Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	4	ik hebben de kip	35	24	1	A	31, 35, 43, 54
3	3	4	isteken aan de rechterkant	1	24	1	A	0, 1, 23
3	3	4	net wel net niet	53	8	2	A	46, 52, 53
3	3	3	er past er	33	13	1	B	28, 33, 40
2	2	3	er net één	52	13	1	B	40, 52
2	2	3	het rood vierkant	50	3	1	A	48, 50
2	2	3	net één onder	52	13	1	B	40, 52
2	2	3	van de middellijn	56	39	1	A	18, 56
7	3	2	de kip	31	52	3	B	3, 11, 23, 31, 35, 43, 54
6	4	2	de middellijn	26	41	1	A	18, 26, 40, 45, 56, 58
5	2	2	aan de	26	39	1	A	0, 1, 23, 26, 38
5	5	2	denken ik	10	44	1	B	9, 10, 29, 40, 52
5	1	2	ik hebben	53	24	1	A	31, 35, 43, 53, 54
4	2	2	er net	46	13	1	B	40, 46, 48, 52
4	2	2	één onder	46	25	2	B	28, 40, 46, 52
3	1	2	net één	40	35	1	A	18, 40, 52
3	1	2	van de	38	39	1	A	18, 38, 56
3	3	2	één link	28	16	1	A	18, 28, 33
2	2	2	en er	46	7	1	B	40, 46
2	2	2	ik ook	34	25	1	A	10, 34
2	2	2	ja ik	53	12	1	A	42, 53
2	2	2	één boven	40	21	1	A	20, 40
25	23	1	ja	13	62	4	A	0, 4, 7, 12, 13, 15, 16, 19, 21, 24, 27, 28, 34, 36, 38, 39, 40, 42, 44, 47, 51, 53, 57, 59, 61
19	3	1	de	8	59	1	A	0, 1, 3, 8, 9, 11, 18, 23, 26, 31, 35, 38, 40, 41, 43, 45, 54, 56, 58
18	6	1	ik	9	55	1	A	0, 9, 10, 11, 12, 21, 23, 29, 31, 34, 35, 40, 42, 43, 50, 52, 53, 54
13	8	1	hebben	9	55	1	A	0, 9, 13, 21, 23, 29, 31, 34, 35, 42, 43, 53, 54
9	9	1	dat	29	42	4	B	3, 11, 16, 21, 29, 32, 34, 42, 44
9	8	1	en	18	46	1	B	13, 18, 26, 28, 40, 45, 46, 56, 58
9	3	1	net	18	50	1	B	9, 18, 40, 46, 48, 52, 53, 57, 58
9	6	1	van	38	57	6	A	0, 2, 7, 8, 18, 33, 38, 41, 56
8	2	1	er	28	41	1	A	20, 28, 33, 40, 46, 48, 52, 60
8	8	1	zijn	11	45	2	A	0, 2, 11, 13, 16, 25, 32, 44
7	7	1	een	1	58	1	A	0, 1, 7, 8, 13, 26, 57
7	5	1	het	13	51	1	A	0, 13, 20, 23, 41, 48, 50
7	3	1	onder	46	33	3	B	26, 28, 40, 46, 48, 52, 58
7	7	1	staan	26	39	1	A	18, 26, 33, 38, 45, 49, 56
7	4	1	wel	33	31	1	B	23, 33, 38, 42, 46, 52, 53
6	2	1	aan	2	39	1	A	0, 1, 2, 23, 26, 38
6	6	1	dan	10	50	1	B	9, 10, 13, 16, 29, 58
6	1	1	denken	42	44	1	B	9, 10, 29, 40, 42, 52
6	6	1	maar	7	53	1	B	5, 7, 12, 33, 48, 57
5	5	1	die	13	34	1	A	12, 13, 18, 33, 45
5	3	1	ook	34	52	2	A	10, 12, 34, 53, 61
4	1	1	link	57	40	1	A	18, 28, 33, 57
4	1	1	niet	50	8	1	A	46, 50, 52, 53
4	4	1	nog	20	36	1	B	13, 20, 33, 48
4	4	1	oké	16	23	1	A	0, 16, 17, 22
3	3	1	links	33	44	1	B	13, 33, 56
3	3	1	op	12	58	1	B	3, 12, 60
3	1	1	vierkant	50	43	2	A	8, 48, 50
3	3	1	we	29	34	1	B	9, 29, 42
3	3	1	zeggen	57	51	2	A	7, 48, 57
2	2	1	beetje	26	7	1	A	20, 26
2	2	1	deze	16	17	1	A	0, 16
2	2	1	lijken	12	10	1	B	3, 12
2	2	1	met	23	17	1	A	7, 23
2	2	1	naast	45	18	1	B	28, 45
2	2	1	nee	16	5	1	A	12, 16
2	2	1	rechts	45	8	1	B	38, 45
2	2	1	wat	49	39	1	B	11, 49

