Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	iets onder het midden	15	A	28, 42
2	4	ja oké dat zijn	27	A	7, 33
2	4	met het cilindertje erop	17	A	22, 38
2	3	aan de rechterkant	34	A	25, 58
2	3	met de cilinder	28	A	38, 65
2	3	van het scherm	16	A	43, 58
5	2	aan de	55	A	4, 20, 22, 25, 58
4	2	het midden	17	A	27, 28, 42, 43
4	2	ja oké	57	A	7, 15, 33, 63
3	2	dat zijn	48	A	7, 33, 54
3	2	van het	32	A	27, 43, 58
2	2	de balk	44	A	20, 63
2	2	de linkerkant	40	A	4, 43
2	2	de toblerone	14	A	52, 65
2	2	die balk	34	A	4, 37
2	2	ja en	13	A	13, 25
2	2	met die	16	A	37, 52
2	2	staan die	26	A	25, 50
2	2	voor mij	27	A	7, 33
11	1	de	65	A	4, 20, 22, 25, 38, 43, 52, 58, 63, 65, 68
11	1	ja	65	A	4, 7, 13, 15, 16, 25, 33, 51, 58, 63, 68
10	1	en	65	A	4, 13, 22, 25, 28, 38, 42, 43, 65, 68
9	1	oké	57	A	7, 15, 19, 24, 30, 33, 37, 61, 63
8	1	het	43	A	16, 22, 27, 28, 38, 42, 43, 58
7	1	dat	55	A	4, 7, 22, 33, 36, 54, 58
5	1	die	49	A	4, 25, 37, 50, 52
5	1	erop	46	A	20, 22, 37, 38, 65
5	1	midden	32	A	27, 28, 42, 43, 58
4	1	van	55	A	4, 27, 43, 58
4	1	yes	32	A	36, 41, 61, 67
4	1	zijn	48	A	7, 16, 33, 54
3	1	cilinder	28	A	38, 52, 65
3	1	iets	18	A	25, 28, 42
3	1	links	56	A	13, 58, 68
3	1	onder	41	A	28, 42, 68
3	1	staan	26	A	25, 42, 50
2	1	dan	13	A	4, 16
2	1	dus	13	A	4, 16
2	1	een	10	A	4, 13
2	1	hebben	17	A	4, 20
2	1	in	26	A	43, 68
2	1	inderdaad	19	A	4, 22
2	1	locatie	10	A	16, 25
2	1	maar	9	A	5, 13
2	1	naar	10	A	4, 13

