Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	rechts rechts in de hoek	3	B	10, 12
2	4	en hij staan helemaal	23	B	10, 32
2	3	in het midden	18	B	34, 51
2	3	nog iets iets	40	B	24, 63
2	3	zullen er nog	30	B	34, 63
3	2	bij mij	38	B	26, 30, 63
2	2	de spiraal	30	B	18, 47
2	2	dit zijn	27	B	1, 27
2	2	en dan	5	B	29, 33
2	2	er nog	30	B	34, 63
2	2	het midden	18	B	34, 51
2	2	niet dezelfde	40	B	26, 65
2	2	nog iets	40	B	24, 63
2	2	zijn het	65	B	1, 65
10	1	ja	61	B	3, 5, 12, 13, 20, 30, 46, 51, 54, 63
7	1	en	47	B	5, 10, 24, 29, 32, 33, 51
6	1	het	65	B	1, 27, 34, 47, 51, 65
5	1	de	44	B	10, 12, 18, 47, 53
4	1	dan	37	B	29, 33, 51, 65
4	1	spiraal	47	B	1, 18, 27, 47
4	1	zijn	65	B	1, 27, 63, 65
3	1	er	40	B	24, 34, 63
3	1	iets	40	B	24, 51, 63
3	1	nee	28	B	38, 63, 65
3	1	rechts	52	B	10, 12, 61
3	1	staan	54	B	10, 32, 63
3	1	twee	26	B	34, 43, 59
2	1	F	3	B	57, 59
2	1	dit	27	B	1, 27
2	1	dus	9	B	26, 34
2	1	een	23	B	5, 27
2	1	link	18	B	34, 51
2	1	met	47	B	1, 47
2	1	naar	3	B	61, 63
2	1	niet	40	B	26, 65
2	1	plek	21	B	26, 46
2	1	voe	21	B	27, 47
2	1	zeggen	25	B	12, 36

