Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	6	in het midden van het linkerveld	35	2	1	B	34, 35
3	1	5	in het midden van het	35	16	2	B	20, 34, 35
4	1	4	in het midden van	27	16	1	B	20, 27, 34, 35
4	4	4	staan die bij mij	34	41	2	A	16, 21, 34, 56
3	3	4	bij mij staan die	19	19	1	A	8, 19, 26
2	2	4	met die staaf erdoorheen	42	12	1	B	31, 42
7	3	3	in het midden	26	40	1	B	20, 26, 27, 34, 35, 36, 59
4	4	3	aan de rechterkant	15	31	1	A	1, 15, 19, 31
3	3	3	aan de linkerkant	15	31	1	A	1, 15, 31
3	1	3	met die staaf	42	28	2	B	15, 31, 42
2	2	3	een klein stuk	31	31	1	A	1, 31
10	3	2	bij mij	39	49	2	A	8, 16, 19, 21, 26, 34, 39, 40, 46, 56
10	3	2	het midden	22	40	1	B	20, 22, 26, 27, 34, 35, 36, 38, 56, 59
10	3	2	in het	20	52	1	A	8, 20, 26, 27, 34, 35, 36, 46, 58, 59
8	1	2	staan die	36	49	2	A	8, 16, 19, 21, 26, 34, 36, 56
6	2	2	aan de	15	32	3	A	0, 1, 3, 15, 19, 31
6	3	2	van het	35	38	3	B	19, 20, 34, 35, 38, 56
5	5	2	en dan	26	56	1	B	2, 26, 31, 34, 57
4	1	2	die staaf	52	38	2	B	15, 31, 42, 52
4	1	2	met die	22	28	1	B	15, 22, 31, 42
3	3	2	als je	26	17	1	B	20, 26, 36
3	3	2	oké ja	6	33	1	A	0, 6, 32
3	3	2	rechts iets	43	31	1	A	22, 43, 52
2	2	2	door het	22	8	1	B	15, 22
2	2	2	ja ja	60	45	1	A	16, 60
2	2	2	link iets	43	22	1	A	22, 43
2	2	2	maar niet	19	12	1	A	8, 19
25	20	1	ja	2	62	1	A	0, 2, 4, 5, 6, 8, 9, 11, 16, 21, 23, 24, 28, 29, 30, 32, 36, 37, 38, 44, 46, 51, 53, 60, 61
19	9	1	die	15	57	3	A	0, 1, 8, 15, 16, 19, 21, 22, 26, 31, 34, 36, 39, 40, 42, 46, 52, 55, 56
17	2	1	het	13	60	2	A	0, 8, 13, 15, 19, 20, 22, 26, 27, 34, 35, 36, 38, 46, 56, 58, 59
13	9	1	en	2	58	1	A	0, 2, 3, 4, 20, 26, 31, 34, 36, 43, 46, 52, 57
12	6	1	de	4	60	3	A	0, 1, 3, 4, 15, 19, 20, 26, 27, 31, 46, 59
10	1	1	bij	46	49	2	A	8, 16, 19, 21, 26, 34, 39, 40, 46, 56
10	7	1	dan	26	57	3	B	2, 13, 15, 26, 31, 34, 36, 39, 57, 58
10	2	1	in	20	52	1	A	8, 20, 26, 27, 34, 35, 36, 46, 58, 59
9	8	1	maar	15	57	2	A	3, 8, 15, 19, 22, 26, 27, 46, 59
9	2	1	staan	19	49	2	A	8, 16, 19, 21, 26, 34, 36, 46, 56
8	1	1	van	59	41	2	B	19, 20, 27, 34, 35, 38, 56, 59
8	8	1	zijn	13	56	2	A	0, 10, 13, 15, 31, 51, 52, 55
7	4	1	oké	12	51	1	A	0, 6, 12, 14, 32, 38, 50
6	4	1	iets	22	42	1	B	15, 22, 38, 43, 52, 56
6	3	1	je	20	37	3	A	0, 1, 3, 20, 26, 36
6	3	1	rechts	22	34	1	B	19, 22, 36, 38, 43, 52
5	3	1	een	31	60	3	A	0, 1, 26, 31, 59
5	5	1	links	36	49	2	A	8, 26, 36, 52, 56
5	5	1	nee	41	11	1	A	39, 41, 47, 48, 49
5	1	1	rechterkant	15	32	2	A	0, 1, 15, 19, 31
5	1	1	staaf	15	53	1	A	0, 15, 31, 42, 52
4	1	1	als	20	37	1	A	0, 20, 26, 36
4	4	1	helemaal	19	33	1	A	8, 19, 34, 40
4	1	1	linkerkant	42	42	1	A	1, 15, 31, 42
4	2	1	met	22	28	1	B	15, 22, 31, 42
4	4	1	weer	31	53	1	A	0, 31, 46, 52
3	3	1	dat	51	30	2	A	22, 42, 51
3	1	1	door	22	8	2	B	15, 20, 22
3	1	1	erdoorheen	52	22	1	B	31, 42, 52
3	3	1	hebben	36	37	2	A	0, 3, 36
3	3	1	veel	43	45	1	A	8, 43, 52
2	2	1	gaan	15	16	1	A	0, 15
2	2	1	helft	59	40	1	B	20, 59
2	2	1	ik	51	52	1	A	0, 51
2	2	1	nou	38	39	1	A	0, 38
2	2	1	ook	57	37	1	A	21, 57
2	2	1	wel	57	48	1	A	10, 57

