Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	hij staan bijna helemaal rechts	53	2	1	B	52, 53
2	2	5	naar rechts van het midden	43	27	1	B	17, 43
3	1	4	rechts van het midden	27	27	1	B	17, 27, 43
2	2	4	ik hebben de robot	58	9	1	B	50, 58
4	1	3	van het midden	55	39	1	B	17, 27, 43, 55
3	3	3	en hij staan	52	14	1	A	42, 52, 55
3	3	3	iets naar rechts	44	18	1	A	43, 44, 60
3	3	3	in het midden	37	37	1	B	6, 37, 42
2	2	3	en er toepassen	55	4	1	B	52, 55
2	2	3	helemaal bovenin en	36	10	1	A	27, 36
2	2	3	op zijn hoofd	9	8	1	B	2, 9
2	2	3	staan bij mij	60	25	1	B	36, 60
9	2	2	het midden	27	51	3	B	6, 8, 17, 27, 37, 42, 43, 55, 56
6	2	2	hij staan	36	29	1	A	27, 36, 42, 52, 53, 55
5	3	2	bij mij	37	45	3	B	16, 25, 36, 37, 60
4	2	2	bijna helemaal	52	19	1	A	42, 52, 53, 60
4	1	2	en hij	42	54	1	B	2, 42, 52, 55
4	2	2	helemaal bovenin	27	45	1	B	16, 27, 36, 60
3	3	2	dit zijn	30	13	1	A	20, 30, 32
3	1	2	en er	55	20	2	B	36, 52, 55
3	1	2	ik hebben	50	21	1	A	38, 50, 58
2	2	2	een beetje	55	11	1	B	45, 55
2	2	2	net iets	60	5	1	B	56, 60
2	2	2	twee klein	9	8	1	B	2, 9
2	2	2	weer zo'n	30	11	1	A	20, 30
25	25	1	ja	7	57	1	B	5, 7, 8, 9, 10, 12, 13, 14, 15, 18, 23, 24, 25, 26, 28, 29, 31, 34, 44, 46, 47, 49, 54, 56, 61
14	10	1	en	9	59	2	B	2, 3, 9, 11, 16, 17, 20, 27, 36, 37, 42, 52, 55, 60
10	2	1	het	27	51	3	B	6, 8, 17, 27, 32, 37, 42, 43, 55, 56
10	7	1	ik	39	41	5	A	18, 19, 26, 27, 38, 39, 44, 50, 57, 58
9	7	1	een	20	55	3	B	1, 3, 11, 20, 21, 27, 45, 52, 55
9	6	1	hebben	4	57	1	B	2, 4, 18, 19, 25, 38, 50, 57, 58
9	2	1	staan	31	34	1	A	27, 31, 36, 37, 42, 52, 53, 55, 60
8	1	1	hij	37	54	1	B	2, 27, 36, 37, 42, 52, 53, 55
8	3	1	zijn	13	43	1	B	2, 9, 13, 20, 30, 32, 39, 44
7	7	1	die	22	42	2	A	4, 9, 22, 31, 37, 38, 45
6	1	1	bij	37	55	4	B	6, 16, 25, 36, 37, 60
6	6	1	boven	45	48	2	A	9, 27, 45, 52, 55, 56
5	5	1	ballerina	33	32	1	A	27, 33, 38, 50, 58
5	3	1	er	37	20	1	B	36, 37, 52, 54, 55
5	5	1	nog	52	35	2	A	21, 27, 52, 54, 55
5	4	1	twee	9	51	1	B	2, 9, 20, 27, 52
5	1	1	van	45	39	1	B	17, 27, 43, 45, 55
4	4	1	ook	36	19	3	A	18, 19, 26, 36
4	2	1	robot	58	58	3	B	1, 22, 50, 58
4	4	1	één	20	30	2	B	8, 17, 20, 37
3	1	1	beetje	55	50	2	B	6, 45, 55
3	2	1	de	58	14	2	B	45, 50, 58
3	3	1	maar	32	17	1	A	27, 32, 43
3	1	1	op	31	30	1	B	2, 9, 31
3	1	1	zo'n	30	27	2	A	4, 20, 30
2	2	1	J	41	2	1	B	40, 41
2	2	1	echt	43	19	1	B	25, 43
2	2	1	links	37	2	1	B	36, 37
2	2	1	met	44	25	1	A	20, 44
2	2	1	of	50	13	1	A	38, 50
2	2	1	veel	36	10	1	A	27, 36

