Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	6	ik hebben die met die drie	44	7	1	A	38, 44
5	5	5	die niet op dezelfde plek	24	35	1	A	17, 24, 35, 42, 51
5	3	4	die met die drie	25	34	1	A	19, 25, 38, 44, 52
4	4	4	aan allebei de kant	19	53	1	B	0, 19, 25, 52
2	2	4	oké dan zijn het	60	56	1	A	5, 60
6	1	3	op dezelfde plek	43	35	1	A	17, 24, 35, 42, 43, 51
5	1	3	aan allebei de	38	53	1	B	0, 19, 25, 38, 52
3	1	3	dan zijn het	58	56	1	A	5, 58, 60
3	1	3	ik hebben die	38	20	1	B	25, 38, 44
3	3	3	staan bij mij	23	36	1	B	6, 23, 41
7	4	2	bij mij	23	53	3	B	6, 8, 14, 23, 30, 41, 58
7	1	2	dezelfde plek	60	44	1	A	17, 24, 35, 42, 43, 51, 60
6	6	2	dat zijn	29	35	1	B	22, 29, 40, 43, 48, 56
5	5	2	aan de	6	42	1	A	3, 6, 25, 27, 44
5	2	2	dan zijn	58	56	3	A	5, 35, 51, 58, 60
5	3	2	zijn het	8	56	1	A	5, 8, 14, 58, 60
4	4	2	drie bollet	19	53	1	B	0, 19, 38, 52
4	4	2	nog één	9	51	1	B	7, 9, 11, 57
4	2	2	oké dan	42	56	2	A	5, 17, 42, 60
3	3	2	één boven	9	5	1	B	7, 9, 11
2	2	2	de zijkant	38	14	1	B	25, 38
2	2	2	nee dan	51	28	1	B	24, 51
2	2	2	staan er	57	51	1	B	7, 57
2	2	2	van die	30	16	1	A	15, 30
20	20	1	ja	4	57	2	A	1, 3, 4, 5, 10, 12, 13, 16, 20, 26, 28, 29, 32, 34, 39, 45, 47, 48, 54, 57
19	6	1	zijn	11	56	1	A	5, 8, 11, 14, 19, 22, 29, 30, 33, 35, 40, 43, 48, 49, 51, 52, 56, 58, 60
18	9	1	de	8	59	1	B	0, 3, 6, 8, 10, 14, 19, 25, 27, 30, 31, 33, 38, 44, 49, 52, 57, 58
17	7	1	die	24	43	4	A	15, 17, 19, 23, 24, 25, 30, 35, 38, 41, 42, 44, 46, 50, 51, 52, 57
16	12	1	oké	5	61	1	B	0, 5, 6, 17, 18, 21, 25, 29, 34, 36, 37, 42, 44, 49, 55, 60
11	11	1	en	3	52	1	B	2, 3, 7, 8, 14, 23, 27, 38, 41, 46, 53
10	2	1	dan	7	56	1	A	5, 7, 11, 17, 24, 35, 42, 51, 58, 60
10	4	1	dat	27	35	1	B	22, 27, 29, 30, 40, 43, 46, 48, 53, 56
9	3	1	op	24	35	2	A	17, 19, 24, 35, 42, 43, 46, 50, 51
9	5	1	staan	19	52	2	B	6, 7, 19, 23, 24, 41, 42, 43, 57
8	3	1	het	6	56	1	A	5, 6, 8, 14, 33, 49, 58, 60
7	2	1	niet	57	44	1	A	17, 24, 35, 42, 51, 57, 60
6	4	1	van	15	53	2	B	6, 8, 15, 30, 33, 58
5	4	1	er	57	56	4	B	2, 7, 11, 50, 57
5	2	1	hebben	38	45	3	B	0, 11, 25, 38, 44
5	3	1	nee	58	38	1	B	24, 51, 58, 59, 61
5	1	1	nog	50	51	1	B	7, 9, 11, 50, 57
5	1	1	één	50	51	1	B	7, 9, 11, 50, 57
4	4	1	twee	15	27	2	B	7, 11, 15, 33
3	3	1	helemaal	50	28	2	A	23, 41, 50
3	3	1	in	41	18	1	B	32, 41, 49
3	3	1	zitten	17	49	1	B	2, 17, 50
2	2	1	onderste	30	16	1	A	15, 30

