Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	en hij staan in het midden	19	B	36, 54
2	4	midden van de linkerkant	4	B	36, 39
3	3	en hij staan	41	B	14, 36, 54
3	3	in het midden	41	B	14, 36, 54
2	3	deze zijn die	22	B	30, 51
2	3	die met die	28	B	24, 51
2	3	iets veel naar	16	B	14, 29
2	3	met die wokkel	7	B	24, 30
4	2	het midden	41	B	14, 29, 36, 54
3	2	de linkerkant	26	B	14, 36, 39
3	2	die wokkel	30	B	24, 30, 53
3	2	met die	28	B	24, 30, 51
3	2	met zo'n	9	B	3, 5, 11
2	2	aan de	38	B	14, 51
2	2	bij mij	11	B	29, 39
2	2	het zijn	16	B	3, 18
2	2	staan die	22	B	29, 50
2	2	van die	43	B	6, 48
2	2	zeggen maar	16	B	24, 39
10	1	ja	59	B	0, 6, 8, 9, 11, 20, 26, 32, 39, 58
7	1	het	52	B	3, 14, 18, 29, 36, 39, 54
7	1	staan	42	B	14, 29, 36, 37, 50, 54, 55
5	1	de	38	B	14, 36, 39, 48, 51
5	1	van	43	B	6, 14, 36, 39, 48
4	1	nee	32	B	29, 41, 50, 60
4	1	veel	42	B	14, 29, 39, 55
3	1	linkerkant	26	B	14, 36, 39
3	1	maar	25	B	24, 39, 48
3	1	zo'n	9	B	3, 5, 11
2	1	boven	19	B	37, 55
2	1	dan	3	B	48, 50
2	1	er	19	B	37, 55
2	1	eraan	19	B	6, 24
2	1	niet	31	B	18, 48
2	1	oké	35	B	16, 50
2	1	toe	16	B	14, 29

