Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	centrum centrum en dan iets naar links	17	A	17, 33
2	6	dan zitten die iets ver van	4	A	48, 51
3	5	centrum centrum en dan iets	17	A	17, 24, 33
2	4	en dat blok bovenop	10	A	21, 30
2	4	ja dat zijn nummer	10	A	27, 36
3	3	dat zijn nummer	22	A	15, 27, 36
2	3	die met dat	16	A	30, 45
4	2	en dan	32	A	17, 24, 33, 48
2	2	dat potlood	25	A	21, 45
2	2	die die	25	A	21, 45
12	1	ja	45	A	6, 10, 12, 17, 19, 27, 29, 36, 38, 40, 44, 50
9	1	en	42	A	7, 12, 17, 21, 24, 30, 33, 45, 48
8	1	dat	37	A	15, 21, 27, 30, 36, 44, 45, 51
7	1	die	31	A	21, 30, 33, 45, 47, 48, 51
6	1	dan	40	A	12, 17, 24, 33, 48, 51
5	1	iets	35	A	17, 24, 33, 48, 51
4	1	naar	22	A	12, 17, 24, 33
3	1	bovenop	25	A	21, 30, 45
3	1	ik	16	A	29, 40, 44
3	1	links	31	A	17, 33, 47
3	1	ook	12	A	29, 33, 40
3	1	staan	15	A	33, 40, 47
3	1	zitten	40	A	12, 48, 51
3	1	zo'n	6	A	7, 8, 12
2	1	daar	29	A	12, 40
2	1	de	5	A	47, 51
2	1	een	9	A	4, 12
2	1	hebben	23	A	7, 29
2	1	hier	6	A	7, 12
2	1	hij	34	A	7, 40
2	1	in	36	A	12, 47
2	1	maar	8	A	33, 40
2	1	niet	8	A	33, 40
2	1	oké	6	A	15, 20
2	1	van	4	A	48, 51
2	1	veel	10	A	24, 33

