Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	3	de onderste kant	18	12	3	B	7, 12, 15, 18
3	3	3	aan beide kant	47	74	1	B	0, 47, 73
3	3	3	dit zijn de	70	27	1	A	47, 70, 73
3	3	3	in het midden	67	23	1	A	56, 67, 78
2	2	3	die aan de	81	62	1	A	20, 81
2	2	3	een soort van	20	12	1	B	9, 20
2	2	3	richting de kruising	70	2	1	A	69, 70
10	10	2	en dan	56	72	6	B	7, 9, 17, 30, 33, 50, 56, 64, 75, 78
8	8	2	bij mij	27	75	2	B	7, 23, 27, 28, 38, 45, 67, 81
4	4	2	dan zijn	46	54	2	B	7, 9, 46, 60
4	4	2	dat zijn	36	40	1	B	23, 36, 50, 62
4	2	2	een soort	20	31	2	B	0, 9, 20, 30
4	1	2	het midden	56	39	1	B	40, 56, 67, 78
4	2	2	in het	67	25	2	A	54, 56, 67, 78
4	2	2	richting de	69	43	1	B	38, 69, 70, 80
3	1	2	aan de	81	62	2	A	20, 21, 81
3	3	2	een beetje	70	30	2	A	41, 56, 70
3	3	2	zeggen maar	43	48	1	B	23, 43, 70
2	2	2	die drie	73	44	1	B	30, 73
2	2	2	en aan	30	10	1	A	21, 30
2	2	2	met de	73	11	1	B	63, 73
2	2	2	van die	69	69	1	B	1, 69
2	2	2	zitten in	78	48	1	B	31, 78
31	31	1	ja	5	81	1	A	2, 5, 11, 14, 16, 19, 22, 23, 24, 25, 28, 30, 32, 34, 35, 42, 44, 45, 48, 50, 51, 52, 55, 57, 65, 70, 72, 76, 79, 81, 82
21	10	1	de	18	75	4	B	7, 9, 12, 15, 18, 20, 21, 29, 31, 38, 39, 41, 47, 56, 63, 64, 69, 70, 73, 80, 81
19	8	1	dan	20	79	5	B	0, 7, 9, 15, 17, 20, 30, 33, 38, 39, 42, 46, 50, 56, 60, 64, 70, 75, 78
18	12	1	die	20	81	3	B	1, 7, 15, 20, 24, 27, 30, 38, 39, 43, 47, 49, 54, 67, 69, 73, 78, 81
17	8	1	en	21	75	3	B	7, 9, 17, 21, 30, 33, 38, 41, 50, 54, 56, 64, 67, 75, 78, 80, 81
15	10	1	het	54	81	8	B	1, 7, 9, 12, 13, 30, 39, 40, 54, 56, 60, 67, 70, 78, 81
13	9	1	een	20	76	2	B	0, 9, 20, 23, 29, 30, 33, 41, 42, 50, 56, 70, 75
12	2	1	zijn	47	75	3	B	7, 9, 23, 36, 46, 47, 50, 60, 62, 70, 73, 81
11	6	1	in	10	79	3	B	0, 7, 9, 10, 13, 15, 31, 54, 56, 67, 78
10	4	1	aan	20	82	1	B	0, 20, 21, 30, 31, 41, 47, 64, 73, 81
10	6	1	van	20	81	4	B	1, 7, 9, 12, 20, 31, 39, 47, 69, 81
9	2	1	bij	27	75	2	B	7, 23, 27, 28, 38, 45, 58, 67, 81
9	9	1	lijn	41	44	2	B	38, 39, 41, 56, 67, 69, 70, 80, 81
8	7	1	zitten	78	82	6	B	0, 7, 15, 31, 33, 70, 78, 81
7	3	1	dat	43	59	1	B	23, 36, 43, 46, 50, 62, 81
6	4	1	drie	21	66	1	B	8, 21, 30, 31, 47, 73
6	6	1	hebben	20	74	2	B	0, 8, 20, 29, 63, 73
6	6	1	ik	20	82	2	B	0, 8, 20, 29, 63, 81
6	4	1	met	21	74	1	B	0, 21, 29, 47, 63, 73
6	6	1	staan	27	59	1	B	9, 27, 30, 38, 54, 67
6	6	1	wel	69	43	4	B	39, 42, 45, 58, 69, 81
5	2	1	maar	43	48	2	B	23, 39, 43, 58, 70
5	5	1	plat	29	56	1	A	20, 29, 33, 63, 75
5	1	1	richting	69	43	2	B	38, 40, 69, 70, 80
4	4	1	dus	40	72	1	A	10, 40, 68, 81
4	4	1	nee	60	4	1	A	59, 60, 61, 62
4	1	1	onderste	18	12	3	B	7, 12, 15, 18
4	4	1	verticaal	81	41	3	A	41, 56, 80, 81
3	3	1	hetzelfde	50	44	1	A	19, 50, 62
3	3	1	of	47	40	1	B	30, 47, 69
2	2	1	ander	81	36	1	A	46, 81
2	2	1	hij	70	2	1	A	69, 70
2	2	1	niet	69	8	1	B	62, 69
2	2	1	ook	41	14	1	B	28, 41
2	2	1	tegen	41	3	1	B	39, 41

