Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	het uitklaptafelt met het bak	22	7	1	A	16, 22
3	3	4	dit zijn het uitklaptafelt	44	23	2	B	22, 34, 44
2	2	4	de mok met het	34	19	1	A	16, 34
2	2	4	precies in het midden	24	6	1	A	19, 24
4	4	3	en hij staan	24	29	2	A	18, 19, 24, 46
4	2	3	in het midden	19	33	1	B	5, 19, 24, 37
3	1	3	met het bak	34	19	1	A	16, 22, 34
2	2	3	nog twee plaat	32	28	1	B	5, 32
2	2	3	tot de rand	6	2	1	B	5, 6
2	2	3	twee plaat tot	6	2	1	B	5, 6
6	3	2	dit zijn	16	45	1	B	0, 16, 22, 27, 34, 44
5	1	2	en hij	31	29	2	A	18, 19, 24, 31, 46
5	1	2	het uitklaptafelt	27	29	1	A	16, 22, 27, 34, 44
5	1	2	hij staan	37	29	2	A	18, 19, 24, 37, 46
4	4	2	bij mij	21	34	1	A	9, 21, 41, 42
4	4	2	dat zijn	30	31	2	A	3, 9, 30, 33
4	1	2	met het	27	19	1	A	16, 22, 27, 34
3	3	2	dezelfde plek	33	29	1	A	14, 33, 42
2	2	2	er nog	46	42	1	B	5, 46
2	2	2	helemaal rechts	46	42	1	B	5, 46
2	2	2	één plaat	12	4	1	A	9, 12
14	14	1	ja	1	41	1	B	0, 1, 7, 15, 17, 18, 20, 21, 23, 25, 29, 33, 35, 40
12	10	1	en	10	43	2	B	4, 5, 10, 18, 19, 24, 28, 31, 32, 37, 44, 46
12	2	1	zijn	10	48	1	B	0, 3, 9, 10, 16, 22, 27, 30, 33, 34, 44, 47
10	2	1	het	37	42	1	B	5, 16, 19, 22, 24, 27, 34, 37, 44, 46
9	5	1	de	10	42	1	B	5, 6, 10, 16, 19, 34, 38, 39, 46
8	4	1	plaat	19	42	1	B	5, 6, 9, 12, 19, 32, 39, 46
8	3	1	staan	14	45	1	B	2, 14, 18, 19, 21, 24, 37, 46
7	3	1	dat	30	45	4	A	3, 9, 14, 28, 30, 33, 47
7	7	1	een	18	39	2	B	0, 2, 18, 19, 31, 37, 38
7	7	1	oké	11	39	2	A	3, 8, 11, 13, 22, 39, 41
6	5	1	er	19	47	2	B	0, 5, 19, 32, 39, 46
6	6	1	op	14	45	1	B	2, 14, 18, 31, 34, 46
6	1	1	uitklaptafelt	16	45	1	B	0, 16, 22, 27, 34, 44
5	5	1	aan	10	47	1	B	0, 10, 19, 39, 46
5	1	1	bij	21	34	2	A	9, 10, 21, 41, 42
5	5	1	boven	37	15	1	A	32, 37, 38, 39, 46
5	5	1	daar	9	20	1	B	2, 9, 10, 19, 21
5	4	1	rechts	18	43	2	B	4, 5, 18, 24, 46
4	1	1	bak	28	19	1	A	16, 22, 28, 34
4	4	1	dan	14	38	1	B	5, 14, 24, 42
4	1	1	midden	37	33	1	B	5, 19, 24, 37
4	4	1	niet	47	39	3	A	9, 14, 42, 47
4	2	1	nog	32	42	1	B	5, 32, 39, 46
4	1	1	plek	33	29	2	A	14, 26, 33, 42
4	1	1	twee	19	28	1	B	5, 6, 19, 32
3	3	1	anderhalf	40	15	1	A	32, 40, 46
3	3	1	die	21	14	1	A	14, 21, 27
3	3	1	dus	39	5	1	B	38, 39, 42
3	2	1	helemaal	46	42	2	B	5, 24, 46
3	1	1	mok	16	35	1	B	0, 16, 34
3	3	1	net	46	10	2	B	37, 38, 46
3	1	1	één	42	34	1	A	9, 12, 42
2	2	1	links	31	8	1	B	24, 31
2	2	1	maar	42	38	1	B	5, 42
2	2	1	staat	31	28	1	B	4, 31
2	2	1	toepassen	19	15	1	B	5, 19
2	1	1	tot	6	2	1	B	5, 6
2	2	1	zo	40	32	1	A	9, 40

