Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	bij mij staan die	88	74	2	B	15, 46, 88
3	3	4	niet op dezelfde plek	64	55	1	A	18, 64, 72
2	2	4	drie rij van links	33	2	1	B	32, 33
2	2	4	links naar rechts kijken	25	14	1	A	12, 25
6	6	3	en hij staan	40	63	1	B	25, 40, 53, 61, 76, 87
5	2	3	bij mij staan	15	76	1	A	13, 15, 46, 58, 88
5	5	3	op de middellijn	47	43	1	B	46, 47, 54, 56, 88
5	2	3	op dezelfde plek	64	67	2	A	18, 34, 64, 72, 84
4	4	3	van boven naar	56	66	1	A	12, 56, 76, 77
3	3	3	aan de rechterkant	80	80	2	A	1, 13, 80
3	3	3	dan staan die	87	76	2	A	12, 29, 87
3	1	3	drie rij van	45	14	1	B	32, 33, 45
3	3	3	twee rij van	43	26	1	B	32, 43, 57
2	2	3	die wel op	46	13	1	A	34, 46
2	2	3	hij staan wel	57	2	1	B	56, 57
2	2	3	ja hij staan	56	2	1	A	55, 56
2	2	3	rij van boven	32	21	1	A	12, 32
2	2	3	één zo'n stok	8	3	1	B	6, 8
11	6	2	bij mij	15	77	2	A	12, 13, 15, 29, 46, 54, 55, 57, 58, 60, 88
11	11	2	en dan	13	77	1	B	6, 13, 14, 21, 28, 62, 67, 68, 77, 78, 82
11	2	2	hij staan	25	76	1	A	12, 25, 40, 53, 54, 55, 56, 57, 61, 76, 87
10	10	2	dat zijn	24	65	2	B	11, 19, 24, 36, 39, 50, 63, 66, 69, 75
8	3	2	de middellijn	29	64	1	B	25, 29, 46, 47, 54, 56, 76, 88
8	2	2	staan die	60	77	1	A	12, 15, 29, 46, 60, 76, 87, 88
6	6	2	naar beneden	67	66	1	A	12, 67, 68, 70, 76, 77
6	5	2	naar rechts	15	65	1	A	12, 15, 16, 25, 56, 76
6	1	2	op de	76	43	1	B	46, 47, 54, 56, 76, 88
5	2	2	aan de	20	80	2	A	1, 13, 20, 21, 80
5	5	2	als je	25	66	1	A	12, 25, 68, 70, 77
5	2	2	dan staan	64	76	2	A	12, 29, 64, 84, 87
4	2	2	ja hij	57	14	1	A	55, 56, 57, 68
4	1	2	twee rij	32	46	1	A	12, 32, 43, 57
3	3	2	een beetje	53	26	1	A	29, 53, 54
3	3	2	ik denken	34	13	1	B	32, 34, 44
3	3	2	naar links	63	40	1	B	28, 63, 67
3	1	2	van links	32	22	1	A	12, 32, 33
3	1	2	wel op	56	23	1	A	34, 46, 56
2	2	2	de douche	20	16	1	A	5, 20
2	2	2	iets naar	76	49	1	B	28, 76
2	2	2	ja dan	64	47	1	A	18, 64
2	2	2	ja ik	71	31	1	A	41, 71
2	2	2	ja maar	72	10	1	A	63, 72
2	2	2	of drie	45	14	1	B	32, 45
2	2	2	oké ja	68	54	1	B	15, 68
2	2	2	onder en	62	20	1	A	43, 62
2	2	2	staan er	62	50	1	A	13, 62
2	2	2	van de	76	57	1	B	20, 76
2	2	2	wel echt	56	3	1	A	54, 56
2	2	2	zijn die	90	25	1	B	66, 90
2	2	2	zullen ik	53	52	1	A	2, 53
37	27	1	ja	3	85	1	A	2, 3, 4, 9, 10, 15, 17, 18, 21, 23, 27, 30, 31, 33, 34, 35, 38, 41, 42, 43, 44, 48, 52, 55, 56, 57, 60, 63, 64, 68, 70, 71, 72, 79, 82, 83, 86
26	11	1	dan	20	85	1	B	6, 12, 13, 14, 18, 20, 21, 28, 29, 33, 49, 53, 61, 62, 64, 67, 68, 70, 72, 73, 77, 78, 82, 84, 87, 90
26	10	1	en	6	88	2	A	0, 2, 6, 7, 13, 14, 21, 22, 25, 28, 29, 32, 40, 43, 53, 55, 60, 61, 62, 67, 68, 76, 77, 78, 82, 87
22	9	1	de	20	88	5	A	1, 5, 12, 13, 14, 20, 21, 25, 29, 33, 46, 47, 53, 54, 56, 76, 77, 78, 80, 82, 85, 88
22	2	1	staan	15	77	2	A	12, 13, 15, 25, 29, 34, 40, 46, 53, 54, 55, 56, 57, 58, 60, 61, 62, 64, 76, 84, 87, 88
21	10	1	zijn	11	91	1	A	0, 11, 18, 19, 20, 24, 36, 39, 50, 51, 63, 66, 69, 70, 73, 75, 77, 78, 82, 85, 90
19	9	1	die	15	86	2	A	5, 12, 15, 20, 29, 34, 46, 51, 60, 66, 67, 70, 76, 77, 78, 81, 87, 88, 90
