Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	staaf aan de zijkant die er	12	B	4, 15
2	4	dit zijn weer die	29	B	15, 43
2	4	ja dit zijn weer	17	B	15, 31
2	3	ja dat zijn	19	B	24, 42
2	3	zitten bij mij	12	B	34, 45
4	2	dit zijn	29	B	15, 31, 40, 43
3	2	aan de	42	B	4, 15, 45
3	2	bij mij	25	B	21, 34, 45
3	2	dat zijn	22	B	24, 42, 45
3	2	en dan	31	B	4, 28, 34
2	2	bovenop en	28	B	4, 31
2	2	dezelfde plek	29	B	14, 42
2	2	die balk	8	B	24, 31
2	2	en die	22	B	24, 45
2	2	het midden	34	B	12, 45
2	2	hij op	21	B	14, 34
2	2	ja dan	9	B	4, 12
2	2	met die	17	B	15, 31
2	2	zitten hij	14	B	21, 34
13	1	ja	39	B	4, 9, 10, 11, 12, 15, 24, 27, 28, 31, 36, 39, 42
8	1	die	42	B	4, 15, 19, 24, 31, 34, 43, 45
8	1	zijn	42	B	4, 15, 24, 31, 40, 42, 43, 45
7	1	dan	42	B	4, 12, 14, 24, 28, 34, 45
7	1	en	42	B	4, 21, 24, 28, 31, 34, 45
5	1	dat	42	B	4, 24, 31, 42, 45
5	1	de	42	B	4, 15, 28, 34, 45
4	1	aan	42	B	4, 15, 19, 45
4	1	bovenop	29	B	3, 4, 15, 31
4	1	hij	31	B	4, 14, 21, 34
3	1	bal	13	B	3, 4, 15
3	1	er	13	B	3, 4, 15
3	1	het	42	B	4, 12, 45
3	1	rechts	25	B	21, 34, 45
3	1	zijkant	16	B	4, 15, 19
3	1	zitten	25	B	21, 34, 45
3	1	zo	25	B	4, 24, 28
2	1	beetje	42	B	4, 45
2	1	ding	13	B	19, 31
2	1	drie	7	B	28, 34
2	1	in	12	B	34, 45
2	1	je	7	B	28, 34
2	1	korfbal	13	B	31, 43
2	1	maar	18	B	28, 45
2	1	onderin	7	B	15, 21
2	1	rij	7	B	28, 34
2	1	staan	11	B	4, 14
2	1	twee	16	B	19, 34

