Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	en die zitten bij mij	40	B	21, 60
3	4	dat zijn bij mij	88	B	5, 46, 92
3	4	dit zijn de indiaan	64	B	40, 57, 103
3	4	en die zitten bij	94	B	21, 60, 114
2	4	bij mij zitten die	8	B	27, 34
4	3	de verticaal lijn	35	B	64, 72, 79, 98
3	3	nee bij mij	91	B	27, 85, 117
2	3	bij mij in	85	B	21, 105
2	3	in het linkervlak	7	B	21, 27
2	3	in het midden	75	B	22, 96
2	3	ja dat zijn	57	B	46, 102
2	3	met dat ding	69	B	40, 108
2	3	richting het kruis	70	B	27, 96
2	3	tegen de horizontaal	32	B	31, 62
2	3	zeggen maar zo'n	103	B	11, 113
6	2	en dan	77	B	22, 57, 61, 62, 79, 98
6	2	zeggen maar	103	B	11, 18, 27, 40, 54, 113
5	2	dat zijn	98	B	5, 11, 46, 92, 102
5	2	de indiaan	93	B	11, 40, 57, 83, 103
5	2	in het	76	B	21, 22, 27, 61, 96
4	2	en die	103	B	12, 21, 60, 114
4	2	tegen de	69	B	30, 31, 62, 98
3	2	dezelfde plek	94	B	9, 56, 102
3	2	het linkervlak	7	B	21, 22, 27
3	2	met dat	69	B	40, 57, 108
3	2	zitten die	53	B	27, 34, 79
2	2	aan de	19	B	12, 30
2	2	dan dat	47	B	11, 57
2	2	die echt	53	B	27, 79
2	2	die een	17	B	11, 27
2	2	die hebben	2	B	11, 12
2	2	door de	33	B	40, 72
2	2	een beetje	70	B	27, 96
2	2	hebben een	61	B	12, 72
2	2	horizontaal lijn	19	B	62, 80
2	2	klein veer	31	B	12, 42
2	2	lijn aan	37	B	62, 98
2	2	zijn het	62	B	56, 117
2	2	zijn tooi	7	B	12, 18
2	2	zitten wel	12	B	51, 62
2	2	zo'n klein	31	B	12, 42
17	1	ja	115	B	3, 9, 15, 24, 30, 31, 34, 38, 46, 67, 68, 76, 78, 91, 102, 108, 117
16	1	de	107	B	11, 12, 30, 31, 40, 57, 62, 64, 72, 74, 79, 83, 98, 103, 114, 117
15	1	zijn	115	B	5, 11, 12, 18, 40, 46, 56, 57, 92, 102, 103, 105, 113, 117, 119
13	1	en	103	B	12, 21, 22, 42, 57, 60, 61, 62, 74, 79, 83, 98, 114
12	1	bij	113	B	5, 21, 27, 34, 46, 51, 60, 85, 92, 105, 114, 117
12	1	die	107	B	11, 12, 21, 27, 34, 60, 72, 79, 105, 113, 114, 117
10	1	dat	104	B	5, 9, 11, 40, 46, 57, 92, 102, 105, 108
10	1	zitten	103	B	12, 21, 27, 34, 51, 60, 62, 79, 83, 114
9	1	het	102	B	16, 21, 22, 27, 56, 57, 61, 96, 117
8	1	dan	88	B	11, 22, 56, 57, 61, 62, 79, 98
7	1	een	86	B	11, 12, 16, 18, 27, 72, 96
7	1	indiaan	93	B	11, 16, 40, 57, 83, 89, 103
6	1	in	85	B	21, 22, 27, 61, 96, 105
6	1	nee	93	B	27, 56, 85, 87, 117, 119
6	1	zo'n	106	B	11, 12, 42, 44, 113, 116
5	1	ik	94	B	9, 11, 16, 72, 102
5	1	met	96	B	18, 40, 57, 108, 113
4	1	dit	93	B	11, 40, 57, 103
4	1	hebben	64	B	9, 11, 12, 72
4	1	klein	53	B	12, 42, 62, 64
4	1	niet	77	B	9, 54, 56, 85
4	1	plek	111	B	9, 56, 102, 119
4	1	rechts	53	B	8, 22, 51, 60
4	1	van	102	B	16, 64, 96, 117
4	1	veer	46	B	12, 18, 42, 57
4	1	wel	65	B	34, 51, 62, 98
3	1	cirkel	5	B	113, 116, 117
3	1	door	62	B	11, 40, 72
3	1	echt	91	B	27, 79, 117
3	1	er	50	B	34, 54, 83
3	1	lopen	26	B	54, 72, 79
3	1	midden	89	B	8, 22, 96
3	1	op	68	B	12, 18, 79
2	1	denken	94	B	9, 102
2	1	doorheen	19	B	54, 72
2	1	ei	47	B	11, 57
2	1	hij	4	B	51, 54
2	1	je	30	B	22, 51
2	1	middellijn	2	B	30, 31
2	1	net	41	B	22, 62
2	1	neus	30	B	11, 40
2	1	neusring	47	B	11, 57
2	1	nog	66	B	18, 83
2	1	oké	77	B	36, 112
2	1	onder	93	B	22, 114
2	1	ook	5	B	18, 22
2	1	plaat	14	B	44, 57
2	1	vinden	6	B	11, 16
2	1	waar	3	B	72, 74

