Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	er kunnen er nog	30	2	1	A	29, 30
5	5	3	in het midden	41	60	1	A	21, 41, 62, 79, 80
4	2	3	er kunnen er	32	36	1	A	29, 30, 32, 64
3	1	3	kunnen er nog	92	64	1	A	29, 30, 92
2	2	3	dan zijn ze	34	2	1	A	33, 34
2	2	3	er nog één	92	18	1	B	75, 92
2	2	3	midden naar rechts	53	2	1	A	52, 53
9	9	2	bij mij	21	71	2	B	11, 18, 21, 32, 37, 53, 54, 77, 81
8	4	2	het midden	41	77	3	A	4, 17, 21, 41, 52, 62, 79, 80
6	2	2	kunnen er	32	64	1	A	29, 30, 32, 64, 77, 92
5	1	2	er kunnen	29	46	1	B	19, 29, 30, 32, 64
5	1	2	in het	41	60	1	A	21, 41, 62, 79, 80
4	1	2	er nog	75	64	1	A	29, 30, 75, 92
4	4	2	mij staan	77	38	2	A	44, 65, 77, 81
4	4	2	nee nee	68	37	2	B	45, 67, 68, 81
4	4	2	niet hetzelfde	34	52	1	A	33, 34, 46, 84
3	3	2	als je	41	34	1	A	29, 41, 62
3	1	2	dan zijn	34	23	2	A	12, 33, 34
3	3	2	en dan	28	48	1	B	27, 28, 74
3	3	2	middel hoogte	25	6	1	A	23, 25, 28
3	3	2	recht omhoog	1	3	1	A	0, 1, 2
3	3	2	staan die	77	8	1	A	74, 77, 81
2	2	2	dan staan	75	2	1	A	74, 75
2	2	2	een soort	41	38	1	A	4, 41
2	2	2	elf E	13	2	1	A	12, 13
2	2	2	en ook	43	37	1	A	7, 43
2	2	2	hij staan	67	5	1	A	63, 67
2	2	2	hij zitten	18	2	1	A	17, 18
2	2	2	ja bij	21	4	1	B	18, 21
2	2	2	midden van	53	2	1	A	52, 53
2	2	2	staan er	75	32	1	A	44, 75
2	2	2	twee boven	30	2	1	A	29, 30
2	2	2	veel boven	92	61	1	B	32, 92
27	25	1	ja	10	90	3	B	5, 8, 9, 10, 11, 15, 18, 19, 21, 22, 26, 31, 41, 43, 49, 53, 55, 59, 64, 69, 71, 75, 83, 86, 92, 93, 94
13	9	1	nee	44	66	3	B	19, 32, 34, 44, 45, 53, 56, 65, 67, 68, 81, 82, 84
13	10	1	zijn	12	80	3	B	6, 8, 11, 12, 33, 34, 35, 53, 54, 58, 64, 66, 85
12	10	1	die	6	86	1	A	0, 6, 14, 21, 41, 44, 62, 65, 74, 77, 81, 85
12	8	1	en	27	93	3	A	0, 4, 7, 27, 28, 41, 43, 49, 52, 62, 74, 92
12	6	1	er	6	89	1	A	4, 6, 19, 29, 30, 32, 44, 64, 75, 77, 91, 92
12	12	1	oké	15	85	1	A	0, 15, 17, 33, 35, 36, 57, 68, 76, 82, 83, 84
11	11	1	de	18	86	2	A	0, 17, 18, 23, 43, 58, 62, 78, 79, 81, 85
11	4	1	staan	44	51	1	B	41, 44, 62, 63, 65, 67, 74, 75, 77, 81, 91
10	1	1	bij	49	71	2	B	11, 18, 21, 32, 37, 49, 53, 54, 77, 81
10	4	1	dan	27	74	2	A	12, 14, 27, 28, 33, 34, 45, 74, 75, 85
10	10	1	dus	6	87	1	A	2, 6, 33, 41, 42, 63, 64, 74, 79, 88
10	2	1	het	8	77	1	A	4, 8, 12, 17, 21, 41, 52, 62, 79, 80
9	2	1	midden	52	77	3	A	4, 17, 21, 41, 52, 53, 62, 79, 80
8	6	1	van	53	75	5	A	0, 4, 42, 44, 52, 53, 65, 74
8	6	1	zitten	6	22	2	A	0, 4, 6, 8, 17, 18, 19, 21
7	3	1	boven	30	78	2	A	17, 29, 30, 32, 74, 92, 94
7	2	1	in	24	60	2	A	21, 23, 24, 41, 62, 79, 80
7	1	1	kunnen	92	74	1	B	19, 29, 30, 32, 64, 77, 92
7	3	1	niet	45	60	1	A	33, 34, 45, 46, 56, 84, 92
7	3	1	nog	19	86	1	A	7, 19, 29, 30, 64, 75, 92
7	5	1	rechts	53	75	2	A	4, 52, 53, 63, 74, 77, 78
7	5	1	één	32	93	3	A	0, 2, 3, 32, 75, 85, 92
6	6	1	deegroller	88	75	4	B	15, 35, 58, 85, 88, 89
6	4	1	een	41	71	2	A	4, 7, 41, 53, 62, 74
6	4	1	naar	53	63	4	A	0, 3, 7, 52, 53, 62
5	3	1	E	12	80	1	B	11, 12, 13, 87, 90
5	2	1	als	41	43	2	A	23, 29, 41, 62, 65
5	5	1	echt	21	75	1	B	18, 21, 44, 53, 92
5	2	1	hij	18	68	2	A	0, 17, 18, 63, 67
5	2	1	hoogte	52	43	1	A	23, 25, 28, 52, 65
5	2	1	recht	21	23	1	A	0, 1, 2, 21, 22
5	3	1	twee	30	74	2	A	0, 29, 30, 72, 73
4	4	1	ander	53	92	1	A	0, 53, 68, 91
4	4	1	ik	38	31	3	B	8, 9, 19, 38
4	4	1	net	32	58	1	A	17, 32, 42, 74
4	2	1	veel	92	61	3	B	32, 77, 91, 92
4	2	1	ze	33	58	1	B	6, 33, 34, 63
3	3	1	F	39	4	1	B	37, 39, 40
3	3	1	aan	17	74	1	B	8, 17, 81
3	3	1	daar	75	18	1	A	74, 75, 91
3	3	1	drie	51	25	1	A	50, 51, 74
3	1	1	elf	40	29	1	A	12, 13, 40
3	3	1	gaan	18	19	2	A	0, 14, 18
3	3	1	hebben	9	75	1	A	0, 9, 74
3	3	1	hem	38	31	2	B	8, 9, 38
3	3	1	naast	77	49	1	A	44, 77, 92
3	1	1	ook	18	37	1	A	7, 18, 43
3	3	1	verrekijker	66	21	1	A	65, 66, 85
2	2	1	H	61	2	1	B	60, 61
2	2	1	dezelfde	65	10	1	B	56, 65
2	2	1	ding	85	79	1	A	7, 85
2	2	1	nu	41	28	1	A	14, 41
2	2	1	plek	95	40	1	B	56, 95
2	2	1	richting	18	15	1	A	4, 18
2	2	1	steeds	5	2	1	A	4, 5
2	2	1	vierkant	41	38	1	A	4, 41

