Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	niks veel rechts van	39	2	1	B	38, 39
5	5	3	in het midden	65	21	2	B	61, 63, 65, 76, 81
5	5	3	rechts bovenste vak	57	21	1	A	56, 57, 62, 63, 76
4	4	3	aan de rechterkant	35	31	1	B	28, 35, 57, 58
4	4	3	rechts onderste vak	81	11	2	B	72, 75, 81, 82
2	2	3	aan de onderkant	3	3	1	B	1, 3
2	2	3	vak en dan	76	2	1	B	75, 76
11	6	2	aan de	3	58	1	B	1, 3, 16, 24, 26, 27, 28, 35, 43, 57, 58
9	9	2	bij mij	61	54	3	A	35, 48, 58, 61, 62, 65, 76, 83, 88
8	4	2	het midden	57	46	2	A	36, 56, 57, 61, 63, 65, 76, 81
7	2	2	bovenste vak	56	30	1	B	47, 56, 57, 61, 62, 63, 76
7	7	2	zitten hij	40	42	1	A	35, 40, 43, 65, 66, 68, 76
6	4	2	en dan	6	77	1	A	0, 6, 30, 63, 75, 76
6	6	2	er zitten	6	39	1	A	5, 6, 7, 10, 38, 43
4	4	2	dat zijn	34	40	1	A	31, 34, 49, 70
4	4	2	zitten er	25	47	2	B	11, 24, 25, 57
3	3	2	deze vinden	42	43	2	A	0, 33, 42
3	3	2	even kijken	24	70	1	A	13, 24, 82
2	2	2	een beetje	72	40	1	A	33, 72
2	2	2	hetzelfde zijn	45	3	1	B	43, 45
2	2	2	ik zullen	61	37	1	A	25, 61
2	2	2	moeilijk te	80	2	1	A	79, 80
24	10	1	zitten	6	74	2	A	3, 5, 6, 7, 10, 11, 24, 25, 26, 27, 28, 30, 35, 38, 40, 43, 56, 57, 58, 65, 66, 68, 72, 76
22	20	1	een	1	73	1	A	0, 1, 6, 11, 14, 15, 16, 18, 20, 21, 22, 24, 27, 28, 32, 33, 36, 42, 43, 49, 52, 72
19	19	1	ja	28	82	4	A	7, 15, 21, 22, 28, 29, 31, 32, 45, 46, 48, 53, 65, 66, 67, 70, 75, 80, 88
