Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	dit zijn met die	51	24	2	B	28, 45, 51
3	3	3	aan de onderkant	17	52	1	B	0, 17, 51
3	3	3	dan zijn het	27	24	1	A	26, 27, 49
3	3	3	staan bij mij	32	33	1	B	8, 32, 40
2	2	3	met die schroef	45	10	1	A	36, 45
11	8	2	bij mij	8	48	1	A	6, 8, 11, 13, 21, 26, 32, 35, 39, 40, 53
7	7	2	dat zijn	21	51	1	A	6, 21, 31, 39, 48, 53, 56
5	5	2	hij staan	12	47	1	B	8, 12, 22, 40, 54
5	2	2	met die	28	33	1	A	19, 28, 36, 45, 51
4	1	2	aan de	22	52	1	B	0, 17, 22, 51
4	2	2	die schroef	45	35	2	A	17, 36, 45, 51
3	3	2	het midden	54	29	2	A	26, 49, 54
2	2	2	de linkerkant	26	5	1	B	22, 26
2	2	2	ik denken	25	14	1	A	12, 25
2	2	2	nog wel	12	3	1	B	10, 12
2	2	2	op een	32	33	1	B	0, 32
17	17	1	ja	3	52	1	A	1, 3, 4, 5, 9, 20, 30, 32, 33, 37, 38, 39, 41, 43, 46, 50, 52
14	1	1	zijn	21	51	2	A	6, 12, 21, 26, 27, 28, 31, 39, 45, 48, 49, 51, 53, 56
10	6	1	die	28	41	4	A	11, 17, 19, 26, 28, 32, 36, 45, 49, 51
9	3	1	staan	12	47	2	B	8, 10, 12, 22, 26, 32, 40, 49, 54
8	1	1	dat	21	51	2	A	6, 12, 21, 31, 39, 48, 53, 56
7	2	1	de	2	52	1	B	0, 2, 8, 17, 22, 26, 51
7	7	1	en	12	52	2	B	3, 8, 12, 19, 32, 49, 54
7	6	1	ik	12	37	1	B	0, 12, 16, 19, 25, 26, 36
7	7	1	oké	15	51	1	B	7, 15, 18, 27, 34, 44, 57
6	2	1	het	19	55	1	B	0, 19, 26, 27, 49, 54
6	2	1	hij	12	47	1	B	8, 12, 22, 39, 40, 54
6	1	1	met	19	49	1	B	3, 19, 28, 36, 45, 51
6	6	1	niet	13	45	1	A	12, 13, 25, 26, 27, 56
6	2	1	schroef	17	52	1	B	0, 17, 28, 36, 45, 51
5	3	1	dan	16	47	1	B	3, 16, 26, 27, 49
5	5	1	er	13	44	1	A	12, 13, 23, 32, 55
5	5	1	geen	24	46	3	B	10, 13, 23, 24, 55
4	1	1	dit	51	52	3	B	0, 28, 45, 51
4	4	1	hebben	17	50	1	B	0, 17, 36, 49
4	4	1	nee	14	44	1	B	13, 14, 26, 56
4	4	1	of	29	20	1	A	17, 29, 32, 36
3	3	1	boven	13	44	1	A	12, 13, 55
3	2	1	denken	25	15	1	A	12, 25, 26
3	3	1	driehoek	19	47	1	B	3, 19, 49
3	2	1	een	32	33	2	B	0, 3, 32
3	3	1	in	26	42	1	B	8, 26, 49
3	1	1	linkerkant	32	11	1	B	22, 26, 32
3	1	1	nog	11	3	1	B	10, 11, 12
3	3	1	plaat	11	12	2	B	0, 10, 11
3	3	1	van	54	29	2	A	26, 32, 54
3	3	1	veel	32	33	1	B	23, 32, 55
3	1	1	wel	11	3	1	B	10, 11, 12
2	2	1	links	54	23	1	A	32, 54
2	2	1	maar	32	23	1	B	10, 32
2	2	1	naast	23	12	1	A	12, 23
2	2	1	ook	35	24	1	A	12, 35
2	2	1	rechts	40	9	1	A	32, 40

