Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	het lijken alsof	4	B	37, 40
6	2	bij mij	58	B	5, 11, 28, 51, 61, 62
4	2	en dan	29	B	18, 28, 40, 46
2	2	de middel	19	B	28, 46
2	2	een theepot	20	B	13, 32
2	2	zeggen maar	13	B	28, 40
2	2	zijn het	13	B	28, 40
10	1	ja	63	B	3, 5, 11, 16, 23, 39, 49, 54, 62, 65
7	1	die	50	B	5, 11, 14, 28, 35, 40, 54
7	1	mij	58	B	5, 11, 28, 51, 54, 61, 62
5	1	dan	37	B	18, 28, 40, 46, 54
5	1	de	44	B	3, 18, 28, 40, 46
5	1	en	29	B	18, 28, 35, 40, 46
4	1	een	28	B	13, 32, 33, 40
4	1	het	35	B	28, 37, 40, 62
4	1	ik	52	B	3, 13, 32, 54
4	1	maar	52	B	3, 28, 40, 54
4	1	theepot	55	B	3, 13, 32, 57
3	1	dus	13	B	28, 32, 40
3	1	je	41	B	14, 28, 54
3	1	zijn	23	B	18, 28, 40
3	1	zitten	50	B	5, 11, 54
2	1	K	2	B	7, 8
2	1	gieter	25	B	33, 57
2	1	hebben	13	B	28, 40
2	1	hij	45	B	18, 62
2	1	met	6	B	35, 40
2	1	niet	24	B	28, 51
2	1	of	25	B	33, 57
2	1	rechts	37	B	18, 54
2	1	rij	17	B	28, 44
2	1	staan	2	B	61, 62
2	1	van	15	B	40, 54
2	1	vinden	18	B	32, 49
2	1	weten	41	B	14, 54
2	1	één	13	B	28, 40

