Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	er nog één	38	18	1	B	31, 38, 48
2	2	3	niks veel tussen	17	2	1	A	16, 17
2	2	3	één stap naar	70	14	1	B	57, 70
5	5	2	bij mij	5	73	1	A	0, 5, 8, 13, 72
5	5	2	en dan	57	50	2	A	25, 27, 57, 73, 74
5	5	2	er kunnen	17	35	1	A	16, 17, 38, 48, 50
5	5	2	ja ja	3	72	1	B	2, 3, 19, 36, 73
4	4	2	als je	38	50	1	B	31, 38, 57, 80
4	4	2	het midden	70	24	1	B	57, 70, 73, 80
4	4	2	zelfde plek	21	45	1	A	20, 21, 42, 64
3	3	2	en er	17	23	1	A	16, 17, 38
3	1	2	niks veel	50	35	1	A	16, 17, 50
3	3	2	staan die	59	52	2	A	8, 12, 59
2	2	2	en een	2	3	1	A	0, 2
2	2	2	hij staan	33	3	1	B	31, 33
2	2	2	ja en	73	72	1	B	2, 73
2	2	2	naar onder	80	45	1	A	36, 80
34	29	1	ja	3	81	2	B	1, 2, 3, 9, 11, 13, 14, 15, 18, 19, 24, 26, 27, 28, 31, 35, 36, 37, 38, 39, 40, 42, 44, 49, 53, 59, 61, 63, 66, 72, 73, 75, 77, 81
11	9	1	die	24	81	5	A	0, 8, 10, 12, 23, 24, 26, 34, 59, 72, 80
11	2	1	en	57	81	1	A	0, 2, 16, 17, 25, 27, 38, 57, 73, 74, 80
8	3	1	staan	57	73	2	A	8, 12, 31, 33, 57, 59, 72, 80
7	7	1	de	22	77	1	A	0, 22, 26, 31, 58, 74, 76
7	1	1	er	60	45	1	A	16, 17, 31, 38, 48, 50, 60
7	3	1	het	57	81	2	A	0, 43, 57, 65, 70, 73, 80
7	4	1	naar	36	50	2	B	31, 35, 36, 57, 70, 72, 80
7	7	1	twee	53	77	5	A	0, 23, 30, 38, 52, 53, 76
7	2	1	één	40	40	1	B	31, 38, 40, 41, 48, 57, 70
6	3	1	kunnen	17	35	1	A	16, 17, 31, 38, 48, 50
6	6	1	net	37	39	2	A	33, 36, 37, 48, 60, 71
5	1	1	je	73	50	1	B	31, 38, 57, 73, 80
5	5	1	links	31	69	1	A	12, 31, 35, 57, 80
5	2	1	nog	38	47	3	B	2, 17, 31, 38, 48
5	5	1	op	26	66	1	A	0, 26, 43, 60, 65
5	1	1	plek	49	45	1	A	20, 21, 42, 49, 64
5	1	1	zelfde	61	45	1	A	20, 21, 42, 61, 64
4	4	1	USBstick	43	44	1	B	22, 43, 51, 65
4	2	1	onder	80	48	3	A	33, 36, 50, 80
4	1	1	veel	35	35	1	A	16, 17, 35, 50
3	3	1	boven	17	20	1	A	12, 17, 31
3	3	1	hoogte	61	26	2	A	36, 60, 61
3	3	1	negen	6	53	1	A	4, 6, 56
3	1	1	tussen	31	16	1	A	16, 17, 31
2	2	1	B	56	2	1	B	55, 56
2	2	1	H	79	2	1	B	78, 79
2	2	1	L	30	2	1	B	29, 30
2	2	1	dezelfde	60	12	1	B	49, 60
2	2	1	elf	69	2	1	A	68, 69
2	2	1	ik	40	5	1	A	36, 40
2	2	1	in	73	2	1	B	72, 73
2	2	1	met	58	33	1	B	26, 58
2	2	1	neus	24	25	1	A	0, 24
2	2	1	rechterkant	1	2	1	A	0, 1
2	2	1	staart	27	26	1	B	2, 27
2	2	1	vijf	46	2	1	A	45, 46

