Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	het midden van het	39	B	12, 50
2	4	in het midden van	14	B	37, 50
5	3	in het midden	29	B	37, 50, 54, 55, 65
2	3	bij mij in	43	B	8, 50
2	3	dan staan die	47	B	8, 54
2	3	en dan net	30	B	9, 38
2	3	laten maar zeggen	13	B	0, 12
2	3	naast het midden	4	B	9, 12
2	3	van de linkerhelft	6	B	37, 42
8	2	het midden	58	B	8, 9, 12, 37, 50, 54, 55, 65
5	2	Pippi Langkous	63	B	0, 32, 35, 52, 62
4	2	bij mij	58	B	8, 37, 50, 65
4	2	en dan	52	B	3, 9, 38, 54
3	2	staan die	47	B	8, 37, 54
2	2	als je	24	B	14, 37
2	2	de linkerhelft	6	B	37, 42
2	2	net iets	5	B	38, 42
12	1	het	66	B	0, 8, 9, 12, 14, 21, 37, 50, 54, 55, 57, 65
6	1	dan	52	B	3, 8, 9, 21, 38, 54
6	1	de	53	B	3, 8, 25, 37, 42, 55
6	1	nee	51	B	19, 30, 50, 60, 64, 69
5	1	die	66	B	0, 8, 37, 54, 65
5	1	ja	49	B	0, 25, 40, 46, 48
5	1	oké	58	B	0, 18, 23, 44, 57
4	1	en	52	B	3, 9, 38, 54
4	1	net	35	B	8, 9, 38, 42
3	1	als	38	B	0, 14, 37
3	1	links	34	B	9, 15, 42
3	1	naar	16	B	42, 54, 57
2	1	aan	4	B	0, 3
2	1	boven	4	B	54, 57
2	1	drie	26	B	0, 25
2	1	een	55	B	3, 57
2	1	met	23	B	3, 25
2	1	misschien	16	B	42, 57
2	1	onder	31	B	8, 38
2	1	zitten	16	B	50, 65

