Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	dit zijn die onderzeeër met	15	B	30, 44
4	3	in het midden	41	B	8, 12, 33, 48
2	3	aan de linkerkant	7	B	8, 14
2	3	dan staan die	7	B	8, 14
3	2	aan de	23	B	8, 14, 30
3	2	en dan	26	B	1, 8, 26
3	2	staan die	22	B	8, 14, 29
2	2	en dat	15	B	30, 44
2	2	even kijken	19	B	0, 18
2	2	met die	11	B	20, 30
2	2	met zo'n	21	B	0, 20
2	2	van die	14	B	1, 14
8	1	die	44	B	1, 8, 14, 20, 29, 30, 37, 44
7	1	ja	51	B	5, 10, 14, 20, 25, 43, 55
6	1	en	44	B	1, 8, 26, 30, 33, 44
6	1	het	41	B	8, 12, 18, 30, 33, 48
5	1	midden	43	B	8, 12, 33, 48, 50
4	1	aan	30	B	1, 8, 14, 30
4	1	de	30	B	1, 8, 14, 30
4	1	erop	45	B	0, 20, 30, 44
4	1	met	45	B	0, 20, 30, 44
4	1	staan	26	B	8, 14, 29, 33
4	1	zijn	45	B	0, 18, 30, 44
3	1	bovenin	8	B	26, 29, 33
3	1	dat	45	B	0, 30, 44
3	1	driehoekig	31	B	0, 20, 30
3	1	hebben	17	B	0, 14, 16
3	1	nog	31	B	14, 41, 44
3	1	rechts	23	B	26, 27, 48
3	1	zitten	12	B	37, 41, 48
3	1	zo'n	21	B	0, 1, 20
2	1	E	17	B	23, 39
2	1	dinge	11	B	20, 30
2	1	hij	16	B	33, 48
2	1	je	3	B	14, 16
2	1	klein	37	B	8, 44
2	1	neusje	15	B	30, 44
2	1	pinne	15	B	30, 44
2	1	twee	30	B	1, 30

