Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	dit zijn het	26	B	0, 25
2	3	door de tafel	10	B	25, 34
2	3	ja dat zijn	11	B	31, 41
3	2	dat zijn	21	B	21, 31, 41
2	2	aan de	6	B	8, 13
2	2	het kop	2	B	0, 1
2	2	in de	9	B	28, 36
2	2	met de	27	B	8, 34
10	1	ja	40	B	5, 8, 17, 20, 23, 24, 31, 33, 41, 44
7	1	de	29	B	8, 12, 13, 25, 28, 34, 36
6	1	en	29	B	8, 12, 13, 25, 28, 36
5	1	het	29	B	0, 1, 13, 25, 28
4	1	dat	23	B	19, 21, 31, 41
4	1	met	27	B	8, 19, 25, 34
3	1	aan	29	B	8, 13, 36
3	1	die	29	B	8, 25, 36
3	1	in	24	B	13, 28, 36
3	1	maar	39	B	0, 13, 38
3	1	niet	35	B	0, 13, 34
3	1	staan	25	B	12, 28, 36
3	1	tafel	35	B	0, 25, 34
2	1	buis	10	B	25, 34
2	1	dan	26	B	13, 38
2	1	net	26	B	13, 38
2	1	op	13	B	0, 12
2	1	van	14	B	0, 13

