Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	boven de middellijn van boven naar beneden	25	A	69, 93
2	6	van boven naar beneden bedoelen ik	17	A	21, 37
3	4	bij mij staan die	63	A	20, 48, 82
2	4	ik denken dat die	12	A	53, 64
3	3	de middellijn van	74	A	20, 69, 93
2	3	die bij mij	46	A	53, 98
2	3	er bij mij	58	A	28, 85
2	3	in het midden	13	A	39, 51
2	3	ja en die	40	A	5, 44
2	3	ja hij zitten	25	A	69, 93
2	3	ja ik denken	6	A	53, 58
2	3	oké dat zijn	37	A	8, 44
2	3	zitten bij mij	82	A	11, 92
10	2	bij mij	88	A	11, 20, 28, 48, 53, 61, 82, 85, 92, 98
4	2	dat zijn	72	A	8, 44, 46, 79
3	2	en die	40	A	5, 28, 44
3	2	hij zitten	83	A	11, 69, 93
3	2	iets veel	54	A	28, 70, 81
3	2	ik hebben	76	A	14, 65, 89
3	2	ja ik	45	A	14, 53, 58
3	2	ja ja	54	A	7, 39, 60
2	2	best wel	62	A	20, 81
2	2	die ja	38	A	14, 51
2	2	die trapezium	30	A	15, 44
2	2	nog een	65	A	30, 94
2	2	op de	50	A	20, 69
2	2	sowieso niet	86	A	13, 98
2	2	zitten die	60	A	39, 98
27	1	ja	96	A	1, 4, 5, 7, 14, 18, 24, 28, 30, 34, 37, 39, 41, 43, 44, 48, 50, 51, 53, 58, 60, 61, 69, 70, 78, 93, 96
14	1	die	94	A	5, 14, 15, 20, 28, 39, 44, 48, 51, 53, 61, 64, 82, 98
11	1	dat	91	A	8, 14, 44, 46, 53, 61, 64, 65, 71, 79, 98
11	1	ik	76	A	14, 21, 37, 51, 53, 55, 58, 64, 65, 71, 89
9	1	nee	89	A	10, 13, 39, 56, 73, 85, 86, 88, 98
9	1	zitten	88	A	11, 28, 30, 39, 53, 69, 92, 93, 98
8	1	en	90	A	5, 20, 28, 30, 44, 70, 71, 94
6	1	boven	73	A	21, 28, 37, 69, 85, 93
6	1	hebben	85	A	5, 14, 51, 55, 65, 89
6	1	naar	73	A	21, 29, 37, 53, 69, 93
5	1	er	67	A	28, 61, 71, 85, 94
5	1	niet	86	A	13, 55, 85, 94, 98
5	1	nog	90	A	5, 30, 61, 71, 94
5	1	oké	67	A	8, 34, 44, 64, 74
5	1	rechts	75	A	20, 29, 48, 92, 94
5	1	van	74	A	20, 21, 37, 69, 93
5	1	wel	62	A	20, 25, 28, 64, 81
5	1	zijn	72	A	8, 44, 46, 64, 79
4	1	de	74	A	20, 69, 89, 93
4	1	helemaal	84	A	11, 48, 51, 94
4	1	iets	54	A	28, 53, 70, 81
4	1	staan	68	A	15, 20, 48, 82
3	1	bank	76	A	14, 65, 89
3	1	een	81	A	14, 30, 94
3	1	of	31	A	51, 71, 81
3	1	ook	51	A	5, 48, 55
3	1	veel	54	A	28, 70, 81
3	1	weer	56	A	14, 44, 69
3	1	één	44	A	28, 70, 71
2	1	anderhalf	48	A	24, 71
2	1	dan	16	A	24, 39
2	1	dus	80	A	14, 93
2	1	echt	58	A	25, 82
2	1	heel	47	A	24, 70
2	1	klein	20	A	5, 24
2	1	links	19	A	53, 71
2	1	maar	10	A	61, 70
2	1	met	51	A	15, 65
2	1	naast	24	A	71, 94
2	1	passen	2	A	70, 71
2	1	past	10	A	85, 94
2	1	twee	9	A	20, 28
2	1	want	13	A	82, 94
2	1	zoveel	31	A	55, 85

