Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	dan zijn die	5	A	70, 74
2	3	er zitten er	77	A	8, 84
2	3	in het midden	21	A	28, 48
3	2	hij staan	22	A	25, 40, 46
2	2	de middellijn	11	A	15, 25
2	2	de picknicktafel	34	A	44, 77
2	2	en dan	4	A	25, 28
2	2	er zitten	77	A	8, 84
2	2	horizontaal lijn	20	A	27, 46
2	2	op de	3	A	25, 27
2	2	staan die	26	A	18, 43
2	2	staan rechts	55	A	25, 79
2	2	zeggen maar	77	A	8, 84
2	2	zijn nummer	47	A	13, 59
14	1	ja	82	A	2, 6, 8, 10, 27, 31, 37, 42, 53, 55, 59, 61, 72, 83
7	1	dan	50	A	25, 28, 40, 43, 70, 72, 74
7	1	de	63	A	15, 25, 27, 44, 50, 63, 77
7	1	die	57	A	18, 43, 46, 63, 70, 72, 74
6	1	wel	79	A	6, 46, 48, 61, 63, 84
5	1	het	41	A	8, 21, 28, 40, 48
5	1	oké	76	A	11, 18, 72, 74, 86
5	1	zijn	62	A	13, 21, 59, 70, 74
4	1	en	41	A	25, 28, 48, 65
3	1	dat	69	A	6, 13, 74
3	1	eigenlijk	22	A	25, 28, 46
3	1	in	55	A	28, 48, 82
3	1	maar	77	A	8, 72, 84
3	1	nee	64	A	11, 38, 74
3	1	nog	77	A	8, 40, 84
3	1	nummer	47	A	13, 33, 59
3	1	op	20	A	8, 25, 27
2	1	daar	15	A	18, 32
2	1	een	75	A	8, 82
2	1	helemaal	48	A	18, 65
2	1	hem	5	A	11, 15
2	1	iets	10	A	63, 72
2	1	ik	6	A	6, 11
2	1	naar	14	A	50, 63
2	1	neigen	10	A	63, 72
2	1	niet	57	A	18, 74
2	1	ook	19	A	28, 46
2	1	tafel	14	A	8, 21
2	1	van	43	A	8, 50

