Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	4	van boven naar beneden	95	63	3	B	33, 47, 93, 95
2	2	4	driehoek aan de linkerkant	90	18	1	B	73, 90
2	2	4	staan er nog één	87	35	1	A	53, 87
5	5	3	en die staan	43	63	1	B	31, 43, 65, 85, 93
4	2	3	aan de linkerkant	73	67	1	A	24, 73, 78, 90
4	4	3	aan de voorkant	23	61	1	B	0, 23, 40, 60
4	4	3	in het midden	94	63	3	B	32, 47, 93, 94
4	4	3	van het midden	29	79	1	B	15, 29, 65, 93
3	3	3	bol aan de	73	51	2	A	23, 60, 73
3	3	3	en aan de	24	81	1	B	0, 24, 80
3	1	3	staan er nog	87	35	2	A	53, 85, 87
2	2	3	een beetje een	3	3	1	B	1, 3
2	2	3	en bij mij	56	10	1	B	47, 56
2	2	3	hij staan net	32	4	1	A	29, 32
2	2	3	veel naar rechts	87	3	1	A	85, 87
12	6	2	het midden	29	84	3	B	11, 12, 15, 29, 32, 34, 44, 47, 65, 86, 93, 94
11	2	2	aan de	74	91	1	B	0, 23, 24, 40, 60, 73, 74, 76, 78, 80, 90
9	7	2	bij mij	43	67	2	B	26, 30, 43, 44, 47, 56, 64, 87, 92
7	7	2	en dan	93	71	6	A	23, 60, 62, 81, 86, 90, 93
7	2	2	en die	81	63	1	B	31, 43, 65, 81, 85, 90, 93
6	6	2	dat zijn	26	86	1	A	7, 26, 42, 64, 89, 92
6	1	2	die staan	31	86	1	A	8, 31, 43, 65, 85, 93
5	5	2	denken ik	34	36	1	B	32, 34, 44, 51, 67
5	1	2	in het	67	63	2	B	32, 47, 67, 93, 94
5	2	2	staan er	45	57	1	B	31, 45, 53, 85, 87
4	2	2	een beetje	18	65	1	B	1, 3, 18, 65
4	4	2	mij staan	44	54	1	A	34, 44, 47, 87
4	4	2	staan die	45	24	1	B	44, 45, 47, 67
3	3	2	deze hebben	23	40	1	B	0, 23, 39
3	3	2	driehoek en	81	81	2	B	1, 40, 81
3	1	2	hij staan	32	6	2	A	27, 29, 32
3	3	2	plat rechthoek	74	20	1	A	62, 74, 81
3	1	2	staan net	65	37	1	A	29, 32, 65
2	2	2	dat driehoek	73	50	1	A	24, 73
2	2	2	die van	47	14	1	A	34, 47
2	2	2	dit zijn	90	18	1	B	73, 90
2	2	2	links van	65	42	1	A	24, 65
2	2	2	met dat	90	18	1	B	73, 90
2	2	2	met een	40	38	1	A	3, 40
2	1	2	naar rechts	87	3	1	A	85, 87
2	2	2	net iets	48	20	1	A	29, 48
2	2	2	nog twee	73	46	1	A	28, 73
2	2	2	nog wel	87	75	1	A	13, 87
2	2	2	rechthoek bovenop	74	52	1	A	23, 74
2	2	2	uitstekend driehoek	90	13	1	B	78, 90
33	33	1	ja	4	90	2	A	2, 3, 4, 5, 6, 8, 10, 11, 13, 14, 16, 17, 19, 22, 25, 34, 35, 41, 51, 54, 55, 56, 61, 63, 66, 68, 70, 71, 79, 81, 82, 83, 91
23	12	1	die	8	88	1	B	6, 8, 18, 23, 24, 31, 34, 43, 44, 45, 47, 52, 53, 60, 62, 65, 67, 76, 79, 81, 85, 90, 93
22	7	1	en	23	94	3	B	0, 1, 15, 23, 24, 27, 31, 40, 43, 47, 56, 60, 62, 65, 73, 74, 80, 81, 85, 86, 90, 93
17	2	1	staan	31	86	4	A	8, 18, 27, 29, 31, 32, 34, 43, 44, 45, 47, 53, 65, 67, 85, 87, 93
16	6	1	de	18	91	2	B	0, 1, 18, 23, 24, 40, 43, 45, 60, 67, 73, 74, 76, 78, 80, 90
16	13	1	een	3	96	2	B	0, 1, 3, 8, 13, 18, 36, 40, 45, 60, 65, 74, 78, 80, 90, 95
15	8	1	dat	26	86	4	A	7, 18, 21, 24, 26, 36, 42, 51, 60, 64, 73, 81, 89, 90, 92
15	2	1	het	40	84	3	B	11, 12, 15, 29, 32, 34, 40, 44, 47, 65, 67, 74, 86, 93, 94
14	7	1	dan	38	76	3	A	18, 21, 23, 38, 49, 51, 53, 60, 62, 81, 86, 89, 90, 93
13	2	1	aan	30	91	1	B	0, 23, 24, 30, 40, 60, 69, 73, 74, 76, 78, 80, 90
13	4	1	van	15	93	1	A	3, 15, 24, 29, 33, 34, 45, 47, 50, 65, 67, 93, 95
13	5	1	zijn	7	92	1	B	1, 7, 26, 27, 36, 42, 45, 64, 73, 78, 89, 90, 92
10	1	1	bij	53	67	2	B	26, 30, 43, 44, 47, 53, 56, 64, 87, 92
10	6	1	boven	33	68	2	A	28, 29, 33, 34, 43, 47, 53, 86, 93, 95
10	6	1	ik	32	50	1	A	18, 32, 34, 36, 38, 44, 45, 51, 60, 67
10	10	1	maar	18	75	1	B	11, 18, 24, 28, 32, 45, 51, 67, 81, 85
