Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	ja bij mij zitten	17	2	1	B	16, 17
2	2	4	precies in het midden	54	2	1	B	53, 54
2	2	4	staan nog één figuur	44	2	1	A	43, 44
9	7	3	in het midden	28	53	1	A	23, 28, 32, 40, 46, 52, 53, 54, 75
4	4	3	en die staan	75	68	3	B	8, 40, 61, 75
2	2	3	dan zitten die	25	8	1	B	18, 25
2	2	3	even kijken van	64	57	1	B	8, 64
2	2	3	iets rechts van	77	17	1	B	61, 77
2	2	3	maar niet helemaal	15	3	1	B	13, 15
2	2	3	waar staan die	72	35	1	A	38, 72
14	5	2	het midden	9	74	1	B	8, 9, 23, 28, 32, 40, 46, 52, 53, 54, 61, 62, 75, 81
6	2	2	en die	23	68	1	B	8, 23, 40, 52, 61, 75
6	4	2	even kijken	9	57	1	B	8, 9, 10, 38, 60, 64
6	6	2	ja precies	45	51	3	A	6, 33, 35, 45, 54, 56
5	3	2	bij mij	60	60	1	B	16, 17, 60, 64, 75
5	3	2	staan die	40	35	1	A	38, 40, 64, 70, 72
5	5	2	zeggen maar	28	14	4	A	15, 17, 23, 25, 28
4	4	2	dat zijn	36	47	1	A	7, 36, 48, 53
4	4	2	ja ja	53	15	2	A	42, 46, 53, 56
4	4	2	net iets	46	22	1	B	41, 46, 61, 62
4	4	2	van de	64	69	2	B	11, 61, 64, 79
3	3	2	de robot	60	24	2	B	37, 59, 60
3	3	2	dit zijn	37	52	1	A	20, 37, 71
3	1	2	niet helemaal	41	29	1	B	13, 15, 41
3	1	2	rechts van	77	17	2	B	61, 76, 77
3	1	2	zitten die	25	10	2	B	16, 18, 25
2	2	2	als je	40	18	1	A	23, 40
2	2	2	helemaal onderaan	77	37	1	B	41, 77
2	2	2	ja dat	66	19	1	A	48, 66
2	2	2	linksonder van	35	2	1	B	34, 35
2	2	2	nee dan	70	53	1	B	18, 70
2	2	2	op die	40	26	1	A	15, 40
38	27	1	ja	4	81	2	A	2, 3, 4, 5, 6, 12, 14, 16, 17, 20, 21, 23, 24, 26, 28, 30, 31, 33, 34, 35, 38, 42, 45, 46, 48, 52, 53, 54, 55, 56, 57, 66, 72, 73, 75, 78, 80, 82
21	8	1	die	3	75	1	B	1, 3, 8, 15, 16, 18, 20, 23, 25, 32, 38, 40, 46, 48, 52, 61, 64, 70, 71, 72, 75
17	6	1	het	9	82	3	B	0, 1, 8, 9, 13, 23, 28, 32, 40, 46, 52, 53, 54, 61, 62, 75, 81
15	8	1	de	49	80	8	B	0, 1, 8, 11, 13, 34, 37, 41, 49, 59, 60, 61, 62, 64, 79
12	9	1	dan	23	70	4	B	1, 8, 13, 18, 23, 25, 34, 41, 46, 52, 66, 70
12	7	1	en	23	81	3	B	1, 8, 13, 23, 34, 40, 41, 52, 61, 62, 75, 81
12	2	1	staan	38	72	2	B	8, 32, 38, 40, 43, 44, 61, 64, 70, 72, 75, 79
12	4	1	van	35	79	5	B	1, 8, 11, 28, 34, 35, 61, 62, 64, 76, 77, 79
11	7	1	dat	36	64	3	A	3, 7, 23, 36, 37, 39, 48, 53, 60, 65, 66
10	1	1	in	23	63	1	B	13, 23, 28, 32, 40, 46, 52, 53, 54, 75
10	3	1	zijn	39	65	2	A	7, 20, 36, 37, 39, 48, 53, 55, 60, 71
10	7	1	zitten	15	52	1	B	1, 15, 16, 17, 18, 23, 25, 28, 46, 52
9	6	1	robot	4	69	1	A	3, 4, 20, 37, 39, 48, 59, 60, 71
8	6	1	op	15	67	2	B	4, 8, 15, 18, 40, 62, 66, 70
7	1	1	even	14	57	1	B	8, 9, 10, 14, 38, 60, 64
7	2	1	iets	41	61	1	A	17, 41, 46, 55, 61, 62, 77
7	2	1	maar	28	29	1	B	13, 15, 17, 23, 25, 28, 41
7	5	1	nee	19	53	1	B	18, 19, 63, 67, 68, 69, 70
6	6	1	hebben	15	83	1	B	0, 15, 23, 32, 40, 82
6	6	1	ik	65	65	4	A	2, 3, 15, 52, 65, 66
6	3	1	niet	65	58	1	B	13, 15, 41, 65, 66, 70
6	1	1	zeggen	52	38	4	A	15, 17, 23, 25, 28, 52
5	1	1	helemaal	66	65	1	B	13, 15, 41, 66, 77
4	4	1	er	17	51	1	B	16, 17, 44, 66
4	2	1	nog	28	28	1	A	17, 28, 43, 44
4	4	1	plek	70	53	3	B	18, 36, 58, 70
3	3	1	daar	77	44	2	B	34, 76, 77
3	1	1	je	32	18	1	A	23, 32, 40
3	1	1	linksonder	34	9	1	A	27, 34, 35
3	3	1	onderste	15	8	2	B	8, 11, 15
3	3	1	ongeveer	64	51	1	B	29, 64, 79
3	3	1	vierkant	49	50	2	B	0, 37, 49
3	1	1	één	60	18	1	A	43, 44, 60
2	2	1	dezelfde	70	70	1	B	1, 70
2	2	1	eigenlijk	53	2	1	A	52, 53
2	2	1	links	10	3	1	B	8, 10
2	2	1	met	49	13	1	B	37, 49
2	2	1	onder	43	28	1	B	16, 43
2	2	1	plaat	49	18	1	B	32, 49
2	2	1	twee	7	7	1	B	1, 7

