Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	die een beetje	26	B	6, 31
2	3	niet dezelfde plek	9	B	78, 86
5	2	bij mij	45	B	31, 53, 55, 62, 75
3	2	dat zijn	15	B	55, 68, 69
3	2	dezelfde plek	46	B	41, 78, 86
3	2	die een	43	B	6, 31, 48
2	2	dit zijn	19	B	39, 57
2	2	een een	27	B	22, 48
2	2	er zitten	14	B	22, 35
2	2	even kijken	37	B	31, 67
2	2	het zijn	57	B	17, 73
2	2	mij zitten	22	B	41, 62
2	2	op dezelfde	3	B	39, 41
2	2	zijn die	16	B	68, 83
2	2	zijn niet	7	B	72, 78
2	2	zitten ze	3	B	39, 41
11	1	ja	67	B	5, 10, 22, 25, 38, 43, 48, 53, 56, 68, 71
11	1	zijn	67	B	17, 39, 48, 55, 57, 68, 69, 72, 73, 78, 83
9	1	het	74	B	0, 2, 3, 15, 17, 19, 31, 57, 73
7	1	de	68	B	6, 29, 33, 39, 57, 58, 73
7	1	die	78	B	6, 31, 48, 57, 62, 68, 83
7	1	zitten	66	B	10, 22, 35, 39, 41, 62, 75
6	1	dat	68	B	2, 6, 15, 55, 68, 69
6	1	op	52	B	6, 15, 19, 39, 41, 57
5	1	een	43	B	6, 22, 31, 39, 48
5	1	en	68	B	6, 18, 29, 39, 73
5	1	niet	85	B	2, 33, 72, 78, 86
4	1	iets	34	B	15, 17, 35, 48
4	1	ik	7	B	0, 2, 3, 6
4	1	met	26	B	48, 57, 58, 73
4	1	nee	32	B	55, 72, 77, 86
4	1	plek	58	B	29, 41, 78, 86
3	1	dit	23	B	35, 39, 57
3	1	dus	49	B	3, 39, 51
3	1	hebben	7	B	0, 2, 6
3	1	nu	63	B	0, 29, 62
3	1	ook	44	B	10, 15, 53
3	1	toch	57	B	0, 3, 56
3	1	ze	40	B	2, 39, 41
2	1	C	16	B	69, 84
2	1	buttplug	11	B	48, 58
2	1	dan	10	B	39, 48
2	1	deksel	17	B	57, 73
2	1	lijken	52	B	6, 57
2	1	nog	26	B	10, 35
2	1	oké	27	B	3, 29
2	1	pannet	26	B	48, 73
2	1	plaat	29	B	7, 35
2	1	rechts	53	B	10, 62
2	1	rond	51	B	7, 57
2	1	ronds	2	B	17, 18
2	1	steunen	5	B	15, 19
2	1	van	26	B	10, 35
2	1	zo'n	5	B	6, 10
2	1	zullen	47	B	2, 48

