Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	dat zijn dezelfde plek dus	50	36	1	A	15, 50
2	2	5	de bol neus zonder piercing	25	2	1	A	24, 25
3	1	4	de bol neus zonder	25	4	2	A	22, 24, 25
3	3	4	de neus zonder piercing	37	20	1	A	36, 37, 55
3	3	4	staan in het midden	65	55	2	B	11, 58, 65
7	2	3	neus zonder piercing	44	32	1	A	24, 25, 36, 37, 44, 45, 55
4	1	3	in het midden	65	55	3	B	11, 40, 58, 65
4	4	3	nee dat zijn	30	67	1	A	0, 30, 61, 66
2	2	3	bol neus voorop	23	3	1	A	21, 23
2	2	3	dit zijn de	55	20	1	A	36, 55
2	2	3	piercing zonder neus	64	2	1	A	63, 64
9	3	2	dat zijn	28	67	2	A	0, 15, 28, 30, 47, 50, 61, 64, 66
9	2	2	zonder piercing	22	50	1	B	6, 22, 24, 25, 36, 37, 44, 45, 55
6	1	2	bol neus	31	11	2	A	21, 22, 23, 24, 25, 31
3	3	2	en een	33	42	1	A	18, 33, 59
3	3	2	naar links	39	32	1	A	18, 39, 49
2	2	2	beetje naar	49	38	1	B	12, 49
2	2	2	beetje omhoog	59	31	1	A	29, 59
2	2	2	gewoon ver	3	2	1	B	2, 3
2	2	2	iets naar	59	12	1	A	48, 59
2	2	2	met zo'n	21	18	1	B	4, 21
2	2	2	soort kegel	32	15	1	A	18, 32
2	2	2	we gaan	3	2	1	B	2, 3
2	1	2	zonder neus	64	2	1	A	63, 64
18	18	1	ja	16	65	5	A	3, 5, 7, 8, 14, 16, 18, 23, 27, 34, 37, 38, 46, 50, 52, 54, 56, 67
15	2	1	neus	17	61	1	B	4, 17, 21, 22, 23, 24, 25, 31, 36, 37, 44, 45, 55, 63, 64
13	2	1	zijn	28	67	4	A	0, 15, 18, 22, 28, 30, 36, 47, 50, 55, 61, 64, 66
12	11	1	en	18	54	2	B	12, 13, 18, 29, 33, 39, 40, 45, 48, 58, 59, 65
11	10	1	een	18	56	3	B	4, 6, 12, 18, 23, 26, 31, 32, 33, 55, 59
11	1	1	piercing	36	59	1	B	6, 22, 24, 25, 36, 37, 44, 45, 55, 63, 64
10	1	1	dat	28	67	3	A	0, 15, 18, 28, 30, 47, 50, 61, 64, 66
9	4	1	de	26	39	2	A	22, 24, 25, 26, 33, 36, 37, 55, 60
7	2	1	bol	21	28	1	B	4, 21, 22, 23, 24, 25, 31
7	1	1	naar	18	48	2	B	12, 13, 18, 39, 48, 49, 59
7	4	1	nee	1	67	1	A	0, 1, 30, 41, 42, 61, 66
7	4	1	staan	29	55	1	B	11, 29, 39, 41, 48, 58, 65
6	3	1	het	22	55	1	B	11, 22, 40, 53, 58, 65
5	3	1	dus	15	61	1	B	6, 15, 43, 50, 66
5	5	1	geel	50	67	2	A	0, 43, 50, 62, 66
5	3	1	met	26	52	1	B	4, 21, 26, 45, 55
4	2	1	dit	17	52	1	B	4, 17, 36, 55
3	1	1	iets	48	27	1	B	33, 48, 59
3	1	1	omhoog	59	41	2	A	19, 29, 59
3	3	1	rood	52	38	2	A	15, 51, 52
3	1	1	soort	33	16	1	A	18, 32, 33
3	1	1	voorop	21	20	1	B	4, 21, 23
3	2	1	zo'n	17	18	1	B	4, 17, 21
2	2	1	balk	26	8	1	A	19, 26
2	2	1	deze	58	42	1	A	17, 58
2	2	1	ik	53	45	1	A	9, 53
2	1	1	kegel	32	15	1	A	18, 32
2	2	1	twee	60	43	1	A	18, 60
2	2	1	één	18	6	1	B	13, 18

