Freq.	Size	Surface Form	Spanning	First Speaker	Turns
4	5	nee dat hebben ik niet	67	A	54, 101, 112, 120
2	4	bij mij zitten die	27	A	37, 63
2	4	denken het ook niet	36	A	57, 92
2	4	en hij zitten ook	48	A	8, 55
2	4	twee en een half	7	A	72, 78
4	3	en hij zitten	96	A	8, 55, 65, 103
3	3	ik hebben er	44	A	77, 84, 120
2	3	aan de achterkant	37	A	22, 58
2	3	aan de bovenkant	22	A	63, 84
2	3	aan de voorkant	43	A	5, 47
2	3	dat vierkant plateau	2	A	28, 29
2	3	ik hebben die	85	A	22, 106
2	3	met die balle	37	A	22, 58
2	3	niet helemaal bovenin	47	A	64, 110
7	2	hij zitten	107	A	8, 28, 55, 65, 103, 110, 114
7	2	ik hebben	99	A	22, 58, 77, 84, 88, 106, 120
6	2	bij mij	87	A	15, 37, 63, 77, 78, 101
5	2	en hij	96	A	8, 28, 55, 65, 103
5	2	hebben ik	67	A	54, 84, 101, 112, 120
5	2	nee dat	103	A	18, 54, 101, 112, 120
4	2	zitten die	50	A	16, 37, 63, 65
4	2	zitten er	50	A	29, 69, 77, 78
3	2	dat zijn	38	A	12, 28, 49
3	2	denken ik	93	A	18, 101, 110
3	2	die balle	74	A	22, 58, 95
3	2	een half	39	A	72, 78, 110
3	2	met die	85	A	22, 58, 106
3	2	ook niet	75	A	18, 57, 92
2	2	als je	17	A	65, 81
2	2	de van	69	A	16, 84
2	2	die zitten	41	A	29, 69
2	2	ik denken	14	A	57, 70
2	2	ik het	49	A	10, 58
2	2	ik ik	51	A	70, 120
2	2	ja ja	30	A	3, 32
2	2	maar er	34	A	77, 110
2	2	met zo'n	80	A	5, 84
2	2	nog een	34	A	77, 110
2	2	op dat	50	A	28, 77
2	2	op een	74	A	8, 81
2	2	zijn het	20	A	24, 43
24	1	ja	122	A	1, 3, 7, 10, 16, 20, 24, 32, 35, 40, 46, 49, 60, 61, 65, 74, 76, 77, 83, 95, 97, 116, 117, 122
17	1	die	94	A	15, 16, 22, 24, 25, 26, 29, 37, 58, 63, 65, 69, 78, 85, 95, 106, 108
17	1	ik	111	A	10, 18, 20, 22, 54, 57, 58, 70, 77, 80, 84, 88, 101, 106, 110, 112, 120
16	1	zitten	116	A	5, 8, 16, 28, 29, 37, 55, 63, 65, 69, 77, 78, 103, 110, 114, 120
14	1	hebben	99	A	22, 25, 26, 54, 58, 65, 77, 84, 85, 88, 101, 106, 112, 120
14	1	niet	103	A	18, 21, 29, 43, 54, 57, 64, 85, 92, 101, 110, 112, 119, 120
13	1	dat	109	A	12, 18, 20, 28, 29, 47, 49, 54, 77, 80, 101, 112, 120
11	1	de	110	A	5, 15, 16, 22, 43, 47, 58, 63, 65, 84, 114
11	1	en	99	A	5, 8, 16, 28, 47, 55, 65, 72, 78, 101, 103
11	1	nee	105	A	18, 43, 54, 57, 91, 92, 101, 104, 112, 120, 122
11	1	zijn	114	A	12, 15, 21, 24, 28, 43, 49, 77, 98, 123, 125
10	1	het	83	A	10, 24, 25, 28, 43, 55, 57, 58, 77, 92
9	1	aan	80	A	5, 22, 47, 55, 58, 61, 63, 77, 84
8	1	een	103	A	8, 22, 26, 72, 77, 78, 81, 110
8	1	er	92	A	29, 69, 77, 78, 84, 101, 110, 120
8	1	hij	118	A	8, 28, 55, 65, 103, 110, 114, 125
8	1	ook	85	A	8, 18, 25, 55, 57, 61, 84, 92
7	1	bij	87	A	15, 37, 63, 77, 78, 84, 101
7	1	maar	104	A	16, 29, 65, 77, 78, 110, 119
6	1	op	74	A	8, 16, 28, 65, 77, 81
5	1	dan	56	A	10, 16, 20, 43, 65
5	1	sowieso	83	A	43, 69, 78, 101, 125
5	1	van	70	A	15, 16, 24, 77, 84
5	1	wel	87	A	15, 25, 63, 70, 101
4	1	boven	99	A	16, 101, 110, 114
4	1	half	39	A	72, 78, 84, 110
4	1	nog	34	A	77, 84, 101, 110
4	1	twee	64	A	15, 69, 72, 78
3	1	al	12	A	69, 78, 80
3	1	als	56	A	26, 65, 81
3	1	echt	106	A	15, 77, 120
3	1	goed	83	A	43, 123, 125
3	1	helemaal	73	A	38, 64, 110
3	1	hem	8	A	81, 84, 88
3	1	je	21	A	65, 81, 85
3	1	rond	80	A	5, 65, 84
3	1	veel	20	A	101, 103, 120
3	1	vierkant	22	A	8, 28, 29
3	1	zo'n	80	A	5, 34, 84
3	1	één	25	A	77, 84, 101
2	1	allemaal	72	A	24, 95
2	1	bollet	49	A	58, 106
2	1	dus	60	A	29, 88
2	1	eigenlijk	24	A	55, 78
2	1	eronder	24	A	29, 52
2	1	in	90	A	25, 114
2	1	moeten	62	A	20, 81
2	1	naar	88	A	16, 103
2	1	naast	16	A	69, 84
2	1	nu	49	A	77, 125
2	1	of	62	A	24, 85
2	1	oké	11	A	10, 20
2	1	passen	33	A	69, 101
2	1	rechts	52	A	37, 88
2	1	schaal	17	A	65, 81
2	1	vrij	31	A	25, 55
2	1	wat	54	A	24, 77
2	1	zeggen	38	A	28, 65

