Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	als je het midden	26	B	54, 79
2	4	en dan staan die	56	B	1, 56
3	3	dan staan die	79	B	1, 56, 79
2	3	op de grond	26	B	48, 73
5	2	dat zijn	84	B	8, 41, 71, 88, 91
5	2	en dan	80	B	1, 54, 56, 73, 80
5	2	staan die	79	B	1, 20, 54, 56, 79
3	2	dat driehoek	37	B	37, 48, 73
3	2	dit zijn	74	B	0, 48, 73
3	2	het midden	26	B	54, 67, 79
3	2	het scherm	44	B	11, 46, 54
3	2	op de	32	B	48, 73, 79
3	2	zeggen maar	34	B	27, 48, 60
2	2	dat die	5	B	27, 31
2	2	die arm	18	B	21, 38
2	2	die pot	26	B	48, 73
2	2	echt helemaal	19	B	46, 64
2	2	even kijken	7	B	20, 26
2	2	hij staan	55	B	10, 64
2	2	in het	44	B	11, 54
2	2	met die	43	B	31, 73
2	2	soort van	49	B	0, 48
13	1	die	80	B	0, 1, 20, 21, 27, 31, 32, 38, 48, 54, 56, 73, 79
10	1	dat	84	B	8, 27, 31, 37, 41, 48, 71, 73, 88, 91
10	1	ja	88	B	0, 6, 13, 23, 40, 43, 51, 62, 75, 87
10	1	zijn	92	B	0, 8, 27, 31, 41, 48, 71, 73, 88, 91
8	1	staan	79	B	1, 10, 20, 48, 54, 56, 64, 79
7	1	en	81	B	0, 1, 48, 54, 56, 73, 80
6	1	dan	80	B	1, 54, 56, 73, 79, 80
6	1	de	50	B	31, 48, 56, 73, 79, 80
6	1	het	69	B	11, 27, 46, 54, 67, 79
5	1	oké	63	B	0, 15, 30, 40, 62
5	1	op	79	B	1, 37, 48, 73, 79
4	1	driehoek	73	B	1, 37, 48, 73
4	1	helemaal	71	B	10, 46, 64, 80
4	1	maar	34	B	27, 48, 54, 60
4	1	nee	63	B	29, 46, 62, 91
3	1	aan	50	B	31, 46, 80
3	1	hebben	53	B	27, 54, 79
3	1	met	43	B	31, 48, 73
3	1	onder	63	B	1, 54, 63
3	1	van	55	B	0, 48, 54
3	1	één	6	B	58, 62, 63
2	1	dus	34	B	31, 64
2	1	een	2	B	0, 1
2	1	er	55	B	0, 54
2	1	eronder	32	B	48, 79
2	1	iets	24	B	56, 79
2	1	ik	35	B	4, 38
2	1	links	9	B	46, 54
2	1	naar	12	B	56, 67
2	1	net	20	B	60, 79
2	1	niet	32	B	60, 91
2	1	ongeveer	26	B	54, 79
2	1	ook	22	B	0, 21
2	1	slurf	26	B	48, 73
2	1	veel	3	B	54, 56
2	1	vinger	9	B	55, 63
2	1	waar	2	B	20, 21
2	1	zitten	22	B	0, 21

