Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	de twee van onder	36	2	1	A	35, 36
3	3	3	dit zijn die	38	11	1	A	32, 38, 42
3	3	3	en die staan	28	17	1	A	24, 28, 40
3	3	3	in het midden	29	20	2	B	10, 28, 29
3	3	3	ja dat zijn	41	5	2	B	37, 40, 41
2	2	3	dat gebouw bovenop	32	7	1	B	26, 32
2	2	3	dat zijn die	26	8	1	A	19, 26
2	2	3	van het scherm	30	2	1	A	29, 30
11	6	2	dat zijn	23	36	2	A	8, 19, 23, 25, 26, 27, 31, 37, 40, 41, 43
5	2	2	die staan	35	21	1	A	24, 28, 35, 40, 44
4	1	2	dit zijn	32	42	1	B	1, 32, 38, 42
4	4	2	en dan	35	34	3	B	2, 4, 11, 35
3	3	2	een soort	5	5	1	B	2, 5, 6
3	3	2	met dat	26	14	1	A	19, 26, 32
2	2	2	bij mij	44	22	1	B	23, 44
2	2	2	de veel	40	6	1	A	35, 40
2	2	2	denken ik	16	3	1	B	14, 16
2	2	2	in de	44	17	1	B	28, 44
2	2	2	met het	42	5	1	B	38, 42
2	2	2	midden van	29	20	1	B	10, 29
2	2	2	op de	40	25	1	A	16, 40
2	2	2	zeggen maar	16	7	1	B	10, 16
18	3	1	zijn	13	43	1	B	1, 8, 13, 16, 18, 19, 23, 25, 26, 27, 31, 32, 37, 38, 40, 41, 42, 43
16	13	1	ja	3	46	2	B	0, 2, 3, 6, 7, 14, 17, 20, 22, 29, 30, 33, 37, 40, 41, 45
13	1	1	dat	8	42	1	B	2, 8, 19, 23, 25, 26, 27, 31, 32, 37, 40, 41, 43
12	2	1	die	19	41	1	B	4, 19, 21, 24, 26, 28, 32, 35, 38, 40, 42, 44
9	4	1	de	16	41	2	B	4, 6, 16, 24, 28, 35, 36, 40, 44
9	2	1	en	24	39	5	B	2, 4, 6, 10, 11, 24, 28, 35, 40
9	3	1	het	13	41	2	B	2, 10, 13, 18, 28, 29, 30, 38, 42
9	4	1	van	5	37	1	B	0, 5, 10, 19, 24, 29, 30, 35, 36
8	3	1	staan	24	43	3	B	2, 10, 21, 24, 28, 35, 40, 44
6	3	1	dan	18	34	3	B	2, 4, 11, 18, 24, 35
5	1	1	dit	32	43	2	B	0, 1, 32, 38, 42
5	3	1	gebouw	32	41	2	B	2, 26, 32, 38, 42
5	5	1	oké	9	25	1	A	8, 9, 18, 31, 32
4	1	1	een	5	5	2	B	2, 4, 5, 6
3	2	1	bovenop	26	14	1	A	19, 26, 32
3	1	1	ik	16	17	2	B	0, 14, 16
3	3	1	maar	16	26	1	B	10, 16, 35
3	1	1	midden	29	20	2	B	10, 28, 29
3	3	1	niet	19	26	1	B	10, 19, 35
2	2	1	afwijken	12	2	1	B	11, 12
2	2	1	echt	16	17	1	B	0, 16
2	2	1	half	6	2	1	A	5, 6
2	2	1	hetzelfde	37	20	1	A	18, 37
2	2	1	hier	19	20	1	B	0, 19
2	2	1	iets	12	2	1	B	11, 12
2	2	1	kunnen	19	18	1	B	2, 19
2	2	1	middel	30	7	1	A	24, 30
2	2	1	of	32	31	1	B	2, 32
2	2	1	rechthoekig	19	18	1	B	2, 19
2	2	1	wel	16	3	1	B	14, 16

