Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	op dezelfde plek toch	33	B	48, 80
2	3	aan de rechterkant	18	B	20, 37
2	3	en dan iets	67	B	20, 86
2	3	en hij zitten	54	B	56, 109
2	3	en twee spriet	60	B	7, 66
2	3	ik denken dan	48	B	78, 125
2	3	ja bij mij	10	B	75, 84
2	3	mij zijn dat	23	B	75, 97
2	3	oké dat zijn	35	B	34, 68
6	2	dezelfde plek	78	B	48, 78, 80, 90, 113, 125
5	2	en dan	83	B	4, 7, 20, 52, 86
4	2	en twee	60	B	7, 32, 52, 66
4	2	er nog	65	B	41, 56, 77, 105
3	2	aan de	37	B	20, 37, 56
3	2	bij mij	65	B	20, 75, 84
3	2	dat zijn	84	B	34, 68, 117
3	2	denken ik	56	B	48, 90, 103
3	2	ik denken	70	B	56, 78, 125
2	2	bovenin en	37	B	20, 56
2	2	dat er	5	B	52, 56
2	2	de middellijn	24	B	86, 109
2	2	een heel	78	B	46, 123
2	2	gaspedaal zitten	4	B	77, 80
2	2	helemaal bovenin	39	B	20, 58
2	2	het plateau	41	B	52, 92
2	2	ik hebben	41	B	52, 92
2	2	ja ja	16	B	15, 30
2	2	krappe half	19	B	105, 123
2	2	nog een	68	B	56, 123
2	2	zeggen maar	3	B	2, 4
2	2	zijn het	92	B	22, 113
2	2	zitten er	74	B	4, 77
19	1	ja	111	B	15, 16, 28, 30, 36, 45, 58, 62, 64, 71, 75, 84, 101, 108, 116, 119, 121, 122, 125
13	1	en	120	B	4, 7, 20, 32, 37, 46, 52, 56, 66, 73, 86, 109, 123
13	1	oké	114	B	0, 18, 25, 34, 45, 48, 51, 52, 65, 68, 89, 99, 113
11	1	dat	116	B	2, 4, 34, 52, 56, 68, 75, 77, 97, 108, 117
11	1	ik	116	B	10, 48, 52, 56, 78, 90, 92, 98, 103, 108, 125
10	1	dan	122	B	4, 7, 20, 48, 52, 78, 86, 90, 113, 125
9	1	er	120	B	4, 7, 41, 52, 56, 77, 103, 105, 123
8	1	zijn	117	B	1, 22, 34, 68, 75, 97, 113, 117
7	1	de	90	B	20, 22, 37, 56, 86, 97, 109
6	1	het	92	B	22, 52, 80, 92, 98, 113
6	1	nog	83	B	41, 56, 77, 103, 105, 123
6	1	twee	60	B	7, 32, 43, 45, 52, 66
6	1	wel	67	B	43, 46, 48, 78, 103, 109
6	1	zitten	106	B	4, 56, 73, 77, 80, 109
5	1	een	120	B	4, 46, 56, 105, 123
5	1	iets	97	B	7, 20, 77, 86, 103
5	1	maar	97	B	2, 4, 46, 80, 98
4	1	aan	67	B	20, 37, 56, 86
4	1	bij	65	B	20, 75, 80, 84
4	1	die	77	B	16, 20, 73, 92
4	1	hebben	107	B	2, 52, 92, 108
4	1	nee	75	B	39, 41, 45, 113
4	1	niet	69	B	45, 80, 98, 113
4	1	ook	72	B	37, 75, 84, 108
3	1	half	68	B	56, 105, 123
3	1	je	96	B	2, 10, 97
3	1	naar	80	B	7, 73, 86
3	1	plateau	89	B	4, 52, 92
3	1	zeggen	96	B	2, 4, 97
3	1	zo	37	B	16, 46, 52
3	1	één	57	B	41, 46, 97
2	1	boven	15	B	109, 123
2	1	doorheen	49	B	4, 52
2	1	echt	20	B	86, 105
2	1	gaan	37	B	16, 52
2	1	naast	50	B	56, 105
2	1	onder	5	B	73, 77
2	1	passen	21	B	103, 123
2	1	rechts	65	B	22, 86
2	1	sowieso	40	B	41, 80
2	1	staan	29	B	20, 48
2	1	ver	14	B	73, 86
2	1	wat	108	B	2, 109
2	1	weten	89	B	10, 98
2	1	ze	47	B	2, 48

