Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	4	bij mij staan die	32	39	1	A	11, 32, 37, 49
2	2	4	en dan staan die	59	46	1	A	14, 59
6	6	3	in het midden	60	67	1	A	49, 60, 102, 109, 114, 115
4	4	3	aan de zijkant	92	119	2	B	4, 53, 92, 122
4	1	3	bij mij staan	37	39	1	A	11, 32, 37, 49
3	3	3	ik denken dat	75	10	1	A	74, 75, 83
3	3	3	staan die in	59	50	1	A	11, 59, 60
2	2	3	aan de bovenkant	122	69	1	A	54, 122
2	2	3	de horizontaal middellijn	127	64	1	A	64, 127
2	2	3	het midden van	117	58	1	B	60, 117
2	2	3	in ieder geval	125	121	1	A	5, 125
2	2	3	ja bij mij	74	43	1	B	32, 74
13	8	2	bij mij	51	111	1	A	11, 32, 37, 49, 51, 66, 69, 73, 74, 78, 105, 118, 121
11	4	2	staan die	32	117	3	A	2, 11, 14, 32, 37, 49, 59, 60, 85, 103, 118
9	4	2	aan de	4	121	1	A	2, 4, 5, 46, 53, 54, 92, 105, 122
9	2	2	het midden	60	104	2	A	14, 49, 60, 102, 109, 114, 115, 116, 117
8	8	2	dat zijn	9	89	1	A	8, 9, 10, 31, 47, 51, 86, 96
8	2	2	in het	49	95	1	B	21, 49, 59, 60, 102, 109, 114, 115
5	5	2	hij staan	105	27	2	A	99, 104, 105, 114, 125
4	1	2	ik denken	76	10	1	A	74, 75, 76, 83
4	4	2	ja dat	106	81	3	B	26, 47, 51, 106
4	4	2	koffiekopje met	42	103	1	B	20, 42, 53, 122
4	4	2	met een	20	118	1	A	5, 20, 53, 122
4	4	2	van het	105	37	1	A	80, 105, 115, 116
3	3	2	denken ik	60	82	1	A	8, 60, 89
3	3	2	die zullen	66	10	1	B	58, 66, 67
3	3	2	er nog	84	16	1	B	73, 84, 88
3	3	2	iets rechts	71	68	1	A	49, 71, 116
3	3	2	zien je	26	25	2	A	2, 5, 26
3	3	2	zullen er	73	33	1	A	66, 73, 98
2	2	2	dat we	74	52	1	B	23, 74
2	2	2	een bocht	29	2	1	A	28, 29
2	2	2	en er	73	46	1	A	28, 73
2	2	2	hebben het	108	86	1	B	23, 108
2	2	2	ik hebben	23	23	1	A	1, 23
2	2	2	niet helemaal	26	21	1	A	6, 26
2	2	2	nog iets	65	28	1	A	38, 65
2	2	2	tussen passen	128	91	1	A	38, 128
2	2	2	van de	117	48	1	B	70, 117
2	2	2	we net	50	2	1	A	49, 50
38	32	1	ja	24	129	6	B	3, 7, 9, 13, 15, 17, 24, 26, 27, 29, 30, 32, 41, 45, 47, 51, 55, 56, 72, 74, 79, 82, 90, 94, 95, 101, 106, 112, 113, 114, 116, 117, 119, 120, 126, 129, 130, 131
26	14	1	het	21	125	3	A	1, 6, 14, 21, 23, 26, 40, 42, 48, 49, 58, 59, 60, 75, 76, 80, 86, 102, 105, 108, 109, 114, 115, 116, 117, 125
24	12	1	die	4	121	1	A	2, 4, 5, 6, 11, 14, 23, 26, 32, 37, 44, 49, 58, 59, 60, 66, 67, 83, 85, 89, 93, 103, 118, 122
23	7	1	staan	18	124	4	A	2, 11, 12, 14, 18, 22, 32, 37, 49, 58, 59, 60, 66, 73, 84, 85, 99, 103, 104, 105, 114, 118, 125
19	6	1	dat	26	115	1	A	8, 9, 10, 23, 26, 31, 47, 50, 51, 60, 74, 75, 78, 83, 86, 96, 106, 107, 122
19	15	1	en	6	119	1	B	4, 6, 14, 26, 28, 37, 43, 46, 49, 53, 59, 73, 84, 86, 88, 99, 104, 115, 122
18	7	1	de	4	127	2	A	1, 2, 4, 5, 11, 20, 46, 53, 54, 58, 64, 70, 92, 98, 105, 117, 122, 127
14	1	1	bij	58	111	1	A	11, 32, 37, 49, 51, 58, 66, 69, 73, 74, 78, 105, 118, 121
14	6	1	zijn	20	89	1	A	8, 9, 10, 20, 31, 40, 47, 51, 70, 75, 78, 86, 89, 96
13	10	1	een	20	122	3	A	1, 2, 5, 20, 22, 26, 28, 29, 40, 53, 73, 97, 122
12	1	1	in	28	121	2	A	5, 11, 21, 28, 49, 59, 60, 102, 109, 114, 115, 125
12	7	1	van	60	125	2	A	1, 14, 60, 70, 71, 80, 85, 105, 115, 116, 117, 125
12	8	1	zullen	40	91	1	A	38, 40, 58, 65, 66, 67, 71, 73, 97, 98, 115, 128
11	6	1	er	65	121	3	A	8, 12, 28, 65, 66, 71, 73, 84, 88, 98, 128
10	1	1	ik	97	97	2	A	1, 8, 23, 60, 74, 75, 76, 83, 89, 97
10	10	1	nee	36	103	2	B	3, 34, 36, 40, 68, 69, 78, 87, 89, 105
9	9	1	wel	66	94	2	B	26, 60, 66, 70, 71, 73, 75, 107, 119
8	1	1	denken	77	82	1	A	8, 60, 74, 75, 76, 77, 83, 89
8	6	1	hebben	4	108	1	A	1, 4, 23, 49, 50, 80, 86, 108
8	5	1	je	77	116	2	A	2, 5, 26, 77, 80, 83, 115, 117
8	3	1	met	20	122	2	A	1, 5, 20, 42, 44, 53, 93, 122
8	4	1	we	25	86	1	B	23, 25, 49, 50, 64, 74, 86, 108
7	6	1	dan	14	86	1	B	4, 14, 28, 40, 59, 81, 89
7	2	1	hij	112	27	2	A	99, 104, 105, 112, 113, 114, 125
7	2	1	iets	37	82	1	B	35, 37, 38, 49, 65, 71, 116
7	6	1	niet	26	106	1	A	6, 26, 69, 76, 77, 97, 111
7	4	1	rechts	26	120	1	A	6, 26, 32, 49, 71, 116, 125
6	2	1	nog	59	51	1	A	38, 59, 65, 73, 84, 88
6	6	1	één	73	81	1	A	8, 73, 80, 81, 84, 88
5	5	1	dus	26	93	1	A	25, 26, 102, 110, 117
5	5	1	ei	53	81	1	A	42, 53, 54, 91, 122
5	3	1	net	49	107	1	B	21, 49, 50, 58, 127
5	5	1	ook	51	120	2	A	2, 5, 51, 106, 121
5	5	1	scherm	80	56	1	B	70, 80, 115, 117, 125
4	3	1	helemaal	26	75	1	A	6, 26, 32, 80
4	4	1	komen	112	112	2	A	2, 6, 112, 113
4	2	1	middellijn	64	70	1	B	58, 64, 98, 127
4	4	1	onder	73	112	1	A	16, 73, 84, 127
4	2	1	passen	71	91	1	A	38, 71, 73, 128
4	4	1	qua	102	50	1	B	62, 102, 110, 111
4	4	1	veel	59	123	1	A	6, 59, 125, 128
4	4	1	verticaal	100	17	1	A	98, 100, 108, 114
3	3	1	ander	37	15	1	B	26, 37, 40
3	3	1	boven	49	46	1	B	21, 49, 66
3	3	1	daaronder	81	13	1	B	73, 81, 85
3	3	1	ervoor	92	70	1	B	53, 92, 122
3	1	1	horizontaal	64	70	1	B	58, 64, 127
3	3	1	kwadrant	60	50	1	A	48, 60, 97
3	3	1	oké	52	25	1	B	39, 52, 63
3	3	1	plaat	73	73	1	A	6, 73, 78
2	2	1	als	115	63	1	B	53, 115
2	2	1	echt	66	35	1	B	32, 66
2	2	1	hem	97	40	1	B	58, 97
2	2	1	jou	85	70	1	A	16, 85
2	2	1	kunnen	64	39	1	B	26, 64
2	2	1	niks	128	96	1	A	33, 128
2	2	1	ongeveer	119	5	1	A	115, 119
2	2	1	op	18	13	1	A	6, 18
2	2	1	wat	50	45	1	A	6, 50
2	2	1	zitten	28	3	1	B	26, 28

