Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	9	ik hebben nu die een met die driehoek bovenop	65	A	0, 64
2	8	die driehoek bovenop en dat soort van wolk	27	A	38, 64
2	4	dat zijn nummer tien	19	A	57, 75
2	4	en die staan rechts	43	A	34, 76
2	4	er staan er nog	20	A	58, 77
2	4	nog een soort van	4	A	6, 9
3	3	dat zijn nummer	43	A	33, 57, 75
3	3	en die staan	43	A	34, 58, 76
2	3	dan zijn het	26	A	52, 77
2	3	een raar figuur	3	A	8, 10
2	3	en dan zitten	4	A	6, 9
2	3	ik denken het	45	A	5, 49
2	3	staan denken ik	12	A	47, 58
5	2	dat zijn	68	A	8, 33, 57, 62, 75
5	2	denken ik	56	A	3, 18, 21, 47, 58
5	2	en die	76	A	1, 34, 39, 58, 76
4	2	die driehoek	65	A	0, 1, 38, 64
4	2	en dan	72	A	6, 9, 39, 77
3	2	ja dat	13	A	21, 29, 33
3	2	nog een	29	A	6, 9, 34
2	2	best wel	60	A	18, 77
2	2	een beetje	8	A	1, 8
2	2	en hij	41	A	18, 58
2	2	groot naast	17	A	18, 34
2	2	het niet	42	A	11, 52
2	2	niet hetzelfde	11	A	52, 62
2	2	oké dat	42	A	21, 62
17	1	ja	75	A	3, 5, 9, 10, 13, 17, 21, 24, 25, 29, 32, 33, 56, 70, 72, 74, 77
11	1	en	77	A	1, 6, 9, 18, 34, 38, 39, 58, 64, 76, 77
11	1	ik	65	A	0, 1, 3, 5, 11, 18, 21, 47, 49, 58, 64
10	1	dat	68	A	8, 21, 29, 33, 38, 39, 57, 62, 64, 75
10	1	die	78	A	0, 1, 34, 38, 39, 47, 58, 64, 76, 77
10	1	een	65	A	0, 1, 6, 8, 9, 10, 34, 41, 58, 64
8	1	zijn	70	A	8, 33, 52, 57, 62, 70, 75, 77
7	1	van	72	A	6, 9, 38, 47, 58, 64, 77
7	1	wel	75	A	3, 5, 18, 21, 47, 50, 77
6	1	hebben	78	A	0, 1, 18, 38, 64, 77
6	1	het	73	A	5, 11, 47, 49, 52, 77
6	1	nog	72	A	6, 9, 18, 34, 58, 77
6	1	oké	81	A	0, 21, 37, 62, 63, 80
5	1	raar	39	A	1, 6, 8, 10, 39
5	1	staan	44	A	34, 47, 58, 76, 77
4	1	er	60	A	18, 34, 58, 77
4	1	link	53	A	6, 38, 39, 58
4	1	rechts	68	A	9, 34, 39, 76
4	1	zo	72	A	6, 11, 29, 77
4	1	één	62	A	9, 18, 58, 70
3	1	maar	41	A	1, 18, 41
3	1	met	65	A	0, 41, 64
3	1	nee	14	A	47, 50, 60
3	1	wolk	27	A	38, 54, 64
2	1	groot	17	A	18, 34
2	1	kunnen	8	A	11, 18
2	1	mij	4	A	47, 50
2	1	of	13	A	6, 18
2	1	onderaan	20	A	39, 58
2	1	ook	12	A	10, 21
2	1	veel	30	A	18, 47
2	1	zitten	4	A	6, 9

