Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	en hij staan bij mij	66	11	1	B	56, 66
2	2	5	hij hebben zo'n balle op	7	2	1	B	6, 7
3	1	4	hij staan bij mij	60	11	1	B	56, 60, 66
2	2	4	nee hij staat niet	60	44	1	B	17, 60
5	3	3	en hij staan	42	42	1	B	32, 42, 56, 66, 73
3	3	3	dan zijn het	67	66	1	B	11, 67, 76
3	1	3	hij staat niet	17	46	1	A	15, 17, 60
3	3	3	in het midden	15	60	1	B	14, 15, 73
2	2	3	ja bij mij	33	21	1	B	13, 33
2	2	3	onder het wijnglas	57	2	1	B	56, 57
2	2	3	op de middellijn	66	8	1	B	59, 66
2	2	3	op dezelfde plek	60	42	1	B	19, 60
8	3	2	bij mij	13	58	1	A	12, 13, 33, 44, 56, 60, 66, 69
6	6	2	dat zijn	41	67	3	A	3, 4, 31, 41, 60, 69
5	5	2	en dan	14	56	1	A	12, 14, 25, 51, 67
5	2	2	het midden	14	62	1	A	12, 14, 15, 42, 73
5	5	2	staan die	14	56	1	A	12, 14, 33, 35, 67
5	5	2	zeggen maar	14	67	1	A	1, 14, 42, 43, 67
4	1	2	dan zijn	35	66	1	B	11, 35, 67, 76
4	1	2	zijn het	74	66	1	B	11, 67, 74, 76
3	3	2	aan de	25	53	1	A	7, 25, 59
3	3	2	dit zijn	23	51	1	A	1, 23, 51
3	1	2	op de	59	55	1	A	12, 59, 66
2	2	2	boven de	47	4	1	A	44, 47
2	2	2	die hebben	27	3	1	B	25, 27
2	2	2	een beetje	47	27	1	A	21, 47
2	2	2	met een	23	20	1	A	4, 23
2	2	2	volgens mij	24	4	1	A	21, 24
32	30	1	ja	5	75	3	A	1, 2, 3, 5, 8, 9, 10, 13, 15, 16, 22, 26, 28, 29, 30, 33, 35, 36, 40, 43, 45, 46, 48, 49, 50, 54, 60, 65, 68, 69, 72, 75
17	10	1	de	24	64	3	A	7, 12, 15, 24, 25, 37, 39, 44, 47, 52, 53, 59, 60, 62, 66, 67, 70
17	11	1	die	14	66	3	A	2, 3, 12, 14, 25, 27, 33, 35, 38, 43, 44, 48, 51, 63, 64, 65, 67
17	3	1	zijn	38	76	3	A	1, 3, 4, 11, 23, 31, 35, 38, 41, 51, 60, 63, 65, 67, 69, 74, 76
16	7	1	en	14	70	3	A	4, 7, 12, 14, 25, 32, 39, 42, 43, 44, 51, 56, 64, 66, 67, 73
15	4	1	het	11	75	1	A	2, 11, 12, 14, 15, 39, 42, 43, 51, 56, 57, 67, 73, 74, 76
15	6	1	staan	14	73	3	A	1, 3, 12, 14, 19, 32, 33, 35, 42, 44, 56, 60, 66, 67, 73
11	5	1	dat	41	69	6	A	1, 2, 3, 4, 31, 35, 41, 43, 44, 60, 69
10	3	1	dan	44	66	1	B	11, 12, 14, 25, 35, 44, 51, 59, 67, 76
9	1	1	bij	13	68	2	A	2, 12, 13, 33, 44, 56, 60, 66, 69
9	6	1	hebben	6	43	3	A	2, 3, 4, 6, 7, 25, 27, 43, 44
9	4	1	maar	14	67	2	A	1, 3, 14, 15, 19, 42, 43, 59, 67
9	6	1	niet	6	59	3	A	2, 3, 4, 6, 15, 17, 33, 35, 60
9	2	1	op	6	66	2	A	1, 3, 6, 7, 12, 19, 59, 60, 66
8	5	1	een	23	47	4	A	1, 3, 4, 21, 23, 27, 35, 47
7	7	1	dus	47	33	2	A	35, 42, 47, 58, 59, 60, 67
6	6	1	oké	11	62	1	A	0, 11, 20, 34, 51, 61
6	6	1	ook	13	71	1	A	4, 13, 21, 24, 69, 74
6	6	1	waterpomp	71	70	5	A	2, 26, 37, 53, 62, 71
5	5	1	er	14	43	3	A	2, 3, 4, 14, 44
5	5	1	van	59	64	3	A	4, 12, 44, 59, 67
5	5	1	één	25	41	3	A	2, 3, 4, 25, 42
4	2	1	balle	23	46	1	B	6, 7, 23, 51
4	2	1	boven	48	16	1	A	44, 47, 48, 59
4	4	1	drie	43	59	1	B	14, 43, 67, 72
4	4	1	erop	23	50	2	A	2, 3, 23, 51
4	4	1	helemaal	32	24	1	A	12, 32, 33, 35
4	4	1	nummer	31	62	1	B	11, 31, 55, 72
4	2	1	onder	59	5	1	B	56, 57, 59, 60
4	4	1	rechts	67	43	1	B	32, 67, 73, 74
4	1	1	staat	44	46	1	A	15, 17, 44, 60
4	4	1	waar	43	30	1	B	38, 43, 63, 67
3	1	1	beetje	47	27	2	A	21, 43, 47
3	3	1	daar	65	24	1	A	44, 65, 67
3	1	1	dezelfde	76	58	1	B	19, 60, 76
3	3	1	hem	65	63	2	A	3, 4, 65
3	3	1	ik	19	64	1	A	2, 19, 65
3	1	1	met	51	48	1	A	4, 23, 51
3	3	1	nee	60	44	2	B	17, 34, 60
3	1	1	zo'n	25	20	1	B	6, 7, 25
2	2	1	of	6	5	1	A	2, 6
2	2	1	rechter	48	2	1	B	47, 48
2	2	1	twee	25	19	1	A	7, 25
2	2	1	ze	21	3	1	B	19, 21
2	2	1	zo	48	25	1	B	24, 48

