Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	dit zijn die met de tafel	19	A	24, 42
2	5	staan voor mij in het	19	A	26, 44
2	3	ja dat zijn	14	A	20, 33
2	3	rechts en dan	34	A	14, 47
6	2	voor mij	40	A	5, 14, 20, 26, 33, 44
4	2	en dan	34	A	14, 26, 45, 47
3	2	dat bak	41	A	2, 11, 42
3	2	dat zijn	29	A	5, 20, 33
3	2	dit zijn	32	A	11, 24, 42
2	2	bak erop	19	A	24, 42
2	2	die staan	12	A	26, 37
2	2	helemaal rechts	3	A	45, 47
2	2	in het	19	A	26, 44
2	2	met het	14	A	11, 24
2	2	nee die	29	A	9, 37
2	2	tafel eromheen	32	A	11, 42
8	1	dat	46	A	2, 5, 9, 11, 20, 33, 42, 47
8	1	ja	46	A	2, 4, 11, 20, 23, 31, 33, 47
8	1	mij	40	A	5, 9, 14, 20, 26, 33, 37, 44
5	1	en	34	A	14, 26, 42, 45, 47
5	1	staan	19	A	26, 35, 37, 39, 44
4	1	boven	34	A	14, 29, 35, 47
4	1	de	29	A	14, 24, 39, 42
4	1	helemaal	39	A	9, 39, 45, 47
4	1	tafel	32	A	11, 24, 39, 42
4	1	zitten	39	A	9, 14, 29, 47
3	1	er	22	A	14, 29, 35
3	1	met	32	A	11, 24, 42
3	1	nog	19	A	29, 35, 47
2	1	bij	3	A	35, 37
2	1	rechterbovenvak	4	A	44, 47

