Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	dit zijn met die balk bovenop en	24	A	36, 59
3	4	ja dan zijn het	25	A	11, 14, 35
2	4	hebben je er twee	6	A	41, 46
3	3	in het midden	13	A	21, 22, 33
2	3	en de prisma	10	A	50, 59
2	3	ja dat zijn	30	A	29, 58
3	2	aan de	15	A	4, 6, 18
3	2	balk bovenop	45	A	15, 36, 59
3	2	dat zijn	30	A	29, 54, 58
3	2	dezelfde plek	45	A	14, 35, 58
3	2	je hebben	36	A	21, 22, 56
2	2	bij mij	16	A	14, 29
2	2	daar staan	9	A	6, 14
2	2	de rechter	10	A	47, 56
2	2	die die	21	A	36, 56
2	2	een balk	3	A	2, 4
2	2	en dan	41	A	16, 56
2	2	en die	15	A	22, 36
2	2	hebben die	51	A	6, 56
2	2	naast elkaar	6	A	41, 46
2	2	zeggen maar	36	A	21, 56
11	1	ja	48	A	11, 14, 18, 24, 29, 35, 43, 52, 53, 56, 58
9	1	die	54	A	6, 14, 21, 22, 29, 31, 36, 56, 59
9	1	en	54	A	6, 16, 21, 22, 36, 47, 50, 56, 59
9	1	zijn	49	A	11, 14, 22, 29, 35, 36, 54, 58, 59
8	1	hebben	51	A	6, 15, 21, 22, 41, 46, 53, 56
7	1	de	56	A	4, 6, 18, 47, 50, 56, 59
7	1	een	55	A	2, 4, 6, 15, 16, 22, 56
6	1	balk	58	A	2, 4, 15, 36, 52, 59
4	1	bovenop	54	A	6, 15, 36, 59
4	1	dat	38	A	21, 29, 54, 58
4	1	prisma	42	A	18, 36, 50, 59
3	1	dit	24	A	36, 39, 59
3	1	er	25	A	22, 41, 46
3	1	linksonder	20	A	43, 46, 62
3	1	oké	17	A	11, 20, 27
2	1	deze	33	A	15, 47
2	1	drie	39	A	18, 56
2	1	ik	15	A	39, 53
2	1	ongeveer	12	A	22, 33
2	1	zitten	17	A	31, 47
2	1	zo	4	A	41, 44
2	1	zo'n	4	A	6, 9

