Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	dit zijn de mok met	27	A	47, 73
3	3	de verticaal lijn	40	A	41, 56, 80
2	3	aan beide kant	27	A	47, 73
2	3	eigenlijk in het	25	A	54, 78
2	3	in het midden	23	A	56, 78
3	2	drie bollet	53	A	21, 47, 73
3	2	in het	25	A	54, 56, 78
2	2	aan de	2	A	20, 21
2	2	die staan	28	A	27, 54
2	2	een beetje	16	A	41, 56
2	2	en dan	23	A	56, 78
2	2	en die	25	A	54, 78
2	2	rechts onderin	17	A	27, 43
2	2	richting de	12	A	69, 80
16	1	ja	81	A	2, 14, 16, 19, 24, 25, 32, 34, 35, 44, 51, 52, 65, 72, 76, 82
10	1	die	59	A	20, 24, 27, 43, 47, 49, 54, 69, 73, 78
9	1	de	63	A	18, 20, 21, 41, 47, 56, 69, 73, 80
6	1	en	60	A	21, 41, 54, 56, 78, 80
5	1	aan	54	A	20, 21, 41, 47, 73
4	1	dan	59	A	20, 46, 56, 78
4	1	in	69	A	10, 54, 56, 78
4	1	lijn	40	A	41, 56, 69, 80
4	1	oké	53	A	19, 26, 46, 71
4	1	zijn	38	A	36, 46, 47, 73
3	1	dat	11	A	36, 43, 46
3	1	een	37	A	20, 41, 56
3	1	eigenlijk	38	A	41, 54, 78
3	1	kant	56	A	18, 47, 73
3	1	met	53	A	21, 47, 73
3	1	nummer	63	A	4, 36, 66
3	1	twee	49	A	21, 47, 69
3	1	van	50	A	20, 47, 69
2	1	handvat	27	A	21, 47
2	1	hebben	54	A	20, 73
2	1	hier	11	A	36, 46
2	1	naar	39	A	18, 56
2	1	nee	3	A	59, 61
2	1	of	23	A	47, 69

