Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	het midden van het scherm	10	A	31, 40
2	4	bij mij zitten hij	42	A	8, 49
2	4	met die normaal spijker	19	A	35, 53
4	3	die normaal spijker	30	A	24, 27, 35, 53
3	3	in het midden	17	A	40, 49, 56
2	3	aan de linkerkant	49	A	11, 59
2	3	links onderste vak	10	A	8, 17
2	3	nee bij mij	42	A	8, 49
2	3	vak rechts bovenin	2	A	16, 17
6	2	normaal spijker	53	A	1, 13, 24, 27, 35, 53
4	2	bij mij	42	A	8, 16, 31, 49
3	2	met die	30	A	24, 35, 53
3	2	onderste vak	49	A	8, 17, 56
2	2	bovenste vak	34	A	16, 49
2	2	die met	12	A	24, 35
2	2	hij zitten	25	A	16, 40
2	2	ja dat	25	A	3, 27
2	2	net iets	3	A	40, 42
2	2	weten ik	25	A	3, 27
15	1	ja	57	A	3, 7, 13, 14, 19, 20, 27, 29, 31, 34, 37, 42, 45, 53, 59
7	1	spijker	53	A	1, 11, 13, 24, 27, 35, 53
6	1	en	53	A	1, 8, 11, 24, 40, 53
6	1	het	46	A	11, 31, 40, 49, 51, 56
6	1	zitten	49	A	1, 8, 11, 16, 40, 49
5	1	die	43	A	11, 24, 27, 35, 53
5	1	hij	42	A	8, 16, 31, 40, 49
5	1	in	52	A	8, 40, 49, 56, 59
4	1	dan	41	A	11, 27, 31, 51
4	1	dat	51	A	3, 24, 27, 53
4	1	links	52	A	8, 16, 17, 59
4	1	nee	44	A	8, 17, 49, 51
4	1	o	51	A	1, 22, 24, 51
4	1	rechts	41	A	16, 17, 49, 56
3	1	bovenin	7	A	11, 16, 17
3	1	de	49	A	11, 13, 59
3	1	dus	42	A	8, 31, 49
3	1	een	31	A	1, 11, 31
3	1	ik	49	A	3, 27, 51
3	1	ok	50	A	10, 33, 59
3	1	ook	46	A	14, 31, 59
3	1	van	30	A	11, 31, 40
2	1	achtig	32	A	11, 42
2	1	als	10	A	31, 40
2	1	gewoon	21	A	11, 31
2	1	je	35	A	25, 59
2	1	maar	20	A	40, 59
2	1	niet	44	A	8, 51
2	1	op	21	A	11, 31
2	1	twee	7	A	5, 11
2	1	vierkant	43	A	11, 53
2	1	wel	57	A	3, 59
2	1	zijn	21	A	31, 51
2	1	één	3	A	45, 47

