Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	een heel klein beetje ruimte	33	19	1	B	15, 33
5	5	4	en aan de bovenkant	51	94	1	B	2, 51, 55, 85, 95
3	3	4	en aan de linkerkant	81	22	1	A	76, 81, 97
2	2	4	een bolle aan de	59	9	1	A	51, 59
2	2	4	en hij staan net	84	74	1	B	11, 84
2	2	4	rechts van het midden	24	14	1	B	11, 24
2	2	4	staan die bij mij	75	19	1	B	57, 75
9	3	3	en aan de	51	96	1	B	2, 51, 55, 56, 76, 81, 85, 95, 97
8	3	3	aan de bovenkant	34	94	1	B	2, 34, 51, 55, 76, 78, 85, 95
7	4	3	aan de linkerkant	50	97	1	B	1, 50, 54, 58, 76, 81, 97
6	6	3	aan de rechterkant	51	96	1	B	0, 51, 59, 76, 91, 95
5	3	3	en hij staan	54	79	1	B	11, 54, 64, 84, 89
3	1	3	klein beetje ruimte	33	19	2	B	15, 28, 33
3	1	3	van het midden	84	74	1	B	11, 24, 84
2	2	3	als je het	19	20	1	B	0, 19
2	2	3	de onderkant zijn	85	74	1	B	12, 85
2	2	3	die aan de	78	21	1	B	58, 78
2	2	3	drie tot vier	16	3	1	B	14, 16
2	2	3	en anderhalf onder	45	2	1	A	44, 45
2	2	3	en een half	94	61	1	A	34, 94
2	2	3	het bolle en	95	9	1	B	87, 95
2	2	3	hij staan op	99	11	1	B	89, 99
2	2	3	in het midden	69	3	1	A	67, 69
2	2	3	oké dat zijn	93	11	1	B	83, 93
2	2	3	van het scherm	54	38	1	B	17, 54
18	1	2	aan de	85	98	3	B	0, 1, 2, 34, 50, 51, 54, 55, 56, 58, 59, 76, 78, 81, 85, 91, 95, 97
11	3	2	de bovenkant	34	94	3	B	2, 15, 28, 34, 51, 55, 60, 76, 78, 85, 95
8	1	2	de linkerkant	66	97	1	B	1, 50, 54, 58, 66, 76, 81, 97
7	5	2	dat zijn	35	92	1	A	9, 35, 40, 83, 93, 98, 100
