Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	USBstick boot op het hoofd	23	A	43, 65
2	5	degeen die we hiervoor hebben	27	A	8, 34
2	5	er kunnen er nog één	11	A	38, 48
2	4	er kunnen niks veel	35	A	16, 50
3	3	ja ja ja	71	A	3, 36, 73
3	3	op het hoofd	66	A	0, 43, 65
2	3	en er kunnen	23	A	16, 38
3	2	en dan	49	A	25, 27, 73
3	2	op het	66	A	0, 43, 65
3	2	zelfde plek	45	A	20, 42, 64
2	2	bij mij	9	A	0, 8
2	2	die twee	24	A	0, 23
2	2	het midden	4	A	70, 73
2	2	kunnen er	11	A	38, 48
2	2	net wat	4	A	33, 36
2	2	oké en	14	A	25, 38
2	2	staan die	5	A	8, 12
10	1	ja	79	A	3, 14, 18, 27, 36, 38, 42, 73, 77, 81
7	1	oké	44	A	0, 25, 27, 32, 38, 41, 43
6	1	die	35	A	0, 8, 10, 12, 23, 34
6	1	en	74	A	0, 16, 25, 27, 38, 73
5	1	er	45	A	16, 38, 48, 50, 60
5	1	twee	53	A	0, 23, 30, 38, 52
4	1	hebben	74	A	0, 8, 34, 73
4	1	net	28	A	33, 36, 48, 60
4	1	op	66	A	0, 43, 60, 65
4	1	één	33	A	38, 41, 48, 70
3	1	maar	15	A	36, 48, 50
3	1	onder	18	A	33, 36, 50
3	1	onderin	22	A	27, 47, 48
3	1	staan	26	A	8, 12, 33
3	1	van	71	A	0, 10, 70
2	1	de	59	A	0, 58
2	1	dus	9	A	33, 41
2	1	ernaast	3	A	60, 62
2	1	hoogte	25	A	36, 60
2	1	je	36	A	38, 73
2	1	link	2	A	47, 48
2	1	naar	35	A	36, 70
2	1	naast	11	A	38, 48
2	1	negen	53	A	4, 56
2	1	rechts	9	A	62, 70
2	1	schuin	5	A	12, 16

