Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	die zitten bij mij net iets	22	B	13, 34
2	5	dit zijn weer met die	14	B	17, 30
2	5	echt ongeveer in het midden	10	B	27, 36
2	5	en die zitten bij mij	30	B	5, 34
2	4	hij zitten bij mij	10	B	27, 36
4	3	in het midden	32	B	5, 27, 34, 36
2	3	aan de linkerkant	19	B	1, 19
2	3	die klein worden	22	B	9, 30
2	3	en een antenne	31	B	2, 32
6	2	bij mij	39	B	5, 13, 27, 34, 36, 43
6	2	het midden	32	B	5, 13, 19, 27, 34, 36
4	2	en dan	18	B	17, 27, 32, 34
4	2	net iets	22	B	13, 19, 27, 34
3	2	aan de	19	B	1, 2, 19
3	2	en die	30	B	5, 17, 34
3	2	klein worden	30	B	1, 9, 30
3	2	vierkant plaat	31	B	2, 17, 32
2	2	antenne bovenop	16	B	17, 32
2	2	en een	31	B	2, 32
2	2	groot worden	17	B	1, 17
2	2	helemaal onderaan	15	B	5, 19
2	2	ja precies	11	B	11, 21
8	1	het	37	B	0, 1, 5, 13, 19, 27, 34, 36
7	1	die	34	B	1, 5, 9, 13, 17, 30, 34
7	1	en	33	B	2, 5, 17, 19, 27, 32, 34
7	1	ja	43	B	0, 11, 21, 23, 29, 39, 42
7	1	mij	39	B	5, 13, 16, 27, 34, 36, 43
6	1	midden	32	B	5, 13, 19, 27, 34, 36
6	1	zitten	36	B	1, 5, 13, 27, 34, 36
5	1	de	34	B	1, 2, 17, 19, 34
4	1	een	31	B	2, 7, 13, 32
4	1	zijn	31	B	0, 16, 17, 30
3	1	groot	17	B	1, 2, 17
3	1	helemaal	26	B	5, 19, 30
3	1	onderaan	15	B	5, 13, 19
3	1	ongeveer	10	B	27, 34, 36
3	1	van	34	B	1, 13, 34
3	1	vierkant	31	B	2, 17, 32
2	1	blok	30	B	1, 30
2	1	dat	19	B	16, 34
2	1	links	26	B	5, 30
2	1	maar	3	B	34, 36
2	1	oké	19	B	7, 25
2	1	twee	31	B	1, 31
2	1	voor	17	B	16, 32

