Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	midden van het heel scherm	106	3	1	B	104, 106
2	2	4	ik weten niet of	74	48	1	A	27, 74
5	5	3	en dan een	79	94	1	A	20, 79, 88, 106, 113
4	4	3	dan zijn het	54	98	1	B	19, 54, 61, 116
4	4	3	in het midden	103	58	1	B	55, 103, 104, 112
3	3	3	stuk naar links	79	69	1	A	20, 79, 88
2	2	3	dat zijn geel	95	26	1	B	70, 95
2	2	3	het midden van	104	25	1	A	80, 104
2	2	3	hij staan niet	81	52	1	A	30, 81
2	2	3	ja dat zijn	75	48	1	B	28, 75
12	7	2	en dan	31	100	3	A	14, 20, 24, 31, 38, 50, 57, 67, 79, 88, 106, 113
7	4	2	dat zijn	75	80	3	B	28, 66, 70, 75, 95, 102, 107
6	6	2	een beetje	11	70	1	A	3, 11, 20, 26, 28, 72
6	4	2	hij staan	81	84	3	A	20, 30, 67, 81, 86, 103
6	3	2	naar links	31	69	1	A	20, 31, 68, 79, 80, 88
6	2	2	zijn het	54	107	3	B	10, 19, 25, 54, 61, 116
5	5	2	de Hamer	76	36	3	A	63, 73, 75, 76, 98
5	5	2	staan die	111	88	3	B	25, 26, 49, 111, 112
4	4	2	dit zijn	62	67	1	B	43, 62, 72, 109
4	4	2	een soort	4	50	1	A	1, 4, 14, 50
4	1	2	stuk naar	113	94	1	A	20, 79, 88, 113
3	3	2	alsof het	14	5	1	B	11, 14, 15
3	3	2	de hamer	74	107	1	A	3, 74, 109
3	3	2	het zo	20	20	1	B	11, 20, 30
3	3	2	lijken het	48	36	2	A	13, 14, 48
3	3	2	met de	72	70	2	A	3, 63, 72
3	3	2	met het	99	46	1	B	64, 99, 109
3	3	2	naar rechts	103	50	1	B	57, 103, 106
3	3	2	nog een	81	79	2	A	3, 14, 81
3	3	2	zeggen maar	46	88	1	A	3, 46, 90
2	2	2	bij mij	112	20	1	A	93, 112
2	2	2	dat het	42	33	1	B	10, 42
2	2	2	dat vlak	46	2	1	A	45, 46
2	2	2	een tik	106	39	1	B	68, 106
2	2	2	er nog	90	77	1	A	14, 90
2	2	2	helemaal onder	36	2	1	B	35, 36
2	2	2	iets naar	68	2	1	A	67, 68
2	2	2	links of	80	13	1	B	68, 80
2	2	2	niet helemaal	58	37	1	A	22, 58
2	2	2	zijn de	109	35	1	A	75, 109
2	2	2	zitten er	14	10	1	B	5, 14
31	30	1	ja	15	115	1	A	0, 15, 16, 18, 23, 28, 31, 32, 33, 36, 38, 40, 41, 43, 53, 54, 60, 61, 63, 65, 71, 74, 75, 87, 89, 96, 101, 105, 108, 110, 114
27	6	1	het	10	115	1	A	2, 10, 11, 13, 14, 15, 19, 20, 25, 30, 33, 42, 48, 54, 55, 58, 61, 64, 80, 99, 100, 103, 104, 106, 109, 112, 116
23	7	1	zijn	13	107	2	B	10, 11, 13, 14, 19, 25, 28, 33, 42, 43, 44, 54, 61, 62, 66, 70, 72, 75, 95, 102, 107, 109, 116
21	6	1	dan	19	114	3	A	3, 13, 14, 19, 20, 24, 31, 33, 38, 39, 50, 54, 57, 61, 67, 76, 79, 88, 106, 113, 116
20	12	1	de	10	107	1	A	3, 10, 25, 30, 34, 44, 51, 63, 64, 67, 72, 73, 74, 75, 76, 90, 98, 99, 100, 109
20	6	1	een	13	113	2	A	1, 3, 4, 11, 13, 14, 15, 20, 26, 28, 43, 47, 50, 68, 72, 79, 81, 88, 106, 113
19	9	1	en	31	114	4	A	3, 14, 20, 24, 31, 38, 43, 50, 55, 57, 67, 72, 78, 79, 88, 103, 106, 113, 116
16	6	1	staan	20	98	1	B	15, 20, 25, 26, 27, 30, 46, 49, 55, 67, 78, 81, 86, 103, 111, 112
15	5	1	dat	43	107	2	B	10, 28, 42, 43, 45, 46, 49, 66, 68, 70, 75, 95, 102, 107, 116
12	7	1	die	45	108	4	B	5, 25, 26, 44, 45, 49, 52, 62, 63, 72, 111, 112
11	10	1	ik	39	97	7	A	1, 3, 20, 27, 29, 30, 38, 39, 42, 74, 97
11	1	1	naar	31	94	1	A	20, 31, 57, 67, 68, 79, 80, 88, 103, 106, 113
10	8	1	er	5	92	2	A	2, 3, 5, 13, 14, 46, 72, 81, 90, 93
10	5	1	niet	58	101	5	A	7, 22, 27, 29, 30, 58, 70, 74, 81, 107
9	3	1	links	31	76	2	A	13, 20, 31, 67, 68, 69, 79, 80, 88
9	5	1	met	5	107	1	A	3, 5, 26, 43, 63, 64, 72, 99, 109
9	6	1	van	14	102	1	B	5, 14, 25, 50, 80, 82, 83, 104, 106
8	3	1	Hamer	76	98	6	A	1, 52, 62, 63, 73, 75, 76, 98
8	4	1	helemaal	35	85	2	A	2, 22, 35, 36, 58, 78, 80, 86
8	3	1	hij	81	91	4	A	13, 20, 30, 67, 81, 86, 91, 103
8	8	1	nee	70	101	4	A	7, 9, 12, 13, 70, 81, 93, 107
8	8	1	op	27	53	2	B	15, 26, 27, 30, 34, 43, 47, 67
8	8	1	wel	13	94	1	B	10, 13, 14, 27, 38, 90, 92, 103
8	5	1	zo	14	68	2	B	5, 11, 14, 20, 30, 44, 49, 72
7	7	1	dus	22	113	1	B	4, 22, 70, 77, 85, 107, 116
7	3	1	of	14	71	1	B	10, 14, 26, 27, 68, 74, 80
7	4	1	rechts	57	94	2	A	13, 34, 57, 58, 82, 103, 106
6	2	1	in	103	69	3	B	44, 55, 72, 103, 104, 112
6	6	1	oké	17	94	1	A	1, 17, 38, 76, 93, 94
6	4	1	onder	6	109	1	B	5, 6, 7, 35, 36, 113
6	6	1	twee	92	88	5	B	5, 43, 50, 72, 90, 92
6	6	1	één	51	74	3	A	20, 22, 24, 51, 59, 93
5	1	1	dit	43	109	1	A	1, 43, 62, 72, 109
5	5	1	hetzelfde	38	75	1	B	33, 38, 61, 70, 107
5	3	1	iets	13	59	1	B	10, 13, 56, 67, 68
5	2	1	lijken	13	39	2	B	10, 11, 13, 14, 48
5	3	1	maar	58	91	1	A	3, 46, 58, 90, 93
5	3	1	vlak	45	58	2	B	15, 43, 45, 46, 72
5	3	1	zitten	5	72	1	A	3, 5, 13, 14, 74
4	2	1	bij	112	86	3	A	27, 93, 111, 112
4	2	1	heel	103	56	1	B	51, 103, 104, 106
4	4	1	link	83	62	3	A	22, 67, 80, 83
4	1	1	nog	90	88	2	A	3, 14, 81, 90
4	4	1	ook	116	112	3	B	5, 10, 81, 116
4	4	1	plaat	25	21	1	A	14, 25, 27, 34
4	1	1	zeggen	46	88	2	A	3, 30, 46, 90
3	3	1	achter	46	44	2	A	3, 14, 46
3	1	1	alsof	15	5	1	B	11, 14, 15
3	1	1	geel	107	38	1	B	70, 95, 107
3	3	1	halverwege	68	3	1	A	67, 68, 69
3	3	1	jij	74	67	2	A	8, 34, 74
3	3	1	omhoog	56	54	2	A	3, 24, 56
3	1	1	tik	103	39	1	B	68, 103, 106
3	1	1	weten	74	48	2	A	27, 29, 74
2	2	1	bovenste	30	6	1	B	25, 30
2	2	1	ding	100	98	1	A	3, 100
2	2	1	drie	77	41	1	B	37, 77
2	2	1	echt	103	36	1	B	68, 103
2	2	1	kant	90	88	1	A	3, 90
2	2	1	twijfelen	97	24	1	B	74, 97
2	2	1	zo'n	15	14	1	A	2, 15

