Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	dan staan die niet op dezelfde plek	49	A	99, 147
2	6	ja die staan er bij mij	12	A	45, 56
2	5	staan een soort van ja	12	A	18, 29
2	5	zijn een soort van ja	33	A	0, 32
5	4	een soort van ja	54	A	0, 18, 29, 32, 53
4	4	hij staan bij mij	122	A	8, 62, 104, 129
4	4	niet op dezelfde plek	69	A	79, 99, 125, 147
3	4	bij mij staan er	93	A	53, 76, 145
3	4	staan die niet op	49	A	99, 109, 147
3	4	staan een soort van	13	A	17, 18, 29
2	4	bij mij nog wel	47	A	28, 74
2	4	dat zijn Numero vijf	27	A	86, 112
2	4	echt op de lijn	3	A	88, 90
2	4	in het midden van	26	A	104, 129
2	4	kunnen er nog één	13	A	106, 118
2	4	nee dat bij mij	22	A	88, 109
2	4	staan er nog één	48	A	29, 76
5	3	hij staan bij	122	A	8, 62, 104, 120, 129
5	3	staan bij mij	122	A	8, 28, 62, 104, 129
4	3	aan de rechterkant	115	A	8, 71, 104, 122
4	3	in het midden	59	A	71, 104, 120, 129
3	3	dan staan die	74	A	74, 99, 147
2	3	aan de linkerkant	3	A	88, 90
2	3	bij mij niet	15	A	95, 109
2	3	bij mij zijn	15	A	76, 90
2	3	dan zullen die	12	A	79, 90
2	3	er echt nog	24	A	122, 145
2	3	er kunnen er	25	A	106, 130
2	3	ja ja ik	13	A	0, 12
17	2	bij mij	138	A	8, 17, 28, 45, 53, 56, 62, 74, 76, 88, 90, 95, 104, 109, 122, 129, 145
7	2	aan de	115	A	8, 18, 71, 88, 90, 104, 122
7	2	staan er	128	A	18, 29, 45, 53, 56, 76, 145
6	2	hij staan	122	A	8, 62, 71, 104, 120, 129
5	2	dat zijn	111	A	32, 74, 86, 112, 142
5	2	kunnen er	39	A	92, 106, 118, 122, 130
5	2	staan die	141	A	7, 74, 99, 109, 147
4	2	dan staan	131	A	17, 74, 99, 147
4	2	de neuspiercing	127	A	0, 101, 112, 126
4	2	de rechterkant	115	A	8, 71, 104, 122
4	2	in het	59	A	71, 104, 120, 129
4	2	voor mij	60	A	12, 31, 65, 71
3	2	bij jou	81	A	40, 74, 120
3	2	een beetje	64	A	8, 53, 71
3	2	er echt	70	A	76, 122, 145
3	2	ja ik	54	A	0, 12, 53
3	2	naar rechts	35	A	31, 62, 65
3	2	nee dat	36	A	74, 88, 109
2	2	als neus	2	A	17, 18
2	2	de ander	119	A	18, 136
2	2	dit zijn	101	A	0, 100
2	2	en dan	75	A	17, 91
2	2	en de	108	A	26, 133
2	2	en een	17	A	17, 33
2	2	en één	16	A	3, 18
2	2	er geen	75	A	18, 92
2	2	hebben ik	3	A	74, 76
2	2	het wel	38	A	53, 90
2	2	ja dan	19	A	116, 134
2	2	ja dat	50	A	37, 86
2	2	ja met	30	A	3, 32
2	2	met een	16	A	17, 32
2	2	met twee	2	A	17, 18
2	2	mij echt	18	A	71, 88
2	2	mij iets	32	A	31, 62
2	2	neus en	16	A	18, 33
28	1	ja	141	A	0, 3, 7, 12, 16, 18, 23, 24, 29, 32, 36, 37, 43, 45, 50, 53, 56, 62, 65, 67, 86, 97, 114, 116, 133, 134, 137, 140
22	1	staan	141	A	7, 8, 17, 18, 28, 29, 40, 45, 53, 56, 62, 71, 74, 76, 79, 99, 104, 109, 120, 129, 145, 147
17	1	de	137	A	0, 8, 18, 26, 45, 71, 88, 90, 100, 101, 104, 112, 122, 126, 133, 134, 136
13	1	en	135	A	3, 17, 18, 26, 33, 76, 91, 104, 106, 118, 129, 133, 137
13	1	er	128	A	18, 29, 45, 53, 56, 76, 92, 106, 118, 122, 130, 134, 145
13	1	het	130	A	0, 12, 17, 53, 59, 71, 83, 90, 97, 104, 118, 120, 129
13	1	niet	123	A	25, 45, 50, 79, 83, 88, 90, 95, 99, 109, 125, 134, 147
12	1	die	141	A	7, 25, 45, 53, 56, 74, 79, 86, 90, 99, 109, 147
11	1	ik	138	A	0, 12, 25, 50, 53, 74, 76, 86, 90, 97, 137
10	1	dan	131	A	17, 25, 74, 79, 90, 91, 99, 116, 134, 147
10	1	dat	111	A	32, 37, 74, 83, 86, 88, 95, 109, 112, 142
10	1	een	138	A	0, 8, 17, 18, 29, 32, 33, 53, 71, 137
10	1	nee	62	A	48, 50, 62, 64, 74, 83, 88, 94, 108, 109
10	1	zijn	143	A	0, 32, 74, 76, 83, 86, 90, 100, 112, 142
9	1	op	131	A	17, 53, 79, 88, 90, 99, 109, 125, 147
8	1	aan	115	A	8, 18, 71, 88, 90, 104, 118, 122
8	1	echt	84	A	62, 71, 76, 88, 90, 120, 122, 145
8	1	kunnen	101	A	37, 92, 95, 106, 118, 122, 130, 137
8	1	nog	118	A	28, 29, 74, 76, 106, 118, 122, 145
8	1	van	130	A	0, 17, 18, 29, 32, 53, 104, 129
8	1	één	120	A	3, 18, 28, 29, 76, 106, 118, 122
7	1	hij	122	A	8, 62, 71, 90, 104, 120, 129
7	1	maar	98	A	39, 40, 50, 62, 90, 122, 136
7	1	met	54	A	3, 17, 18, 32, 40, 53, 56
7	1	wel	109	A	28, 53, 74, 76, 90, 125, 136
6	1	dus	102	A	8, 12, 74, 79, 81, 109
5	1	in	85	A	45, 71, 104, 120, 129
5	1	voor	64	A	8, 12, 31, 65, 71
4	1	als	79	A	12, 17, 18, 90
4	1	boven	93	A	53, 56, 92, 145
4	1	jou	113	A	8, 40, 74, 120
4	1	midden	59	A	71, 104, 120, 129
