Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	op het plaat staan	26	A	37, 62
2	4	rond aan de voorkant	27	A	38, 64
3	3	van het midden	26	A	60, 66, 85
2	3	bij mij staan	41	A	19, 59
2	3	die op het	21	A	62, 82
2	3	en hij staan	26	A	41, 66
2	3	ja dit zijn	26	A	37, 62
5	2	het midden	27	A	59, 60, 66, 81, 85
5	2	hij staan	67	A	19, 41, 60, 66, 85
4	2	dat zijn	68	A	9, 27, 49, 76
3	2	aan de	45	A	38, 64, 82
3	2	bij mij	41	A	19, 46, 59
3	2	dit zijn	46	A	37, 62, 82
3	2	mij staan	62	A	19, 59, 80
3	2	op het	46	A	37, 62, 82
2	2	de rand	28	A	19, 46
2	2	en de	27	A	38, 64
2	2	net iets	5	A	66, 70
2	2	staan links	6	A	80, 85
2	2	zijn wel	20	A	27, 46
19	1	ja	85	A	3, 6, 8, 9, 14, 16, 22, 24, 31, 37, 38, 42, 48, 54, 57, 59, 62, 75, 87
10	1	staan	67	A	19, 20, 37, 41, 59, 60, 62, 66, 80, 85
9	1	het	49	A	37, 38, 59, 60, 62, 66, 81, 82, 85
8	1	de	64	A	19, 35, 38, 46, 60, 62, 64, 82
6	1	die	77	A	6, 59, 62, 69, 80, 82
6	1	nee	71	A	19, 33, 45, 69, 80, 89
5	1	dat	68	A	9, 27, 37, 49, 76
5	1	en	44	A	38, 41, 64, 66, 81
5	1	midden	27	A	59, 60, 66, 81, 85
5	1	van	67	A	19, 60, 66, 80, 85
4	1	aan	45	A	38, 42, 64, 82
4	1	op	46	A	37, 60, 62, 82
3	1	bij	41	A	19, 46, 59
3	1	er	24	A	19, 20, 42
3	1	met	45	A	38, 62, 82
3	1	net	29	A	42, 66, 70
3	1	plaat	44	A	19, 37, 62
2	1	diaman	21	A	62, 82
2	1	hebben	39	A	28, 66
2	1	je	25	A	42, 66
2	1	naast	2	A	19, 20
2	1	nog	23	A	20, 42
2	1	oké	12	A	34, 45
2	1	rechts	26	A	41, 66
2	1	veel	33	A	27, 59
2	1	zo	41	A	29, 69
2	1	zoiets	10	A	19, 28

