Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	6	in het midden van het scherm	27	2	1	A	26, 27
2	2	5	diep door de tafel heen	22	5	1	B	18, 22
3	1	4	diep door de tafel	35	18	1	B	18, 22, 35
2	2	4	dit zijn die diep	41	24	1	B	18, 41
2	2	4	van de drie onderste	27	2	1	A	26, 27
3	3	3	en hij staan	12	21	1	B	5, 12, 25
3	1	3	in het midden	26	3	1	B	25, 26, 27
2	2	3	dan staan die	32	16	1	B	17, 32
2	2	3	of het geweer	42	8	1	B	35, 42
6	6	2	dat zijn	11	42	1	A	4, 11, 24, 31, 43, 45
5	3	2	zijn die	20	24	1	B	18, 20, 21, 29, 41
4	4	2	bij mij	17	38	1	A	7, 17, 40, 44
4	2	2	dit zijn	18	32	1	A	10, 18, 30, 41
4	4	2	ja dat	15	33	1	B	11, 15, 31, 43
3	3	2	en dan	12	32	1	B	1, 12, 32
3	1	2	het geweer	35	13	1	A	30, 35, 42
3	1	2	staan die	36	20	1	B	17, 32, 36
3	1	2	van de	44	19	1	A	26, 27, 44
3	3	2	zeggen maar	12	28	1	B	5, 12, 32
2	2	2	aan de	10	10	1	B	1, 10
2	2	2	dat die	40	28	1	B	13, 40
2	2	2	de twee	33	28	1	B	6, 33
2	2	2	maar de	12	8	1	B	5, 12
2	2	2	staan er	38	32	1	A	7, 38
17	10	1	de	10	44	3	B	1, 5, 6, 10, 12, 13, 18, 22, 26, 27, 30, 32, 33, 35, 38, 42, 44
17	5	1	zijn	4	46	1	B	0, 4, 7, 10, 11, 18, 20, 21, 24, 29, 30, 31, 33, 40, 41, 43, 45
15	7	1	die	20	45	4	B	0, 13, 17, 18, 20, 21, 29, 30, 32, 35, 36, 39, 40, 41, 44
14	11	1	ja	2	44	1	B	0, 2, 4, 5, 11, 14, 15, 16, 23, 29, 31, 34, 36, 43
11	2	1	dat	11	42	2	A	4, 10, 11, 13, 15, 24, 30, 31, 40, 43, 45
10	5	1	en	12	44	3	B	1, 5, 6, 12, 25, 32, 33, 38, 39, 44
9	3	1	het	4	43	1	B	0, 4, 25, 26, 27, 30, 33, 35, 42
9	1	1	staan	44	40	1	B	5, 7, 12, 17, 25, 32, 36, 38, 44
8	8	1	oké	8	38	1	A	3, 8, 9, 10, 17, 28, 29, 40
7	3	1	dan	12	39	2	B	1, 8, 12, 17, 32, 33, 39
7	3	1	diep	10	42	1	B	0, 10, 18, 22, 30, 35, 41
7	4	1	in	12	33	2	B	0, 6, 12, 25, 26, 27, 32
6	3	1	van	26	40	2	B	5, 6, 26, 27, 33, 44
5	1	1	dit	10	42	1	B	0, 10, 18, 30, 41
5	3	1	maar	12	37	2	B	0, 5, 12, 32, 36
5	1	1	mij	7	45	1	B	0, 7, 17, 40, 44
5	5	1	niet	7	36	1	B	5, 7, 9, 32, 40
4	2	1	drie	26	39	1	B	6, 26, 27, 44
4	2	1	er	38	32	3	A	7, 20, 32, 38
4	1	1	geweer	30	43	1	B	0, 30, 35, 42
4	4	1	hebben	23	39	1	B	0, 23, 32, 38
4	1	1	hij	7	21	1	B	5, 7, 12, 25
4	4	1	ik	4	24	1	B	0, 4, 15, 23
4	4	1	je	32	27	1	B	13, 32, 38, 39
4	4	1	met	10	44	1	B	1, 10, 30, 44
4	3	1	of	35	17	2	A	26, 30, 35, 42
4	4	1	rechts	7	35	2	B	5, 6, 7, 39
4	1	1	tafel	22	36	2	B	0, 18, 22, 35
4	2	1	twee	32	33	1	B	6, 32, 33, 38
3	3	1	dus	27	34	1	A	7, 27, 40
3	3	1	hetzelfde	17	11	2	A	7, 9, 17
3	3	1	vinden	23	24	2	B	0, 13, 23
3	3	1	waar	21	37	1	B	0, 21, 36
2	2	1	bovenste	40	3	1	B	38, 40
2	2	1	daar	38	6	1	A	33, 38
2	2	1	helemaal	25	14	1	A	12, 25
2	2	1	rechter	44	18	1	B	27, 44
2	2	1	rechtergroep	13	2	1	A	12, 13
2	2	1	zo	13	4	1	A	10, 13

