Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	6	op de helft van de helft	79	29	1	A	51, 79
4	2	5	de helft van de helft	63	29	1	A	51, 63, 64, 79
2	2	5	helft van de helft boven	64	14	1	A	51, 64
2	2	5	ja bij mij staan die	22	10	1	A	13, 22
3	1	4	bij mij staan die	20	10	1	A	13, 20, 22
2	2	4	en aan de onderkant	8	3	1	A	6, 8
2	2	4	niet helemaal op de	42	3	1	B	40, 42
5	3	3	op de helft	51	40	1	B	40, 51, 72, 73, 79
4	2	3	ja bij mij	42	53	1	A	13, 22, 42, 65
3	3	3	onder de helft	20	9	1	A	13, 20, 21
2	2	3	ja dat zijn	42	34	1	B	9, 42
9	4	2	bij mij	13	74	1	B	9, 13, 20, 22, 42, 50, 59, 65, 82
7	7	2	space station	46	64	1	B	15, 46, 55, 67, 68, 77, 78
6	6	2	en dan	32	70	2	A	3, 6, 32, 48, 64, 72
5	5	2	ja ja	31	44	2	B	9, 15, 31, 33, 52
4	4	2	ander plek	24	62	1	A	23, 24, 76, 84
4	4	2	met de	57	57	3	A	1, 3, 28, 57
4	1	2	staan die	84	72	1	A	13, 20, 22, 84
3	2	2	aan de	8	16	1	A	6, 8, 21
3	1	2	dat zijn	68	60	1	B	9, 42, 68
3	3	2	helemaal links	81	23	2	B	59, 80, 81
3	3	2	met die	27	16	1	A	14, 27, 29
3	3	2	zijn die	59	41	2	A	19, 58, 59
2	2	2	helft links	72	10	1	B	63, 72
2	2	2	ja ik	52	53	1	A	0, 52
2	2	2	van het	38	26	1	A	13, 38
2	2	2	zo'n ruit	3	2	1	B	2, 3
30	22	1	ja	4	86	2	A	0, 3, 4, 7, 9, 10, 12, 13, 15, 16, 17, 21, 22, 26, 30, 31, 33, 35, 37, 39, 42, 43, 51, 52, 56, 60, 65, 73, 83, 85
21	6	1	de	13	79	3	A	1, 3, 6, 8, 13, 20, 21, 28, 40, 42, 50, 51, 55, 57, 63, 64, 68, 72, 73, 77, 79
14	8	1	en	5	78	1	A	3, 5, 6, 8, 14, 32, 40, 48, 51, 64, 69, 72, 73, 80
11	5	1	dan	32	82	5	A	3, 6, 13, 19, 23, 32, 48, 55, 64, 72, 84
11	3	1	die	20	72	4	A	13, 14, 16, 19, 20, 22, 27, 29, 58, 59, 84
11	11	1	oké	18	65	1	A	11, 18, 36, 44, 45, 47, 54, 66, 67, 74, 75
10	1	1	helft	73	67	1	A	13, 20, 21, 40, 51, 63, 64, 72, 73, 79
9	1	1	bij	20	74	1	B	9, 13, 20, 22, 42, 50, 59, 65, 82
9	4	1	met	27	57	3	A	1, 3, 14, 27, 28, 29, 32, 46, 57
9	3	1	op	23	63	1	B	22, 23, 40, 42, 51, 72, 73, 79, 84
9	3	1	van	29	67	2	A	13, 14, 29, 32, 38, 51, 63, 64, 79
9	3	1	zijn	63	75	1	B	9, 19, 42, 58, 59, 63, 67, 68, 83
8	5	1	dat	14	60	1	B	9, 14, 18, 29, 32, 42, 48, 68
7	5	1	het	38	70	3	A	0, 13, 16, 38, 46, 63, 69
7	3	1	plek	42	62	1	A	23, 24, 42, 52, 63, 76, 84
7	4	1	staan	20	72	1	A	13, 20, 22, 61, 79, 83, 84
6	2	1	helemaal	42	42	2	B	40, 41, 42, 59, 80, 81
6	6	1	nee	18	69	1	A	16, 18, 19, 62, 74, 84
6	6	1	ongeveer	63	23	2	A	51, 53, 63, 64, 72, 73
6	6	1	wel	42	62	1	B	22, 42, 51, 52, 73, 83
6	6	1	zo	29	70	1	A	1, 29, 32, 46, 48, 70
5	5	1	net	22	39	2	A	13, 16, 22, 42, 51
5	2	1	onder	32	61	1	A	13, 20, 21, 32, 73
5	5	1	ook	64	32	2	A	42, 51, 64, 65, 73
5	5	1	weer	46	51	1	B	27, 46, 55, 67, 77
4	4	1	een	29	85	2	A	0, 23, 29, 84
4	4	1	hij	51	60	2	B	20, 38, 51, 79
4	2	1	ik	18	53	1	A	0, 18, 40, 52
4	4	1	nou	83	59	3	A	25, 46, 67, 83
4	4	1	zitten	29	52	1	A	23, 29, 38, 74
4	2	1	zo'n	2	32	1	A	1, 2, 3, 32
3	3	1	iets	83	71	2	A	13, 51, 83
3	3	1	link	51	37	1	B	38, 51, 74
3	1	1	niet	42	25	2	B	18, 40, 42
3	1	1	ruit	29	28	1	B	2, 3, 29
2	1	1	boven	64	14	1	A	51, 64
2	2	1	hebben	18	19	1	A	0, 18
2	2	1	in	29	17	1	A	13, 29
2	2	1	nog	83	78	1	A	6, 83
2	2	1	soort	29	16	1	A	14, 29

