Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	dat zijn bij mij	15	B	7, 21
3	2	bij mij	20	B	2, 7, 21
2	2	die schroef	11	B	13, 23
2	2	je hebben	12	B	15, 26
4	1	die	25	B	2, 13, 23, 26
4	1	ja	31	B	7, 18, 35, 37
4	1	zijn	15	B	7, 12, 13, 21
3	1	driehoek	24	B	0, 13, 23
3	1	met	24	B	0, 13, 23
3	1	schroef	24	B	0, 13, 23
3	1	van	30	B	0, 16, 29
2	1	als	25	B	0, 24
2	1	daar	14	B	16, 29
2	1	dat	15	B	7, 21
2	1	de	4	B	7, 10
2	1	een	27	B	0, 26
2	1	en	22	B	2, 23
2	1	helemaal	14	B	2, 15
2	1	het	13	B	0, 12
2	1	nee	36	B	4, 39
2	1	oké	8	B	0, 7
2	1	onderaan	28	B	0, 27
2	1	op	27	B	0, 26
2	1	voetstuk	25	B	0, 24

