Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	en dan nog drie	14	A	11, 24
2	4	vierkant aan de bovenkant	20	A	23, 42
3	3	twee van die	24	A	0, 2, 23
2	3	aan de rechterkant	25	A	0, 24
2	3	als je hem	24	A	7, 30
2	3	die aan de	6	A	0, 5
2	3	die eruit steken	2	A	23, 24
2	3	steeds groot worden	41	A	2, 42
2	3	veel naar rechts	26	A	6, 31
8	2	en dan	56	A	1, 2, 11, 23, 24, 30, 43, 56
7	2	aan de	46	A	0, 5, 23, 24, 29, 42, 45
4	2	naar rechts	41	A	6, 20, 31, 46
3	2	bij mij	25	A	5, 20, 29
3	2	groot worden	41	A	2, 23, 42
3	2	staan die	12	A	20, 30, 31
2	2	dit zijn	20	A	23, 42
2	2	drie arm	20	A	24, 43
2	2	en die	17	A	29, 45
2	2	het midden	15	A	6, 20
2	2	ja oké	8	A	15, 22
2	2	kantelen vierkant	41	A	2, 42
2	2	kubus die	22	A	2, 23
2	2	nog een	2	A	1, 2
16	1	en	57	A	0, 1, 2, 5, 7, 11, 23, 24, 29, 30, 31, 43, 45, 46, 47, 56
12	1	die	46	A	0, 2, 3, 5, 20, 23, 24, 29, 30, 31, 42, 45
9	1	dan	56	A	1, 2, 11, 22, 23, 24, 30, 43, 56
7	1	de	46	A	0, 5, 23, 24, 29, 42, 45
6	1	ja	39	A	11, 15, 18, 22, 26, 49
5	1	van	46	A	0, 2, 6, 23, 45
4	1	het	23	A	0, 6, 20, 22
4	1	je	52	A	7, 30, 45, 58
4	1	staan	12	A	20, 29, 30, 31
4	1	twee	43	A	0, 2, 23, 42
4	1	zijn	43	A	0, 22, 23, 42
3	1	dat	59	A	0, 42, 58
3	1	een	3	A	0, 1, 2
3	1	eruit	22	A	3, 23, 24
3	1	komen	42	A	1, 3, 42
3	1	kubus	41	A	2, 23, 42
3	1	ook	8	A	0, 2, 7
3	1	weer	17	A	30, 31, 46
3	1	wel	28	A	20, 22, 47
3	1	zitten	44	A	2, 5, 45
2	1	boven	11	A	30, 40
2	1	er	30	A	1, 30
2	1	horizontaal	24	A	7, 30
2	1	iets	41	A	6, 46
2	1	maar	19	A	2, 20
2	1	met	20	A	23, 42
2	1	niet	39	A	20, 58
2	1	uit	42	A	1, 42
2	1	veel	26	A	6, 31
2	1	waar	41	A	2, 42

