Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	6	het lijken een beetje op een	6	B	26, 28, 31
2	5	dit zijn het doorbooren ei	19	B	82, 100
2	5	zijn het niet dezelfde plek	11	B	57, 67
3	3	dan zijn het	23	B	37, 57, 59
3	3	in het midden	52	B	43, 85, 94
2	3	aan de rechterkant	46	B	17, 62
2	3	dan weten ik	28	B	23, 50
2	3	er zitten een	4	B	20, 23
2	3	zitten er nog	41	B	26, 66
7	2	zijn het	66	B	37, 57, 59, 67, 82, 100, 102
4	2	dezelfde plek	49	B	50, 57, 67, 98
4	2	doorbooren ei	39	B	62, 78, 82, 100
4	2	en dan	69	B	26, 34, 85, 94
4	2	het midden	52	B	43, 84, 85, 94
4	2	op een	22	B	10, 26, 28, 31
3	2	aan de	48	B	17, 62, 64
3	2	bij mij	63	B	40, 84, 102
3	2	dit zijn	39	B	62, 82, 100
3	2	een ei	11	B	10, 15, 20
3	2	even kijken	43	B	20, 39, 62
3	2	het zijn	44	B	23, 45, 66
2	2	dat zijn	14	B	78, 91
2	2	de bobbel	4	B	12, 15
2	2	een staaf	16	B	8, 23
2	2	ja ja	29	B	70, 98
2	2	ja oké	14	B	23, 36
2	2	nee dan	35	B	23, 57
2	2	van het	40	B	45, 84
2	2	zitten die	86	B	17, 102
21	1	het	103	B	0, 10, 23, 26, 28, 31, 37, 43, 45, 50, 57, 59, 66, 67, 74, 82, 84, 85, 94, 100, 102
18	1	ja	97	B	2, 3, 13, 23, 30, 36, 40, 42, 45, 55, 61, 70, 76, 79, 88, 94, 97, 98
15	1	zijn	88	B	15, 23, 37, 45, 50, 57, 59, 62, 66, 67, 78, 82, 91, 100, 102
9	1	een	27	B	8, 10, 15, 20, 23, 26, 28, 31, 34
9	1	ei	91	B	10, 15, 20, 23, 34, 62, 78, 82, 100
8	1	en	93	B	10, 23, 26, 34, 64, 85, 94, 102
8	1	zitten	86	B	17, 20, 23, 26, 64, 66, 84, 102
7	1	de	91	B	12, 15, 17, 45, 62, 64, 102
7	1	nee	59	B	23, 45, 53, 57, 66, 69, 81
6	1	oké	105	B	0, 23, 36, 76, 78, 104
5	1	er	83	B	20, 23, 26, 66, 102
5	1	niet	68	B	0, 45, 50, 57, 67
5	1	op	72	B	10, 26, 28, 31, 81
5	1	plek	49	B	50, 57, 67, 81, 98
4	1	aan	48	B	17, 45, 62, 64
4	1	dus	70	B	15, 59, 78, 84
4	1	even	45	B	20, 39, 62, 64
4	1	hebben	103	B	0, 74, 94, 102
4	1	in	60	B	43, 85, 94, 102
4	1	lijken	22	B	10, 26, 28, 31
4	1	mij	63	B	40, 67, 84, 102
3	1	dat	30	B	62, 78, 91
3	1	die	86	B	17, 62, 102
3	1	ik	51	B	0, 23, 50
3	1	naar	29	B	66, 85, 94
3	1	rechts	65	B	20, 43, 84
2	1	blaad	4	B	28, 31
2	1	boven	20	B	66, 85
2	1	daar	37	B	66, 102
2	1	je	9	B	94, 102
2	1	links	37	B	66, 102
2	1	maar	66	B	20, 85
2	1	met	32	B	31, 62
2	1	nu	85	B	0, 84
2	1	of	20	B	31, 50
2	1	redelijk	22	B	64, 85
2	1	veel	37	B	66, 102
2	1	verticaal	10	B	85, 94
2	1	zien	2	B	84, 85
2	1	zo	6	B	26, 31

