Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	dat zijn bij mij	22	12	1	B	15, 22, 26
3	3	4	veel naar het midden	31	27	1	A	13, 31, 39
2	2	4	bij mij zijn die	24	2	1	B	23, 24
2	2	4	bij mij zitten die	38	32	1	B	7, 38
2	2	4	dan zijn het niet	41	34	1	B	8, 41
2	2	4	de drie van rechtsboven	10	2	1	B	9, 10
2	2	4	niet onderaan maar iets	25	25	1	B	1, 25
4	1	3	zijn bij mij	16	12	1	B	15, 16, 22, 26
3	1	3	bij mij zijn	34	12	1	B	23, 24, 34
3	3	3	die het veel	38	16	2	B	23, 34, 38
3	3	3	het veel rechtsboven	35	3	1	B	34, 35, 36
2	2	3	die twee dinget	20	7	1	A	14, 20
2	2	3	ja dat zijn	32	15	1	B	18, 32
6	1	2	dat zijn	15	27	1	A	6, 15, 18, 22, 26, 32
6	3	2	het midden	19	32	1	A	13, 19, 31, 39, 42, 44
4	2	2	die twee	20	23	2	A	3, 14, 20, 25
3	3	2	en dan	14	12	1	B	8, 14, 19
3	1	2	zijn die	29	7	1	B	23, 24, 29
3	1	2	zijn het	41	34	2	B	8, 34, 41
2	2	2	deze hebben	19	7	1	A	13, 19
2	2	2	er zitten	10	10	1	B	1, 10
2	2	2	hebben je	27	21	1	B	7, 27
2	2	2	plaat maar	31	19	1	A	13, 31
16	3	1	het	10	37	1	B	8, 10, 12, 13, 16, 19, 23, 31, 34, 35, 36, 38, 39, 41, 42, 44
16	4	1	zijn	12	36	1	A	6, 8, 12, 15, 16, 18, 22, 23, 24, 25, 26, 29, 32, 34, 36, 41
14	12	1	ja	3	46	1	B	0, 3, 4, 5, 11, 12, 16, 18, 21, 28, 30, 32, 36, 45
13	5	1	die	7	40	1	A	3, 7, 8, 14, 20, 21, 23, 24, 25, 29, 34, 38, 42
10	6	1	maar	13	39	3	B	1, 7, 8, 13, 17, 24, 25, 31, 36, 39
10	2	1	veel	19	27	1	A	13, 19, 23, 29, 31, 34, 35, 36, 38, 39
9	1	1	bij	16	32	2	B	7, 15, 16, 22, 23, 24, 26, 34, 38
9	3	1	dat	15	27	2	A	6, 12, 15, 18, 19, 22, 26, 31, 32
9	8	1	de	10	34	1	B	9, 10, 16, 17, 24, 25, 27, 29, 42
8	4	1	dan	12	40	2	B	2, 8, 12, 14, 17, 19, 31, 41
8	5	1	en	10	22	1	B	8, 10, 14, 16, 19, 25, 27, 29
6	6	1	een	13	33	1	B	1, 13, 17, 25, 31, 33
6	2	1	niet	17	41	2	B	1, 8, 17, 25, 36, 41
6	2	1	rechtsboven	10	30	2	B	7, 9, 10, 34, 35, 36
6	3	1	zitten	10	42	2	B	1, 7, 10, 17, 38, 42
5	2	1	hebben	7	25	1	A	3, 7, 13, 19, 27
5	5	1	met	25	41	2	B	2, 20, 25, 31, 42
5	3	1	plaat	13	42	1	B	1, 13, 19, 31, 42
5	2	1	twee	3	24	1	B	2, 3, 14, 20, 25
5	4	1	van	10	22	2	B	8, 9, 10, 16, 29
4	2	1	drie	10	21	2	B	7, 9, 10, 27
4	2	1	iets	25	42	2	B	1, 19, 25, 42
4	3	1	je	16	26	2	B	2, 7, 16, 27
3	1	1	deze	19	7	2	A	13, 17, 19
3	3	1	dezelfde	18	30	1	A	12, 18, 41
3	1	1	er	27	27	1	B	1, 10, 27
3	3	1	ik	12	20	1	B	2, 12, 21
3	3	1	nee	40	17	2	A	24, 37, 40
3	3	1	wel	36	27	2	A	10, 24, 36
2	2	1	boven	3	2	1	B	2, 3
2	2	1	daar	29	22	1	B	8, 29
2	2	1	hoog	17	17	1	B	1, 17
2	2	1	stuk	31	22	1	A	10, 31
2	2	1	weer	25	7	1	B	19, 25

