Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	6	aan de linkerkant een rond vlak	19	5	1	B	15, 19
3	3	5	het midden van het midden	146	27	2	A	120, 145, 146
2	2	5	mij kunnen aan de rechterkant	156	24	1	A	133, 156
5	5	4	niet op dezelfde plek	87	91	1	A	83, 87, 147, 166, 173
4	4	4	bij mij kunnen er	122	42	3	B	81, 105, 121, 122
4	4	4	hij staan bij mij	103	68	1	B	102, 103, 118, 169
2	2	4	aan de zijkant aan	73	2	1	B	72, 73
2	2	4	bij mij staan die	96	22	1	A	75, 96
2	2	4	er kunnen niks veel	165	60	1	A	106, 165
2	2	4	hij kijken naar links	53	2	1	B	52, 53
2	2	4	ik denken dat die	84	18	1	A	67, 84
7	7	3	een soort van	23	120	1	B	17, 23, 47, 48, 53, 58, 136
7	2	3	op dezelfde plek	112	91	1	A	83, 87, 112, 147, 159, 166, 173
6	4	3	aan de rechterkant	76	135	1	B	35, 76, 118, 133, 156, 169
5	1	3	bij mij kunnen	156	76	3	B	81, 105, 121, 122, 156
5	5	3	kunnen er nog	81	88	1	A	78, 81, 121, 139, 165
4	2	3	aan de linkerkant	35	151	1	B	15, 19, 35, 165
4	4	3	bij mij ook	77	125	1	A	31, 77, 138, 155
4	2	3	bij mij staan	131	98	1	A	75, 96, 131, 172
4	4	3	in het midden	75	118	1	B	29, 75, 84, 146
3	3	3	bij mij niet	154	45	1	B	121, 154, 165
3	3	3	bij mij zijn	107	8	1	A	103, 107, 110
3	1	3	het midden van	146	27	2	A	120, 145, 146
3	1	3	ik denken dat	112	46	1	A	67, 84, 112
3	1	3	kunnen niks veel	171	66	1	A	106, 165, 171
2	2	3	de aan de	103	69	1	B	35, 103
2	2	3	het normaal theekopje	167	7	1	B	161, 167
2	2	3	in de hoek	165	2	1	A	164, 165
2	2	3	ja bij mij	158	23	1	B	136, 158
2	2	3	mij zullen er	136	28	1	A	109, 136
2	2	3	naar links kijken	7	2	1	B	6, 7
2	2	3	nee bij mij	155	27	1	A	129, 155
2	2	3	ook nog wel	144	65	1	A	80, 144
2	2	3	zullen er nog	136	28	1	A	109, 136
