Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	5	in het midden van de	40	17	1	B	32, 40, 48
2	2	5	iets rechts van de middellijn	54	9	1	B	46, 54
2	2	5	ik hebben die een met	57	6	1	A	52, 57
5	2	4	in het midden van	40	41	2	B	19, 32, 40, 48, 59
4	4	4	bij mij staan die	42	22	1	A	40, 42, 54, 61
3	3	4	precies in het midden	17	4	1	A	16, 17, 19
10	3	3	in het midden	17	46	2	A	15, 16, 17, 19, 32, 40, 42, 48, 59, 60
4	4	3	van de rechterkant	65	26	3	A	40, 48, 64, 65
3	1	3	die een met	52	29	1	B	29, 52, 57
3	1	3	ik hebben die	57	22	2	A	36, 52, 57
3	1	3	rechts van de	48	9	1	B	46, 48, 54
3	1	3	van de middellijn	64	19	1	B	46, 54, 64
2	2	3	aan de linkerkant	31	30	1	A	2, 31
2	2	3	bij mij ook	66	50	1	B	17, 66
2	2	3	dan staan die	26	13	1	A	14, 26
2	2	3	denken ik niet	70	45	1	B	26, 70
2	2	3	op dezelfde plek	70	45	1	B	26, 70
2	2	3	staan die echt	48	7	1	B	42, 48
2	2	3	van het scherm	40	21	1	B	20, 40
11	1	2	het midden	17	50	3	A	11, 15, 16, 17, 19, 32, 40, 42, 48, 59, 60
10	4	2	bij mij	24	50	1	B	17, 24, 30, 34, 40, 42, 50, 54, 61, 66
10	5	2	staan die	26	48	2	A	14, 16, 26, 34, 40, 42, 48, 50, 54, 61
9	3	2	van de	40	47	2	B	19, 32, 40, 46, 48, 49, 54, 64, 65
7	3	2	de rechterkant	65	63	6	A	3, 12, 40, 48, 61, 64, 65
6	5	2	aan de	31	67	3	A	2, 3, 12, 31, 61, 68
6	6	2	als je	17	45	3	A	11, 12, 16, 17, 21, 55
6	6	2	en dan	19	51	3	A	12, 15, 16, 19, 60, 62
5	3	2	de middellijn	54	32	3	B	33, 46, 49, 54, 64
5	2	2	ik hebben	20	56	1	A	2, 20, 36, 52, 57
4	1	2	die een	48	29	1	B	29, 48, 52, 57
4	4	2	een soort	5	4	3	A	2, 3, 4, 5
4	1	2	precies in	17	6	2	A	14, 16, 17, 19
4	1	2	rechts van	48	35	2	B	20, 46, 48, 54
4	2	2	van het	40	41	2	B	19, 20, 40, 59
3	3	2	dat die	70	51	2	B	20, 49, 70
3	1	2	de linkerkant	32	31	1	A	2, 31, 32
3	1	2	ik niet	26	48	1	A	23, 26, 70
3	3	2	met de	36	24	1	B	29, 36, 52
2	2	2	die met	44	9	1	A	36, 44
2	2	2	het rechtervlak	61	3	1	B	59, 61
2	2	2	met een	44	41	1	A	4, 44
2	2	2	nee dan	70	45	1	B	26, 70
2	2	2	niet op	50	25	1	B	26, 50
2	2	2	twee naast	66	4	1	B	63, 66
21	2	1	de	19	67	4	A	2, 3, 12, 16, 19, 29, 31, 32, 33, 36, 40, 46, 48, 49, 50, 52, 54, 61, 64, 65, 68
21	10	1	het	5	62	3	A	0, 2, 4, 5, 11, 15, 16, 17, 19, 20, 27, 29, 32, 40, 42, 44, 48, 57, 59, 60, 61
20	3	1	die	20	59	3	A	12, 14, 16, 20, 26, 29, 34, 36, 37, 40, 42, 44, 48, 49, 50, 52, 54, 57, 61, 70
17	7	1	staan	17	69	3	A	2, 14, 16, 17, 26, 31, 34, 40, 42, 46, 48, 49, 50, 54, 59, 61, 70
15	15	1	ja	4	66	1	B	1, 4, 5, 6, 8, 13, 17, 18, 19, 30, 46, 47, 56, 61, 66
14	9	1	en	19	60	5	A	3, 4, 12, 15, 16, 19, 31, 33, 36, 41, 46, 52, 60, 62
14	3	1	van	19	64	3	A	2, 3, 16, 19, 20, 32, 40, 46, 48, 49, 54, 59, 64, 65
12	1	1	in	17	50	4	A	11, 14, 15, 16, 17, 19, 32, 40, 42, 48, 59, 60
11	3	1	dan	12	66	1	B	5, 12, 14, 15, 16, 19, 26, 49, 60, 62, 70
11	3	1	een	5	56	3	A	2, 3, 4, 5, 11, 12, 29, 44, 48, 52, 57
11	4	1	ik	19	71	2	A	0, 2, 19, 20, 21, 23, 26, 36, 52, 57, 70
11	1	1	midden	42	50	3	A	11, 15, 16, 17, 19, 32, 40, 42, 48, 59, 60
10	10	1	oké	9	54	1	A	0, 9, 10, 25, 26, 28, 35, 43, 51, 53
10	10	1	zijn	5	52	1	A	2, 5, 9, 20, 29, 30, 37, 39, 44, 53
9	4	1	aan	31	67	4	A	2, 3, 4, 12, 31, 59, 61, 64, 68
9	6	1	dat	23	62	2	B	9, 20, 23, 36, 39, 49, 52, 53, 70
9	5	1	niet	23	52	2	B	19, 20, 23, 26, 27, 34, 49, 50, 70
8	8	1	er	49	67	4	A	2, 14, 24, 41, 49, 55, 63, 68
8	3	1	hebben	20	58	3	A	0, 2, 16, 20, 23, 36, 52, 57
7	1	1	als	20	45	3	A	11, 12, 16, 17, 20, 21, 55
7	3	1	rechts	48	42	3	B	19, 20, 46, 48, 49, 54, 60
6	6	1	ei	36	53	2	B	5, 29, 36, 44, 52, 57
6	6	1	kijken	17	66	2	A	2, 11, 17, 22, 64, 67
6	6	1	maar	17	46	3	A	4, 11, 14, 17, 32, 49
6	1	1	met	57	54	1	A	4, 29, 36, 44, 52, 57
6	1	1	middellijn	48	32	2	B	33, 46, 48, 49, 54, 64
6	4	1	nee	27	45	1	B	26, 27, 42, 50, 63, 70
5	5	1	erdoorheen	29	49	1	A	4, 29, 36, 44, 52
5	3	1	ook	17	63	1	A	4, 17, 27, 41, 66
4	3	1	echt	48	22	1	B	42, 48, 61, 63
4	2	1	iets	54	36	3	B	19, 46, 49, 54
4	4	1	net	48	22	2	B	33, 46, 48, 54
4	4	1	nog	20	44	1	A	12, 20, 41, 55
4	4	1	passen	55	20	1	B	49, 55, 66, 68
4	4	1	zeggen	17	22	2	A	11, 14, 17, 32
3	3	1	daar	38	35	2	A	4, 16, 38
3	1	1	denken	27	45	1	B	26, 27, 70
3	1	1	dezelfde	70	51	2	B	20, 26, 70
3	1	1	naast	63	26	1	A	41, 63, 66
3	3	1	of	48	46	1	B	19, 48, 64
3	1	1	plek	50	45	1	B	26, 50, 70
3	1	1	twee	63	43	1	A	24, 63, 66
3	3	1	wel	61	18	1	B	49, 61, 66
3	3	1	één	69	29	2	A	41, 55, 69
2	2	1	dus	60	45	1	A	16, 60
2	2	1	ruimte	55	36	1	B	20, 55
2	2	1	zullen	55	37	1	B	19, 55

