Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	3	ja en dan	11	A	2, 9, 12
2	3	die twee blok	2	A	17, 18
2	3	één twee drie	30	A	12, 41
8	2	en dan	36	A	2, 9, 11, 12, 18, 26, 35, 37
3	2	die twee	21	A	17, 18, 37
3	2	een vierkant	17	A	2, 17, 18
3	2	er op	21	A	17, 29, 37
2	2	als je	2	A	11, 12
2	2	de één	16	A	26, 41
2	2	en die	13	A	17, 29
2	2	het scherm	2	A	11, 12
2	2	rij van	11	A	12, 22
12	1	ja	38	A	2, 4, 7, 9, 11, 12, 15, 20, 21, 25, 32, 39
10	1	en	36	A	2, 9, 11, 12, 17, 18, 26, 29, 35, 37
8	1	dan	36	A	2, 9, 11, 12, 18, 26, 35, 37
6	1	het	21	A	9, 11, 12, 22, 26, 29
5	1	de	30	A	12, 26, 29, 35, 41
5	1	die	21	A	17, 18, 22, 29, 37
5	1	er	36	A	2, 17, 18, 29, 37
5	1	rij	30	A	12, 22, 26, 35, 41
3	1	zijn	21	A	2, 17, 22
2	1	bij	14	A	9, 22
2	1	blok	2	A	17, 18
2	1	door	16	A	2, 17
2	1	drie	30	A	12, 41
2	1	hebben	7	A	11, 17
2	1	heen	16	A	2, 17
2	1	in	5	A	22, 26
2	1	links	18	A	9, 26
2	1	met	9	A	29, 37
2	1	ook	10	A	9, 18
2	1	rechts	4	A	9, 12
2	1	van	11	A	12, 22
2	1	veel	4	A	9, 12
2	1	zegmaar	21	A	17, 37

