Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	dit zijn de gieter	15	B	33, 47
2	3	aan de rechterkant	8	B	30, 37
2	3	dan staan die	26	B	11, 36
2	3	er kunnen er	2	B	36, 37
2	3	er nog één	36	B	15, 50
2	3	het midden en	15	B	36, 50
2	3	je het midden	15	B	36, 50
2	3	kunnen er nog	14	B	37, 50
2	3	op dezelfde plek	36	B	11, 46
2	3	van het scherm	16	B	15, 30
4	2	dit zijn	36	B	12, 25, 33, 47
3	2	dat zijn	36	B	6, 8, 41
3	2	dezelfde plek	36	B	11, 32, 46
3	2	kunnen er	15	B	36, 37, 50
3	2	staan die	40	B	11, 36, 50
3	2	van het	22	B	15, 30, 36
2	2	aan de	8	B	30, 37
2	2	dan staan	26	B	11, 36
2	2	en dan	21	B	16, 36
2	2	het midden	15	B	36, 50
2	2	staan hij	11	B	36, 46
2	2	zeggen maar	18	B	19, 36
2	2	één tussen	22	B	15, 36
8	1	zijn	42	B	6, 8, 12, 25, 32, 33, 41, 47
6	1	ja	35	B	2, 4, 11, 18, 21, 36
5	1	de	32	B	16, 30, 33, 37, 47
5	1	die	40	B	11, 12, 19, 36, 50
5	1	het	36	B	15, 30, 32, 36, 50
5	1	staan	40	B	11, 15, 36, 46, 50
4	1	dan	26	B	11, 16, 32, 36
4	1	dat	36	B	6, 8, 19, 41
4	1	er	36	B	15, 36, 37, 50
4	1	gieter	44	B	4, 12, 33, 47
4	1	kunnen	36	B	15, 36, 37, 50
4	1	maar	22	B	15, 16, 19, 36
4	1	nog	36	B	15, 36, 37, 50
4	1	op	40	B	11, 16, 46, 50
4	1	één	36	B	15, 36, 37, 50
3	1	hebben	47	B	4, 36, 50
3	1	hij	32	B	15, 36, 46
3	1	je	40	B	11, 36, 50
3	1	niet	31	B	16, 32, 46
2	1	helemaal	21	B	16, 36
2	1	ik	8	B	4, 11
2	1	precies	40	B	11, 50
2	1	twee	22	B	16, 37

