Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	3	onder het midden	12	14	1	B	11, 12, 13, 24
3	3	3	het midden en	12	30	1	B	8, 12, 37
3	3	3	ja dat zijn	28	25	1	A	16, 28, 40
3	3	3	ok dat zijn	19	14	2	A	6, 14, 19
3	3	3	van het midden	42	14	2	A	29, 41, 42
2	2	3	okan ja ik	12	13	1	B	0, 12
9	1	2	het midden	12	35	2	B	8, 11, 12, 13, 24, 29, 37, 41, 42
7	7	2	aan de	8	28	1	A	4, 8, 10, 16, 24, 27, 31
6	6	2	zeggen maar	6	16	2	B	1, 3, 6, 8, 12, 16
4	4	2	vierkant vlak	39	37	3	B	3, 22, 35, 39
3	3	2	die spira	4	17	1	B	1, 4, 17
2	2	2	de bovenkant	37	34	1	A	4, 37
2	2	2	een beetje	4	5	1	B	0, 4
2	2	2	helemaal onder	13	2	1	A	12, 13
2	2	2	ja ok	15	10	1	A	6, 15
2	2	2	staan het	27	25	1	B	3, 27
2	2	2	veel boven	41	5	1	B	37, 41
2	2	2	zeker nog	33	10	1	B	24, 33
2	2	2	zijn dat	35	30	1	A	6, 35
2	2	2	zijn wel	13	2	1	A	12, 13
17	9	1	zijn	6	40	2	B	1, 3, 6, 8, 11, 12, 13, 14, 16, 19, 22, 23, 25, 28, 35, 36, 40
16	10	1	het	12	43	5	B	0, 1, 3, 8, 11, 12, 13, 16, 24, 27, 29, 35, 37, 39, 41, 42
15	9	1	ja	6	44	2	B	0, 5, 6, 7, 12, 15, 16, 18, 22, 28, 29, 32, 39, 40, 43
12	9	1	en	4	37	2	B	1, 3, 4, 6, 8, 10, 12, 20, 22, 27, 30, 37
10	4	1	dat	11	35	1	A	6, 11, 12, 14, 16, 19, 22, 28, 35, 40
10	6	1	ok	15	25	5	A	2, 4, 6, 9, 14, 15, 19, 21, 23, 26
8	2	1	aan	16	34	1	A	4, 8, 10, 16, 24, 27, 31, 37
8	3	1	maar	13	37	2	B	1, 3, 6, 8, 12, 13, 16, 37
7	3	1	vierkant	16	39	2	B	1, 3, 16, 22, 27, 35, 39
6	4	1	die	4	22	1	B	1, 4, 12, 16, 17, 22
6	6	1	er	16	37	2	B	1, 10, 16, 24, 33, 37
6	6	1	hij	16	31	1	B	11, 16, 24, 29, 37, 41
6	4	1	nog	16	24	1	B	10, 16, 24, 29, 30, 33
6	4	1	staan	16	39	1	B	3, 16, 27, 29, 39, 41
6	3	1	van	12	43	2	B	0, 1, 12, 29, 41, 42
6	6	1	zitten	4	37	1	B	1, 4, 16, 20, 24, 37
5	4	1	een	4	30	3	B	0, 1, 3, 4, 29
5	5	1	nee	33	24	1	B	21, 33, 34, 38, 44
5	5	1	niet	13	26	1	A	12, 13, 14, 25, 37
5	5	1	of	30	27	4	A	4, 6, 12, 20, 30
5	1	1	onder	20	14	1	B	11, 12, 13, 20, 24
4	2	1	boven	37	30	2	A	12, 29, 37, 41
4	4	1	hebben	16	29	1	B	11, 16, 27, 39
4	2	1	helemaal	20	26	1	A	12, 13, 20, 37
4	2	1	ik	12	13	3	B	0, 1, 11, 12
4	4	1	op	35	24	2	A	16, 27, 35, 39
3	3	1	naast	20	15	1	B	10, 20, 24
3	3	1	passen	33	24	2	B	10, 24, 33
3	3	1	plaat	29	14	1	B	24, 29, 37
3	1	1	veel	37	22	1	A	20, 37, 41
3	3	1	zijkant	5	13	1	A	4, 5, 16
3	3	1	één	16	15	1	B	10, 16, 24
2	2	1	denken	12	12	1	B	1, 12
2	2	1	geen	41	5	1	B	37, 41
2	2	1	links	41	18	1	B	24, 41
2	2	1	twee	33	33	1	B	1, 33

