Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	ik weten welk je	59	52	1	A	8, 59
2	2	4	rechtsonder van het midden	44	2	1	A	43, 44
4	4	3	op het kop	7	53	1	B	6, 7, 49, 58
3	3	3	en hij staan	60	15	1	B	56, 60, 70
2	2	3	dat koffietuitje en	67	16	1	A	52, 67
2	2	3	die met die	67	8	1	A	60, 67
2	2	3	het zijn niet	13	10	1	B	4, 13
2	2	3	horizontaal balk op	58	59	1	B	0, 58
2	2	3	ja dat zijn	79	23	1	A	57, 79
2	2	3	ja en dan	72	54	1	B	19, 72
2	2	3	staan die op	74	9	1	B	66, 74
9	7	2	dat zijn	55	65	4	B	15, 38, 40, 46, 55, 57, 59, 77, 79
7	5	2	en dan	64	62	4	B	11, 17, 19, 50, 64, 65, 72
7	5	2	staan die	44	41	2	A	34, 43, 44, 65, 66, 72, 74
7	7	2	zeggen maar	13	57	1	B	6, 13, 20, 31, 43, 60, 62
6	4	2	horizontaal balk	58	70	3	B	0, 6, 49, 58, 67, 69
5	2	2	en hij	15	61	1	A	10, 15, 56, 60, 70
5	1	2	het kop	10	53	1	B	6, 7, 10, 49, 58
4	4	2	bij mij	28	31	1	B	27, 28, 44, 57
4	2	2	het midden	43	30	1	B	27, 43, 44, 56
4	1	2	hij staan	60	44	2	B	27, 56, 60, 70
4	4	2	met dat	38	33	1	A	35, 38, 47, 67
3	1	2	dat koffietuitje	67	32	2	A	36, 52, 67
3	1	2	die met	60	21	1	B	47, 60, 67
3	1	2	die op	74	26	2	B	49, 66, 74
3	3	2	dit zijn	47	33	1	A	35, 47, 67
3	3	2	in het	72	46	2	B	27, 56, 72
3	1	2	ja en	72	72	2	B	1, 19, 72
3	3	2	ja ja	24	39	1	B	21, 24, 59
3	1	2	met die	60	21	1	B	47, 60, 67
3	1	2	zijn niet	46	43	1	B	4, 13, 46
2	2	2	balk erop	47	13	1	A	35, 47
2	2	2	dat dun	67	16	1	A	52, 67
2	2	2	dun cilinder	52	30	1	B	23, 52
2	2	2	en rechts	52	30	1	B	23, 52
2	2	2	hebben de	71	10	1	A	62, 71
2	2	2	iets naar	31	2	1	B	30, 31
2	2	2	ja ik	59	55	1	A	5, 59
2	2	2	rij van	78	8	1	B	71, 78
36	28	1	ja	5	81	2	B	1, 3, 5, 6, 9, 12, 13, 14, 16, 19, 21, 22, 24, 25, 28, 30, 32, 33, 37, 38, 39, 42, 51, 53, 54, 57, 59, 63, 66, 69, 72, 73, 76, 79, 80, 81
24	11	1	en	10	78	1	B	1, 10, 11, 15, 17, 18, 19, 23, 31, 36, 43, 48, 50, 52, 56, 58, 60, 64, 65, 67, 70, 72, 75, 78
19	6	1	zijn	10	80	3	B	0, 1, 4, 10, 13, 15, 26, 35, 38, 40, 46, 47, 55, 57, 59, 67, 68, 77, 79
18	6	1	dat	15	67	1	A	13, 15, 23, 26, 35, 36, 38, 40, 46, 47, 48, 52, 55, 57, 59, 67, 77, 79
17	6	1	die	23	66	2	A	13, 18, 23, 34, 43, 44, 47, 49, 60, 61, 65, 66, 67, 71, 72, 74, 78
16	7	1	het	7	75	3	B	1, 4, 6, 7, 10, 13, 27, 43, 44, 49, 52, 56, 58, 64, 72, 75
14	7	1	dan	11	65	1	A	10, 11, 15, 17, 19, 23, 26, 34, 43, 50, 64, 65, 72, 74
12	2	1	staan	60	48	1	B	27, 34, 43, 44, 56, 60, 61, 65, 66, 70, 72, 74
11	3	1	balk	10	76	2	B	0, 6, 10, 13, 35, 47, 49, 58, 67, 69, 75
10	4	1	maar	8	63	2	B	0, 6, 8, 13, 15, 20, 31, 43, 60, 62
9	3	1	hij	10	70	1	B	1, 10, 13, 15, 27, 44, 56, 60, 70
9	6	1	van	18	78	1	B	1, 18, 20, 43, 44, 64, 71, 72, 78
9	2	1	zeggen	13	63	2	B	0, 6, 13, 20, 30, 31, 43, 60, 62
8	6	1	de	71	69	4	A	10, 36, 43, 62, 71, 72, 75, 78
8	3	1	met	23	55	1	A	13, 23, 35, 36, 38, 47, 60, 67
8	2	1	op	7	75	2	B	0, 6, 7, 34, 49, 58, 66, 74
7	7	1	armp	58	75	3	B	1, 15, 23, 58, 67, 69, 75
7	2	1	kop	7	59	2	B	0, 6, 7, 10, 35, 49, 58
7	5	1	rechts	43	70	3	B	2, 19, 23, 43, 48, 52, 71
6	2	1	bij	34	35	1	B	27, 28, 34, 44, 57, 61
6	6	1	een	13	69	2	B	4, 6, 13, 15, 20, 72
6	5	1	hebben	62	72	4	B	0, 1, 11, 15, 62, 71
6	4	1	je	60	64	1	A	8, 59, 60, 62, 68, 71
5	3	1	ik	5	60	1	B	0, 5, 8, 30, 59
5	2	1	koffietuitje	68	40	2	A	36, 52, 67, 68, 75
5	5	1	links	43	65	2	B	15, 30, 43, 50, 79
